申報種類,交易標的種類,土地數量,建物數量,車位數量,幾房,幾廳,幾衛,有無隔間,建物型態,房地總價,土地總價,建物總價,車位總價,有無管理組織,交易日期,備註欄,行政區代碼,代表段號,土地移轉面積,代表地號都市土地使用分區,代表地號非都市土地使用分區,代表地號非都市土地使用地,建物移轉面積,代表建號主要用途,代表建號主要建材,代表建號總層數,代表建號建築完成日期,代表建號屋齡,代表建號層次,車位總價格,車位總持分面積,代表地號或門牌,行政區,地段,代表地號,代表建號,特殊交易態樣說明,登記日期
買賣,房地(土地+建物),1,1,,5,2,4,有,透天厝,"13,800,000",,,,無,1110311,,17,瑞鴻段,117.35,住宅區,,,229.63,見其他登記事項,鋼筋混凝土造,3,941216,16,一層;二層;三層;見其他登記事項;,,,新鴻街18號,仁武區,瑞鴻段,550014,331000,0103.土地增值稅或其他稅費0105.地政士服務費,1110421
買賣,房地(土地+建物),3,1,,3,2,3,有,透天厝,"5,650,000",,,,無,1110308,"舊建物,前空地自行修改為停車位。",17,慈惠段,92.54,第二種住宅區,,,71.6,住家用,加強磚造,2,680516,43,一層;二層;,,,仁雄路43巷16號,仁武區,慈惠段,1640000,39000,0201.親友、員工、共有人或其他特殊關係間之交易0302.頂樓加蓋,1110421
買賣,房地(土地+建物),1,1,,4,2,2,有,透天厝,"5,000,000",,,,無,1110402,,17,仁營段,70,住宅區,,,72.2,住家用,加強磚造,2,680929,43,一層;二層;,,,安樂一街80之5號,仁武區,仁營段,4500000,291000,0201.親友、員工、共有人或其他特殊關係間之交易,1110421
買賣,房地(土地+建物),1,1,,4,2,5,有,透天厝,"20,800,000",,,,無,1110320,,18,林內段,96,第二種住宅區,,,264.08,見其他登記事項,見其他登記事項,4,1101026,0,一層;二層;三層;四層;見其他登記事項;,,,昌發街11號,鳥松區,林內段,9050001,1481000,,1110421
買賣,房地(土地+建物)+車位,1,1,0,4,2,2,有,住宅大樓(11層含以上有電梯),"7,700,000",,,,有,1110310,,18,山水段,34.22,遊樂商業中心,,,188.83,見其他登記事項,鋼筋混凝土造,13,880324,23,四層;,,,大埤路23巷9弄10號四樓,鳥松區,山水段,7440000,731000,,1110421
買賣,房地(土地+建物)+車位,1,1,1,1,2,2,有,華廈(10層含以下有電梯),"4,500,000",,,"1,200,000",有,1110321,,18,育才段,20.35,第一種住宅區,,,62.77,住家用,鋼筋混凝土造,10,850829,26,四層;,"1,200,000",0,明湖路81之6號四樓之3,鳥松區,育才段,2460000,628000,,1110421
買賣,房地(土地+建物),1,1,,4,2,2,有,住宅大樓(11層含以上有電梯),"7,050,000",,,,有,1110305,,19,下竹圍段,14.83,住宅區,,,148.91,住家用,鋼筋混凝土造,12,830320,28,十層;,,,竹圍西街278號十樓,岡山區,下竹圍段,430003,1379000,,1110421
買賣,房地(土地+建物),1,1,,6,1,4,有,透天厝,"25,000,000",,,,無,1110226,,20,仕興段,117,住宅區,,,248.6,住家用,鋼筋混凝土造,4,1051208,5,一層;二層;三層;四層;,,,仕豐路信義巷9號,橋頭區,仕興段,4350000,882000,,1110421
買賣,土地,2,0,,,,,有,,"15,700,000",,,,無,1101102,,20,芋林段,507.57,-,鄉村區,乙種建築用地,,無建物主要用途資料,無建物主要建材,,,,,,,芋林段 1432-1 地號,橋頭區,芋林段,14320001,,,1110421
買賣,土地,1,0,,,,,有,,"15,000,000",,,,無,1110302,,20,樹林段,2031.48,-,特定農業區,農牧用地,,無建物主要用途資料,無建物主要建材,,,,,,,樹林段 267-0 地號,橋頭區,樹林段,2670000,,,1110421
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,有,住宅大樓(11層含以上有電梯),"7,900,000",,,"1,350,000",有,1110221,實品屋,20,後壁田段,11.91,第六種住宅區,,,99.07,見其他登記事項,鋼筋混凝土造,15,1100128,1,七層;,"1,350,000",18.37,經武路1130巷159號七樓,橋頭區,後壁田段,3550006,3718000,,1110421
買賣,房地(土地+建物)+車位,1,1,1,,,,無,住宅大樓(11層含以上有電梯),"7,730,000",,,"1,850,000",有,1110401,,20,後壁田段,12.99,第六種住宅區,,,108.69,見其他登記事項,鋼筋混凝土造,15,1100128,1,十層;,"1,850,000",27.99,經武路1130巷159號十樓,橋頭區,後壁田段,3550006,3721000,,1110421
買賣,土地,4,0,,,,,有,,"1,480,000",,,,無,1110326,,20,仕興段,49.06,住宅區,,,,無建物主要用途資料,無建物主要建材,,,,,,,仕興段 536-0 地號,橋頭區,仕興段,5360000,,0401.未登記建物,1110421
買賣,土地,3,0,,,,,有,,"42,909,000",,,,無,1110223,,21,燕南段,5946.01,農業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,燕南段 677-0 地號,燕巢區,燕南段,6770000,,,1110421
買賣,土地,1,0,,,,,有,,"3,945,000",,,,無,1110326,本契約移轉標的規劃為社區型休閒農地使用,21,尖山段,250.8,-,山坡地保育區,農牧用地,,無建物主要用途資料,無建物主要建材,,,,,,,尖山段 1133-0 地號,燕巢區,尖山段,11330000,,,1110421
買賣,土地,1,0,,,,,有,,"3,485,000",,,,無,1110328,"賣方賣清,增值稅及代書費等所有費用均由買方負擔",21,坑口段,250.78,-,一般農業區,丙種建築用地,,無建物主要用途資料,無建物主要建材,,,,,,,坑口段 1129-0 地號,燕巢區,坑口段,11290000,,0201.親友、員工、共有人或其他特殊關係間之交易,1110421
買賣,土地,1,0,,,,,有,,"3,315,642",,,,無,1110208,有分管註記登記之休閒農地,21,尖山段,166.08,-,山坡地保育區,農牧用地,,無建物主要用途資料,無建物主要建材,,,,,,,尖山段 1119-16 地號,燕巢區,尖山段,11190016,,,1110421
買賣,土地,1,0,,,,,有,,"3,250,000",,,,無,1110403,本契約移轉標的規劃為社區休閒農地使用,21,尖山段,206.8,-,山坡地保育區,農牧用地,,無建物主要用途資料,無建物主要建材,,,,,,,尖山段 1133-0 地號,燕巢區,尖山段,11330000,,,1110421
買賣,土地,1,0,,,,,有,,"2,650,000",,,,無,1110414,,22,田寮段,1732,-,山坡地保育區,丙種建築用地,,無建物主要用途資料,無建物主要建材,,,,,,,田寮段 593-0 地號,田寮區,田寮段,5930000,,,1110421
買賣,房地(土地+建物),1,1,,,,,無,透天厝,"88,999,348",,,,無,1110128,,23,復安段,3750.1,-,一般農業區,特定目的事業用地,2802.83,見其他登記事項,見其他登記事項,1,1090915,1,一層;見其他登記事項;,,,復安55之13號,阿蓮區,復安段,13340000,807000,0106.其他,1110421
買賣,土地,5,0,,,,,有,,"16,790,000",,,,無,1110311,,23,阿蓮段,4937.84,農業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,阿蓮段 377-6 地號,阿蓮區,阿蓮段,3770006,,0604.(包含)公共設施保留地(用地),1110421
買賣,土地,1,0,,,,,有,,"12,187,200",,,,無,1110224,,23,阿蓮段,2463,農業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,阿蓮段 2539-0 地號,阿蓮區,阿蓮段,25390000,,,1110421
買賣,房地(土地+建物),2,1,,3,2,4,有,透天厝,"10,300,000",,,,無,1110125,,24,忠孝段,88.36,住宅區,,,155.88,住家用,鋼筋混凝土造,3,1110107,0,一層;二層;三層;見其他登記事項;,,,自由街10巷8弄1號,路竹區,忠孝段,90014,872000,,1110421
買賣,房地(土地+建物),2,1,,3,2,4,有,透天厝,"9,980,000",,,,無,1110125,,24,忠孝段,84.86,住宅區,,,160.18,住家用,鋼筋混凝土造,3,1101224,0,一層;二層;三層;見其他登記事項;,,,自由街10巷9弄7號,路竹區,忠孝段,90004,868000,,1110421
買賣,房地(土地+建物),2,1,,3,2,4,有,透天厝,"9,800,000",,,,無,1110214,,24,忠孝段,84.86,住宅區,,,160.18,住家用,鋼筋混凝土造,3,1101224,0,一層;二層;三層;見其他登記事項;,,,自由街10巷9弄3號,路竹區,忠孝段,90002,866000,,1110421
買賣,土地,1,0,,,,,有,,"645,067",,,,無,1110407,,24,大同段,16.46,乙種工業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,大同段 511-3 地號,路竹區,大同段,5110003,,0701.政府機關標讓售,1110421
買賣,房地(土地+建物),1,1,,5,1,6,有,透天厝,"7,200,000",,,,無,1110312,,25,工專段,72.61,住宅區,,,165.22,住商用,鋼筋混凝土造,4,940131,17,一層;二層;三層;四層;見其他登記事項;,,,中山路一段301巷58號,湖內區,工專段,9600003,758000,,1110421
買賣,土地,1,0,,,,,有,,"4,600,000",,,,無,1110214,,25,明宗段,102.78,第二種住宅區,,,,無建物主要用途資料,無建物主要建材,,,,,,,明宗段 69-0 地號,湖內區,明宗段,690000,,,1110421
買賣,土地,1,0,,,,,有,,"297,000",,,,無,1110411,賣清  稅費全由買方支付,29,梓中段,10.46,住宅區,,,,無建物主要用途資料,無建物主要建材,,,,,,,梓中段 428-2 地號,梓官區,梓中段,4280002,,0201.親友、員工、共有人或其他特殊關係間之交易0507.畸零地或有合併使用效益,1110421
買賣,土地,2,0,,,,,有,,"2,000,000",,,,無,1110413,,30,中溪洲段,354.04,-,鄉村區,乙種建築用地,,無建物主要用途資料,無建物主要建材,,,,,,,中溪洲段 1064-0 地號,旗山區,中溪洲段,10640000,,0201.親友、員工、共有人或其他特殊關係間之交易,1110421
買賣,土地,2,0,,,,,有,,"1,000,000",,,,無,1110328,,30,新大林段,1260.48,-,山坡地保育區,農牧用地,,無建物主要用途資料,無建物主要建材,,,,,,,新大林段 256-0 地號,旗山區,新大林段,2560000,,0201.親友、員工、共有人或其他特殊關係間之交易,1110421
買賣,土地,1,0,,,,,有,,"10,290,000",,,,無,1110316,,31,美濃段,3000,-,特定農業區,農牧用地,,無建物主要用途資料,無建物主要建材,,,,,,,美濃段 4692-0 地號,美濃區,美濃段,46920000,,,1110421
買賣,土地,1,0,,,,,有,,"2,440,000",,,,無,1110217,,34,十張段,6789,-,山坡地保育區,農牧用地,,無建物主要用途資料,無建物主要建材,,,,,,,十張段 199-1 地號,杉林區,十張段,1990001,,,1110421
買賣,土地,2,0,,,,,有,,"17,162,968",,,,無,1110325,,1,府北段五小段,111.45,第四種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,府北段五小段 137-0 地號,鹽埕區,府北段五小段,1370000,,0704.協議價購1001.交易含多筆土地，有個別交易價格，本申報書申報之地號1001.交易含多筆土地，有個別交易價格，本申報書申報之地號,1110422
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"10,150,000",,,,有,1110305,,1,鹽國段,14.61,第五種商業區,,,152.07,住家用,鋼筋混凝土造,14,901029,20,五層;,0,12.01,鹽埕街5號五樓之2,鹽埕區,鹽國段,5610000,690000,,1110422
買賣,土地,1,0,,,,,有,,"6,044,500",,,,無,1110325,,1,府北段五小段,39.25,第四種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,府北段五小段 140-0 地號,鹽埕區,府北段五小段,1400000,,0704.協議價購,1110422
買賣,土地,1,0,,,,,有,,"2,513,194",,,,無,1110325,,1,府北段五小段,16.32,第四種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,府北段五小段 139-0 地號,鹽埕區,府北段五小段,1390000,,0704.協議價購,1110422
買賣,土地,1,0,,,,,有,,"2,513,194",,,,無,1110325,,1,府北段五小段,16.32,第四種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,府北段五小段 139-0 地號,鹽埕區,府北段五小段,1390000,,0704.協議價購,1110422
買賣,土地,1,0,,,,,有,,"2,448,600",,,,無,1110323,,1,府北段五小段,15.9,第四種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,府北段五小段 138-0 地號,鹽埕區,府北段五小段,1380000,,0704.協議價購,1110422
買賣,土地,1,0,,,,,有,,"2,233,000",,,,無,1110325,,1,府北段五小段,14.5,第四種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,府北段五小段 134-0 地號,鹽埕區,府北段五小段,1340000,,0704.協議價購,1110422
買賣,土地,1,0,,,,,有,,"2,233,000",,,,無,1110325,,1,府北段五小段,14.5,第四種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,府北段五小段 134-0 地號,鹽埕區,府北段五小段,1340000,,0704.協議價購,1110422
買賣,土地,1,0,,,,,有,,"2,040,500",,,,無,1110325,,1,府北段五小段,13.25,第四種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,府北段五小段 138-0 地號,鹽埕區,府北段五小段,1380000,,0704.協議價購,1110422
買賣,土地,1,0,,,,,有,,"1,382,643",,,,無,1110325,,1,府北段五小段,8.98,第四種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,府北段五小段 138-0 地號,鹽埕區,府北段五小段,1380000,,0704.協議價購,1110422
買賣,土地,1,0,,,,,有,,"1,136,151",,,,無,1110325,,1,府北段五小段,7.38,第四種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,府北段五小段 134-0 地號,鹽埕區,府北段五小段,1340000,,0704.協議價購,1110422
買賣,土地,1,0,,,,,有,,"1,136,151",,,,無,1110325,,1,府北段五小段,7.38,第四種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,府北段五小段 134-0 地號,鹽埕區,府北段五小段,1340000,,0704.協議價購,1110422
買賣,土地,1,0,,,,,有,,"1,136,150",,,,無,1110325,,1,府北段五小段,7.38,第四種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,府北段五小段 134-0 地號,鹽埕區,府北段五小段,1340000,,0704.協議價購,1110422
買賣,土地,1,0,,,,,有,,"1,136,150",,,,無,1110325,,1,府北段五小段,7.38,第四種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,府北段五小段 134-0 地號,鹽埕區,府北段五小段,1340000,,0704.協議價購,1110422
買賣,土地,1,0,,,,,有,,"1,136,150",,,,無,1110325,,1,府北段五小段,7.38,第四種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,府北段五小段 134-0 地號,鹽埕區,府北段五小段,1340000,,0704.協議價購,1110422
買賣,土地,1,0,,,,,有,,"931,284",,,,無,1110325,,1,府北段五小段,6.05,第四種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,府北段五小段 138-0 地號,鹽埕區,府北段五小段,1380000,,0704.協議價購,1110422
買賣,土地,1,0,,,,,有,,"859,031",,,,無,1110325,,1,府北段五小段,5.58,第四種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,府北段五小段 135-0 地號,鹽埕區,府北段五小段,1350000,,0704.協議價購,1110422
買賣,土地,1,0,,,,,有,,"628,474",,,,無,1110325,,1,府北段五小段,4.08,第四種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,府北段五小段 138-0 地號,鹽埕區,府北段五小段,1380000,,0704.協議價購,1110422
買賣,土地,1,0,,,,,有,,"571,340",,,,無,1110325,,1,府北段五小段,3.71,第四種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,府北段五小段 138-0 地號,鹽埕區,府北段五小段,1380000,,0704.協議價購,1110422
買賣,土地,1,0,,,,,有,,"554,200",,,,無,1110325,,1,府北段五小段,3.6,第四種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,府北段五小段 138-0 地號,鹽埕區,府北段五小段,1380000,,0704.協議價購,1110422
買賣,土地,1,0,,,,,有,,"468,499",,,,無,1110325,,1,府北段五小段,3.04,第四種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,府北段五小段 138-0 地號,鹽埕區,府北段五小段,1380000,,0704.協議價購,1110422
買賣,土地,1,0,,,,,有,,"439,932",,,,無,1110325,,1,府北段五小段,2.86,第四種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,府北段五小段 138-0 地號,鹽埕區,府北段五小段,1380000,,0704.協議價購,1110422
買賣,土地,1,0,,,,,有,,"439,932",,,,無,1110325,,1,府北段五小段,2.86,第四種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,府北段五小段 138-0 地號,鹽埕區,府北段五小段,1380000,,0704.協議價購,1110422
買賣,土地,1,0,,,,,有,,"399,938",,,,無,1110325,,1,府北段五小段,2.6,第四種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,府北段五小段 138-0 地號,鹽埕區,府北段五小段,1380000,,0704.協議價購,1110422
買賣,土地,1,0,,,,,有,,"371,371",,,,無,1110325,,1,府北段五小段,2.41,第四種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,府北段五小段 138-0 地號,鹽埕區,府北段五小段,1380000,,0704.協議價購,1110422
買賣,土地,1,0,,,,,有,,"364,681",,,,無,1110325,,1,府北段五小段,2.37,第四種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,府北段五小段 142-0 地號,鹽埕區,府北段五小段,1420000,,0704.協議價購,1110422
買賣,土地,1,0,,,,,有,,"314,237",,,,無,1110325,,1,府北段五小段,2.04,第四種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,府北段五小段 138-0 地號,鹽埕區,府北段五小段,1380000,,0704.協議價購,1110422
買賣,土地,1,0,,,,,有,,"314,237",,,,無,1110325,,1,府北段五小段,2.04,第四種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,府北段五小段 138-0 地號,鹽埕區,府北段五小段,1380000,,0704.協議價購,1110422
買賣,土地,1,0,,,,,有,,"302,810",,,,無,1110330,,1,府北段五小段,1.97,第四種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,府北段五小段 138-0 地號,鹽埕區,府北段五小段,1380000,,0704.協議價購,1110422
買賣,土地,1,0,,,,,有,,"159,667",,,,無,1110325,,1,府北段五小段,1.04,第四種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,府北段五小段 143-0 地號,鹽埕區,府北段五小段,1430000,,0704.協議價購,1110422
買賣,土地,1,0,,,,,有,,"159,667",,,,無,1110325,,1,府北段五小段,1.04,第四種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,府北段五小段 143-0 地號,鹽埕區,府北段五小段,1430000,,0704.協議價購,1110422
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"13,500,000",,,,有,1110316,,2,龍中段,12.75,第四種商業區,,,129.88,住家用,鋼筋混凝土造,15,950816,16,九層;,0,10.79,龍德路461號九樓,鼓山區,龍中段,740000,4281000,0102.傢俱設備費,1110422
買賣,土地,1,0,,,,,有,,"11,000,000",,,,無,1110216,,2,龍華段二小段,87,第三種住宅區,,,,無建物主要用途資料,無建物主要建材,,,,,,,龍華段二小段 905-0 地號,鼓山區,龍華段二小段,9050000,,0401.未登記建物,1110422
買賣,房地(土地+建物)+車位,1,1,1,1,2,2,有,住宅大樓(11層含以上有電梯),"8,500,000",,,"1,200,000",有,1100630,,2,龍華段一小段,17.36,第三種住宅區,,,126.54,見其他登記事項,見其他登記事項,12,1101230,0,九層;,"1,200,000",32.26,裕興路37巷23號九樓,鼓山區,龍華段一小段,2570000,3461000,,1110422
買賣,房地(土地+建物)+車位,1,1,1,1,2,2,有,住宅大樓(11層含以上有電梯),"8,410,000",,,"1,000,000",有,1091025,,2,龍華段一小段,17.36,第三種住宅區,,,123.39,見其他登記事項,見其他登記事項,12,1101230,0,十二層;,"1,000,000",24.95,裕興路37巷27號十二樓,鼓山區,龍華段一小段,2570000,3486000,,1110422
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"7,000,000",,,,有,1110225,,2,青海段,11.81,特定第四種商業區,,,115.66,商業用,鋼筋混凝土造,15,950825,16,二層;,0,5.05,美術東四路315號二樓,鼓山區,青海段,2150000,7107000,,1110422
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"4,500,000",,,,無,1110221,,2,龍華段二小段,36.79,第四種住宅區,,,128.19,無建物主要用途資料,鋼筋混凝土造,5,760428,35,五層;,,,華榮路322巷2號五樓,鼓山區,龍華段二小段,5770000,2280000,,1110422
買賣,房地(土地+建物),5,1,,3,2,1,有,住宅大樓(11層含以上有電梯),"3,880,000",,,,有,1110322,,2,前峰段,17.7,特定住宅區,,,82.63,住家用,鋼筋混凝土造,11,710818,40,九層;,,,雄峰路1號九樓之3,鼓山區,前峰段,1830000,1752000,,1110422
買賣,房地(土地+建物)+車位,1,1,2,3,2,3,有,住宅大樓(11層含以上有電梯),"26,080,000",,,"4,000,000",有,1110326,,3,左洲段,48.67,第三種住宅區,,,312.86,見其他登記事項,見其他登記事項,14,1080724,3,十四層;,0,69.5,洲仔東街203號十四樓,左營區,左洲段,400000,110000,,1110422
買賣,房地(土地+建物),1,1,,3,3,3,有,透天厝,"20,280,000",,,,無,1110310,,3,新庄段六小段,78,第四種住宅區,,,158,無建物主要用途資料,鋼筋混凝土造,3,690530,42,一層;二層;三層;騎樓;,,,政德路21號,左營區,新庄段六小段,9910000,9000,0305.未登記建物,1110422
買賣,房地(土地+建物),1,1,,4,2,3,有,住宅大樓(11層含以上有電梯),"12,680,000",,,,有,1110309,"本買賣總價包含土地款850萬及建物款418萬元整。
夾層增建滿作房間。",3,福山段,18.98,第三種住宅區,,,193.48,住商用,鋼筋混凝土造,14,861215,24,一層;二層;騎樓;夾層;,,,重仁路245號,左營區,福山段,1890000,2844000,0102.傢俱設備費0303.夾層,1110422
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,有,住宅大樓(11層含以上有電梯),"12,000,000",,,,有,1110329,,3,菜公段六小段,18.11,第五種住宅區,,,188.16,住家用,見其他登記事項,15,1001202,10,五層;,0,15.51,民族一路1016之6號五樓,左營區,菜公段六小段,11030000,5549000,,1110422
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"9,400,000",,,,有,1110320,,3,新庄段七小段,14.64,第五種住宅區,,,133.08,住家用,鋼筋混凝土造,14,880202,23,十三層;,0,22.65,新莊一路178號十三樓,左營區,新庄段七小段,9310000,1354000,,1110422
買賣,房地(土地+建物),1,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"3,100,000",,,,有,1110312,,3,果貿段,19.34,特定住宅區,,,107.83,住家用,鋼筋混凝土造,18,741129,36,四層;,,,果峰街29號四樓,左營區,果貿段,540000,1402000,,1110422
買賣,房地(土地+建物),1,1,,4,3,6,有,透天厝,"21,000,000",,,,有,1100430,,4,後勁段三小段,83,第四種住宅區,,,272.82,見其他登記事項,鋼筋混凝土造,4,1101122,0,一層;二層;三層;四層;屋頂突出物;騎樓;,,,學專路73號,楠梓區,後勁段三小段,1380012,589000,,1110422
買賣,房地(土地+建物),1,1,,4,2,4,有,透天厝,"18,500,000",,,,無,1101227,,4,芎蕉段,63.82,住宅區(特),,,182.06,見其他登記事項,見其他登記事項,5,1100930,0,一層;二層;三層;四層;屋頂突出物;,,,芎林二街352號,楠梓區,芎蕉段,580030,2386000,,1110422
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"12,800,000",,,,有,1110311,,4,清豐段,26.93,第三種住宅區,,,158.41,見其他登記事項,見其他登記事項,23,1040216,7,十九層;,0,16.02,土庫二路22號十九樓,楠梓區,清豐段,1940001,5921000,,1110422
買賣,土地,1,0,,,,,有,,"11,000,000",,,,無,1110406,,4,清楠段,120.55,第三種住宅區,,,,無建物主要用途資料,無建物主要建材,,,,,,,清楠段 421-0 地號,楠梓區,清楠段,4210000,,,1110422
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,有,住宅大樓(11層含以上有電梯),"9,180,000",,,,有,1080507,,4,藍田西段,26.19,第四種住宅區,,,199.89,見其他登記事項,見其他登記事項,15,1101213,0,十層;,0,28.73,援中路986號十樓,楠梓區,藍田西段,3210000,2339000,0901.預售屋、或土地及建物分件登記案件,1110422
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,有,住宅大樓(11層含以上有電梯),"9,150,000",,,,有,1080418,,4,藍田西段,26.19,第四種住宅區,,,199.89,見其他登記事項,見其他登記事項,15,1101213,0,九層;,0,28.73,援中路986號九樓,楠梓區,藍田西段,3210000,2338000,0901.預售屋、或土地及建物分件登記案件,1110422
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"7,780,000",,,,有,1091213,,4,藍田西段,21.46,第四種住宅區,,,173.21,見其他登記事項,見其他登記事項,15,1101213,0,二層;,0,35.78,大學二街27號二樓,楠梓區,藍田西段,3210000,2471000,0901.預售屋、或土地及建物分件登記案件,1110422
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"7,770,000",,,,有,1090627,,4,藍田西段,21.46,第四種住宅區,,,166.38,見其他登記事項,見其他登記事項,15,1101213,0,十三層;,0,28.73,大學二街25號十三樓,楠梓區,藍田西段,3210000,2496000,0901.預售屋、或土地及建物分件登記案件,1110422
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"7,620,000",,,,有,1090516,,4,藍田西段,21.46,第四種住宅區,,,166.38,見其他登記事項,見其他登記事項,15,1101213,0,十層;,0,28.73,大學二街25號十樓,楠梓區,藍田西段,3210000,2493000,0901.預售屋、或土地及建物分件登記案件,1110422
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"7,600,000",,,,有,1080123,,4,藍田西段,21.19,第四種住宅區,,,167.77,見其他登記事項,見其他登記事項,15,1101213,0,七層;,0,28.73,大學二街31號七樓,楠梓區,藍田西段,3210000,2448000,0901.預售屋、或土地及建物分件登記案件,1110422
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"7,560,000",,,,有,1080823,,4,藍田西段,21.46,第四種住宅區,,,164.85,見其他登記事項,見其他登記事項,15,1101213,0,八層;,0,27.42,大學二街27號八樓,楠梓區,藍田西段,3210000,2477000,0901.預售屋、或土地及建物分件登記案件,1110422
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"7,380,000",,,,有,1090729,,4,藍田西段,21.46,第四種住宅區,,,166.38,見其他登記事項,見其他登記事項,15,1101213,0,四層;,0,28.73,大學二街25號四樓,楠梓區,藍田西段,3210000,2487000,0901.預售屋、或土地及建物分件登記案件,1110422
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,有,住宅大樓(11層含以上有電梯),"6,250,000",,,,有,1081003,,4,藍田西段,17.8,第四種住宅區,,,143.78,見其他登記事項,見其他登記事項,15,1101213,0,四層;,0,28.73,援中路990號四樓,楠梓區,藍田西段,3210000,2305000,0901.預售屋、或土地及建物分件登記案件,1110422
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,有,住宅大樓(11層含以上有電梯),"6,120,000",,,,有,1080731,,4,藍田西段,17.8,第四種住宅區,,,144.33,見其他登記事項,見其他登記事項,15,1101213,0,十三層;,0,28.73,援中路988號十三樓,楠梓區,藍田西段,3210000,2328000,0901.預售屋、或土地及建物分件登記案件,1110422
買賣,房地(土地+建物)+車位,1,1,1,2,1,2,有,住宅大樓(11層含以上有電梯),"6,100,000",,,"1,600,000",有,1090504,,4,援中段一小段,9.33,第三種商業區,,,121.49,見其他登記事項,見其他登記事項,15,1110126,0,五層;,"1,600,000",25.29,藍田路1125號五樓,楠梓區,援中段一小段,2840000,2112000,0901.預售屋、或土地及建物分件登記案件,1110422
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,有,住宅大樓(11層含以上有電梯),"6,050,000",,,,有,1090619,,4,藍田西段,17.8,第四種住宅區,,,144.33,見其他登記事項,見其他登記事項,15,1101213,0,十五層;,0,28.73,援中路988號十五樓,楠梓區,藍田西段,3210000,2330000,0901.預售屋、或土地及建物分件登記案件,1110422
