申報種類,交易標的種類,土地數量,建物數量,車位數量,幾房,幾廳,幾衛,有無隔間,建物型態,房地總價,土地總價,建物總價,車位總價,有無管理組織,交易日期,備註欄,行政區代碼,代表段號,土地移轉面積,代表地號都市土地使用分區,代表地號非都市土地使用分區,代表地號非都市土地使用地,建物移轉面積,代表建號主要用途,代表建號主要建材,代表建號總層數,代表建號建築完成日期,代表建號屋齡,代表建號層次,車位總價格,車位總持分面積,代表地號或門牌,行政區,地段
買賣,房地(土地+建物)+車位,1,1,1,1,1,1,Y,住宅大樓(11F含以上有電梯),2850000,,,,Y,1100310,,9,1007,3.91,其他:第四種商業區,,,42.93,住家用,鋼筋混凝土造,14,860227,24,九層,0,0,文橫三路59號九樓之7,前鎮區,愛群段
買賣,房地(土地+建物),1,1,,3,2,2,Y,公寓(5F含以下無電梯),3680000,,,,N,1100311,,9,1018,32.72,其他:第四種住宅區,,,74.98,,鋼筋混凝土造,4,690708,41,三層,,,瑞西街227號三樓,前鎮區,瑞隆段一小段
買賣,房地(土地+建物),1,1,,3,2,2,Y,住宅大樓(11F含以上有電梯),6500000,,,,Y,1100313,,9,1042,28.51,其他:特定第五種住宅區,,,129.48,住家用,鋼筋混凝土造,12,830809,27,二層,,,中華五路947巷4號二樓之1,前鎮區,獅甲段二小段
買賣,房地(土地+建物),1,1,,2,2,2,Y,透天厝,5300000,,,,N,1100314,,9,1008,61,其他:第四種住宅區,,,75.24,住家用,加強磚造,2,590307,51,一層;二層,,,一心一路190巷42之1號,前鎮區,光華段
買賣,房地(土地+建物),1,1,,3,2,2,Y,公寓(5F含以下無電梯),4600000,,,,N,1100312,,9,1012,43.25,其他:第三種住宅區,,,94.72,,鋼筋混凝土造,4,641111,45,三層,,,桂林街46巷2號三樓,前鎮區,盛興段
買賣,房地(土地+建物),1,1,,0,2,0,Y,公寓(5F含以下無電梯),10600000,,,,N,1100315,,9,1007,29.25,其他:第五種商業區,,,80.27,,鋼筋混凝土造,4,640505,46,一層,,,林森三路193巷12號,前鎮區,愛群段
買賣,房地(土地+建物),1,1,,2,2,2,Y,公寓(5F含以下無電梯),1850000,,,,Y,1100313,,9,1001,42,其他:第四種住宅區,,,56.6,,鋼筋混凝土造,5,671016,42,四層,,,鎮國路45號四樓,前鎮區,鎮昌段
買賣,房地(土地+建物)+車位,1,1,2,,,,N,住宅大樓(11F含以上有電梯),56080000,,,3780000,Y,1091224,,9,1043,13.78,其他:第三種特定商業專用區,,,586.69,見其它登記事項,見其它登記事項,68,1090309,1,二十八層,0,80.3,新光路27號二十八樓,前鎮區,獅甲段三小段
買賣,房地(土地+建物)+車位,1,1,2,3,2,2,Y,住宅大樓(11F含以上有電梯),19880000,,,,Y,1100221,,9,1007,14.97,其他:第五種商業區,,,301.09,住家用,鋼筋混凝土造,29,1030715,7,九層,0,75.52,中山二路198號九樓,前鎮區,愛群段
買賣,房地(土地+建物),1,1,,1,2,2,Y,住宅大樓(11F含以上有電梯),8500000,,,,Y,1100317,,9,1009,20.76,其他:第三種住宅區,,,167.63,住商用,鋼筋混凝土造,15,820811,28,一層;二層;騎樓,,,崗山南街529號,前鎮區,籬子內段籬子內小段
買賣,房地(土地+建物)+車位,2,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),8000000,,,,Y,1100308,,9,1039,10.38,其他:第五種住宅區,,,215.63,住家用,鋼筋混凝土造,27,860527,24,二十五層,0,36.07,民權二路230號二十五樓,前鎮區,憲德段一小段
買賣,房地(土地+建物)+車位,1,1,1,4,0,0,Y,住宅大樓(11F含以上有電梯),8500000,,,,Y,1100318,,9,1007,7.38,其他:第五種商業區,,,200.14,商業用,鋼筋混凝土造,28,870714,23,十六層,0,16.77,中山二路2號十六樓之1,前鎮區,愛群段
買賣,房地(土地+建物),1,1,,4,3,2,Y,透天厝,8800000,,,,N,1100317,,9,1030,89.99,其他:第三種住宅區,,,199.26,,鋼筋混凝土造,3,640809,46,一層;二層;三層;騎樓,,,和誠街62號,前鎮區,草衙段一小段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),5900000,,,,Y,1100318,,9,1019,20.78,其他:第三種住宅區,,,116.2,住家用,鋼筋混凝土造,11,850708,25,六層,0,0,武營路47巷34號六樓,前鎮區,瑞隆段二小段
買賣,房地(土地+建物),1,1,,4,2,2,Y,住宅大樓(11F含以上有電梯),6800000,,,,Y,1100314,,9,1007,11.09,其他:市場用地,,,151.76,住家用,鋼筋混凝土造,22,790323,31,十七層,,,大禹街7號十七樓,前鎮區,愛群段
買賣,房地(土地+建物),1,1,,3,2,2,Y,住宅大樓(11F含以上有電梯),6750000,,,,Y,1100226,,9,1038,23.03,其他:第四種住宅區,,,144.14,住家用,鋼筋混凝土造,16,850117,25,八層,,,天山路10巷5號八樓,前鎮區,光華段一小段
買賣,房地(土地+建物),1,1,,6,3,4,Y,透天厝,8500000,,,,N,1100318,,9,1031,73.27,其他:第三種住宅區,,,136.48,,加強磚造,3,620616,48,一層;二層;三層,,,和義街85號,前鎮區,草衙段二小段
買賣,房地(土地+建物),1,1,,5,2,4,Y,透天厝,15000000,,,,N,1100317,,9,1008,83,其他:第二種特定商業專用區,,,219.65,,鋼筋混凝土造,4,660129,44,一層;二層;三層;四層;騎樓,,,一心一路154號,前鎮區,光華段
買賣,房地(土地+建物),1,1,,3,2,2,Y,公寓(5F含以下無電梯),1700000,,,,N,1100318,,9,1020,42.5,其他:第三種住宅區,,,79.91,,鋼筋混凝土造,4,671104,42,四層,,,瑞恩街13號四樓,前鎮區,瑞隆段三小段
買賣,房地(土地+建物),2,1,,3,2,1,Y,住宅大樓(11F含以上有電梯),5420000,,,,Y,1100324,,9,1039,4.96,其他:第五種住宅區,,,99.55,住家用,鋼筋混凝土造,27,860527,24,五層,,,鄭和路55號五樓,前鎮區,憲德段一小段
買賣,房地(土地+建物)+車位,1,1,1,3,2,3,Y,華廈(10F含以下有電梯),9800000,,,,Y,1100306,,9,1020,34.33,其他:第三種住宅區,,,208.58,住家用,鋼筋混凝土造,10,810519,29,九層;十層,0,0,瑞和街69之2號九樓,前鎮區,瑞隆段三小段
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,Y,住宅大樓(11F含以上有電梯),7350000,,,,Y,1100206,,9,1050,11.21,其他:第四種住宅區,,,105.22,見其它登記事項,見其它登記事項,15,1081018,1,十五層,0,24.65,和平二路236之2號十五樓,前鎮區,竹北段一小段
買賣,房地(土地+建物),2,1,,4,2,2,Y,透天厝,4600000,,,,N,1100324,,9,1021,56,其他:第三種住宅區,,,72.89,住家用,加強磚造,2,600815,50,一層;二層,,,瑞祥街3巷19號,前鎮區,瑞隆段四小段
買賣,房地(土地+建物),1,1,,3,2,2,Y,住宅大樓(11F含以上有電梯),5300000,,,,Y,1100218,,9,1019,11.04,其他:第三種商業區,,,115.29,住家用,鋼筋混凝土造,16,820531,28,十五層,,,瑞泰街158號十五樓,前鎮區,瑞隆段二小段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,華廈(10F含以下有電梯),7100000,,,,Y,1100228,,9,1018,18.93,其他:第四種住宅區,,,141.16,住家用,鋼筋混凝土造,9,860110,24,六層,0,0,瑞興街78號六樓之2,前鎮區,瑞隆段一小段
買賣,房地(土地+建物)+車位,2,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),14020000,,,,Y,1100318,,9,1038,17.02,其他:第五種住宅區,,,174.59,見其它登記事項,鋼筋混凝土造,18,1060608,4,六層,0,15.25,光華二路17號六樓,前鎮區,光華段一小段
買賣,房地(土地+建物)+車位,1,1,2,,,,N,住宅大樓(11F含以上有電梯),70590000,,,4410000,Y,1100218,,9,1043,16.16,其他:第三種特定商業專用區,,,685.03,見其它登記事項,見其它登記事項,68,1090309,1,二十層,0,80.3,新光路37號二十樓,前鎮區,獅甲段三小段
買賣,土地,1,0,,,,,Y,,208357,,,,N,1100318,,9,1014,2.49,其他:第五種住宅區,,,,,,,,,,,,獅甲段72-0地號,前鎮區,獅甲段
買賣,房地(土地+建物),2,1,,3,2,2,Y,住宅大樓(11F含以上有電梯),6250000,,,,Y,1100227,,9,1019,21.98,其他:第三種住宅區,,,141.45,住家用,鋼筋混凝土造,18,810225,29,六層,,,崗山北街339號六樓,前鎮區,瑞隆段二小段
買賣,建物,0,1,2,,,,N,住宅大樓(11F含以上有電梯),10500000,,,,Y,1100218,,9,1014,,,,,281.64,見其它登記事項,鋼筋混凝土造,12,970201,13,四層,0,61.02,復興四路12號四樓之15,前鎮區,獅甲段
買賣,房地(土地+建物),1,1,,4,2,2,Y,公寓(5F含以下無電梯),2550000,,,,N,1100128,,9,1005,50.62,其他:第三種住宅區,,,84.38,,鋼筋混凝土造,4,640512,46,三層,,,德昌街1巷37之3號,前鎮區,仁愛段
買賣,車位,1,1,1,,,,Y,,1200000,,,,N,1100318,,9,1014,2.97,其他:第五種住宅區,,,27.93,,,,,,,0,27.92,文林街38號二樓等98戶之公共設施,前鎮區,獅甲段
買賣,房地(土地+建物)+車位,1,1,2,,,,N,住宅大樓(11F含以上有電梯),77850000,,,5200000,Y,1100218,,9,1043,16.16,其他:第三種特定商業專用區,,,685.87,見其它登記事項,見其它登記事項,68,1090309,1,二十層,0,80.3,新光路39號二十樓,前鎮區,獅甲段三小段
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,Y,住宅大樓(11F含以上有電梯),17000000,,,,Y,1100315,,9,1007,10.45,其他:第五種商業區,,,210.8,見其它登記事項,鋼筋混凝土造,29,1050811,5,九層,0,22.05,中山二路28號九樓,前鎮區,愛群段
買賣,土地,1,0,,,,,Y,,306000,,,,N,1100325,,9,1001,10,其他:第三種住宅區,,,,,,,,,,,,鎮昌段28-508地號,前鎮區,鎮昌段
買賣,房地(土地+建物),1,1,,7,2,4,Y,透天厝,15000000,,,,N,1100308,,9,1018,83,其他:第三種住宅區,,,223.85,,鋼筋混凝土造,4,700304,40,一層;二層;三層;四層;騎樓;地下層,,,瑞北路272號,前鎮區,瑞隆段一小段
買賣,房地(土地+建物)+車位,2,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),11500000,,,,Y,1100301,,9,1007,21.02,其他:第四種住宅區,,,179.99,見其它登記事項,鋼筋混凝土造,15,1020129,8,三層,0,34.5,復興三路268號三樓,前鎮區,愛群段
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,Y,住宅大樓(11F含以上有電梯),7400000,,,,Y,1100315,,9,1007,5.94,其他:第五種商業區,,,84.8,住家用,鋼筋混凝土造,15,1000125,10,八層,0,7.83,中山二路188號八樓,前鎮區,愛群段
買賣,房地(土地+建物),1,1,,6,2,5,Y,透天厝,23100000,,,,N,1100318,,9,1038,71,其他:第五種住宅區,,,302.15,,鋼筋混凝土造,5,751217,34,一層;二層;三層;四層;五層;騎樓;地下層,,,光華二路183號,前鎮區,光華段一小段
買賣,房地(土地+建物),1,1,,3,2,2,Y,公寓(5F含以下無電梯),4150000,,,,N,1100329,,9,1008,31.65,其他:第四種住宅區,,,86.95,,鋼筋混凝土造,5,690204,41,四層,,,英明一路54之3號,前鎮區,光華段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),8080000,,,,Y,1100308,,9,1013,19.29,其他:第五種住宅區,,,144.88,住家用,鋼筋混凝土造,13,941227,15,八層,0,22.93,瑞吉街3號八樓,前鎮區,臨北段
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,Y,住宅大樓(11F含以上有電梯),12500000,,,,Y,1100312,,9,1045,13.61,其他:第四種商業區,,,177.21,住家用,鋼筋混凝土造,15,950317,15,三層,0,0,鄭和南路430號三樓之1,前鎮區,憲德段二小段
買賣,房地(土地+建物)+車位,1,1,1,2,2,1,Y,住宅大樓(11F含以上有電梯),7080000,,,,Y,1100120,,9,1045,9.8,其他:第四種商業區,,,118.55,住家用,鋼筋混凝土造,15,941228,15,五層,0,23.61,鄭和南路329號五樓,前鎮區,憲德段二小段
買賣,車位,3,1,1,,,,Y,,1500000,,,1500000,N,1100314,,9,1007,0.92,其他:第四種住宅區,,,22.68,見使用執照,鋼筋混凝土造,22,790323,31,地下二層,1500000,22.67,二聖二路311號地下二層,前鎮區,愛群段
買賣,房地(土地+建物),1,1,,2,2,1,Y,公寓(5F含以下無電梯),4700000,,,,N,1100302,,9,1001,42,其他:第四種住宅區,,,57.63,,鋼筋混凝土造,5,671024,42,一層,,,鎮東一街406巷4弄2號一樓之2,前鎮區,鎮昌段
買賣,房地(土地+建物)+車位,1,1,2,,,,N,住宅大樓(11F含以上有電梯),58300000,,,2690000,Y,1091223,,9,1043,13.78,其他:第三種特定商業專用區,,,586.67,見其它登記事項,見其它登記事項,68,1090309,1,二十六層,0,80.3,新光路29號二十六樓,前鎮區,獅甲段三小段
買賣,房地(土地+建物),1,1,,5,2,3,Y,透天厝,8500000,,,,N,1100207,,9,1021,80,其他:第三種住宅區,,,174.45,,鋼筋混凝土造,3,680516,42,一層;二層;三層;騎樓;地下層,,,武德街156號,前鎮區,瑞隆段四小段
買賣,房地(土地+建物),2,1,,3,1,3,Y,透天厝,5500000,,,,N,1100228,,9,1005,44,其他:第三種住宅區,,,50.75,住商用,加強磚造,1,,,一層;騎樓,,,新衙路122號,前鎮區,仁愛段
買賣,房地(土地+建物),1,1,,5,2,3,Y,透天厝,8500000,,,,N,1100207,,9,1021,80,其他:第三種住宅區,,,174.45,,鋼筋混凝土造,3,680516,42,一層;二層;三層;騎樓;地下層,,,武德街158號,前鎮區,瑞隆段四小段
買賣,房地(土地+建物),1,1,,4,2,2,Y,透天厝,6900000,,,,N,1100305,,9,1012,52,其他:第二種特定商業專用區,,,96.57,,鋼筋混凝土造,3,651231,44,一層;二層;三層,,,梧州街4巷20號,前鎮區,盛興段
買賣,房地(土地+建物),1,1,,3,2,2,Y,公寓(5F含以下無電梯),2200000,,,,N,1100324,,9,1012,27.07,其他:第三種住宅區,,,78.39,,鋼筋混凝土造,5,700216,40,五層,,,廣西路1巷5之4號,前鎮區,盛興段
買賣,房地(土地+建物),1,1,,3,2,2,Y,透天厝,6000000,,,,N,1100318,,9,1030,70.31,其他:第三種住宅區,,,88.92,,加強磚造,2,610913,49,一層;二層;騎樓,,,和誠街74之2號,前鎮區,草衙段一小段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),7000000,,,,Y,1100202,,9,1021,15.22,其他:第三種商業區,,,159.23,住家用,鋼筋混凝土造,15,981203,11,二層,0,35.5,瑞發街63號二樓,前鎮區,瑞隆段四小段
買賣,房地(土地+建物),2,1,,3,2,2,Y,華廈(10F含以下有電梯),4700000,,,,Y,1100305,,9,1007,20.18,其他:第五種商業區,,,94.94,,鋼筋混凝土造,7,661122,43,四層,,,三多三路167號四樓之2,前鎮區,愛群段
買賣,房地(土地+建物),2,1,,2,2,1,Y,公寓(5F含以下無電梯),2100000,,,,N,1100321,,9,1019,25.77,其他:第二種特定商業專用區,,,63.18,,鋼筋混凝土造,5,690808,41,五層;電梯樓梯間,,,瑞隆路194巷6弄12之4號,前鎮區,瑞隆段二小段
買賣,房地(土地+建物)+車位,1,1,2,,,,N,住宅大樓(11F含以上有電梯),84800000,,,2640000,Y,1091207,,9,1043,16.16,其他:第三種特定商業專用區,,,685.87,見其它登記事項,見其它登記事項,68,1090309,1,四十層,0,80.3,新光路39號四十樓,前鎮區,獅甲段三小段
買賣,房地(土地+建物)+車位,2,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),12650000,,,1950000,Y,1100124,,9,1038,16.65,其他:第五種住宅區,,,171.6,見其它登記事項,鋼筋混凝土造,18,1060608,4,十七層,1950000,15.25,南寧街12號十七樓,前鎮區,光華段一小段
買賣,房地(土地+建物)+車位,2,1,1,2,2,1,Y,住宅大樓(11F含以上有電梯),9300000,,,1200000,Y,1100303,,9,1038,10.77,其他:第五種住宅區,,,110.88,見其它登記事項,鋼筋混凝土造,18,1060608,4,二層,1200000,8.16,南寧街18號二樓,前鎮區,光華段一小段
買賣,房地(土地+建物)+車位,2,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),13720000,,,1900000,Y,1100206,,9,1038,16.91,其他:第五種住宅區,,,173.3,見其它登記事項,鋼筋混凝土造,18,1060608,4,二層,1900000,13.96,光華二路17號二樓,前鎮區,光華段一小段
買賣,房地(土地+建物)+車位,2,1,1,2,2,1,Y,住宅大樓(11F含以上有電梯),9660000,,,1900000,Y,1100303,,9,1038,11.71,其他:第五種住宅區,,,120.41,見其它登記事項,鋼筋混凝土造,18,1060608,4,八層,1900000,15.25,光華二路3號八樓,前鎮區,光華段一小段
買賣,房地(土地+建物)+車位,3,1,1,,,,N,廠辦,14588888,,,,Y,1100325,,9,1002,39.62,其他:甲種工業區,,,344.33,工業用,鋼筋混凝土造,14,840727,26,五層,0,0,擴建路1之30號五樓,前鎮區,新生段
買賣,房地(土地+建物),1,1,,4,2,2,Y,住宅大樓(11F含以上有電梯),7000000,,,,Y,1100219,,9,1007,11.34,其他:市場用地,,,155.89,住家用,鋼筋混凝土造,22,790323,31,十二層,,,二聖二路307號十二樓,前鎮區,愛群段
買賣,房地(土地+建物)+車位,2,1,1,2,2,1,Y,住宅大樓(11F含以上有電梯),8550000,,,,Y,1100330,,9,1023,14.86,其他:第三種住宅區,,,129.98,見其它登記事項,鋼筋混凝土造,15,1040708,6,十二層,0,37.21,瑞隆路533之1號十二樓,前鎮區,瑞崗段二小段
買賣,房地(土地+建物)+車位,2,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),11300000,,,,Y,1100405,,9,1014,5.97,其他:第三種特定商業專用區,,,175.45,住家用,見其它登記事項,39,880209,22,二十層;二十一層,0,34.75,文林街150號二十樓之1,前鎮區,獅甲段
買賣,房地(土地+建物),1,1,,6,2,5,Y,透天厝,10800000,,,,N,1100311,,9,1031,90.58,其他:第三種住宅區,,,221.65,住商用,鋼筋混凝土造,4,791108,30,一層;二層;三層;四層,,,和豐街81號,前鎮區,草衙段二小段
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,Y,住宅大樓(11F含以上有電梯),26080000,,,2100000,Y,1100301,,9,1042,25.53,其他:第四種住宅區,,,235.36,見其它登記事項,見其它登記事項,27,1090318,1,十四層,2100000,22.9,啟聖街86號十四樓,前鎮區,獅甲段二小段
買賣,建物,0,1,,,,,N,住宅大樓(11F含以上有電梯),8570000,,,,Y,1100125,,9,1014,,,,,230.9,見其它登記事項,鋼筋混凝土造,12,970201,13,七層,,,復興四路12號七樓之17,前鎮區,獅甲段
買賣,房地(土地+建物),1,1,,3,2,2,Y,住宅大樓(11F含以上有電梯),4880000,,,,Y,1100310,,9,1019,11.37,其他:第三種商業區,,,119.52,住家用,鋼筋混凝土造,16,820531,28,十六層,,,瑞泰街160號十六樓,前鎮區,瑞隆段二小段
買賣,房地(土地+建物),2,1,,4,2,3,Y,透天厝,2500000,,,,N,1100308,,9,1022,37,其他:第三種住宅區,,,46.9,住家用,加強磚造,2,600902,50,一層;二層;騎樓,,,崗山橫街94號,前鎮區,瑞崗段一小段
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,Y,住宅大樓(11F含以上有電梯),16380000,,,,Y,1100217,,9,1012,10.09,其他:第五種住宅區,,,206.95,住家用,鋼筋混凝土造,29,970307,13,二十五層,0,14.77,民權二路550號二十五樓,前鎮區,盛興段
買賣,房地(土地+建物),1,1,,5,2,7,Y,透天厝,31500000,,,,N,1100318,,9,1021,106,其他:第三種住宅區,,,311.25,見其它登記事項,見其它登記事項,5,1090206,1,一層;二層;三層;四層;五層;屋頂突出物;騎樓,,,瑞北路225號,前鎮區,瑞隆段四小段
買賣,房地(土地+建物),1,1,,5,3,4,Y,華廈(10F含以下有電梯),6300000,,,,N,1100226,,9,1032,37.28,其他:第四種住宅區,,,144.51,住家用,鋼筋混凝土造,5,800429,30,五層,,,佛道路199號五樓,前鎮區,草衙段三小段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),12500000,,,,Y,1100325,,9,1045,17.56,其他:第四種商業區,,,211.39,住家用,鋼筋混凝土造,27,960509,14,十二層,0,23.87,鄭和南路367號十二樓,前鎮區,憲德段二小段
買賣,房地(土地+建物),1,1,,2,2,1,Y,住宅大樓(11F含以上有電梯),3860000,,,,Y,1100324,,9,1019,9.66,其他:第五種住宅區,,,74.3,住家用,鋼筋混凝土造,14,890523,21,三層,,,崗山東街179巷18號三樓,前鎮區,瑞隆段二小段
買賣,房地(土地+建物),3,1,,4,2,3,Y,透天厝,4800000,,,,N,1100325,,9,1022,75.07,其他:第五種住宅區,,,123.9,,鋼筋混凝土造,3,740703,36,一層;二層;三層;地下層,,,永豐路75巷1弄16號,前鎮區,瑞崗段一小段
買賣,房地(土地+建物),1,1,,3,2,2,Y,公寓(5F含以下無電梯),6500000,,,,Y,1100306,,9,1012,28.64,其他:第三種住宅區,,,94.01,,鋼筋混凝土造,5,720117,38,一層,,,三多二路475巷5弄1號,前鎮區,盛興段
買賣,房地(土地+建物)+車位,1,1,2,4,2,3,Y,住宅大樓(11F含以上有電梯),18000000,,,,Y,1100131,,9,1007,14.37,其他:第四種商業區,,,285.47,見其它登記事項,鋼筋混凝土造,28,1060904,3,五層,0,44.28,南天街129號五樓,前鎮區,愛群段
買賣,房地(土地+建物),1,1,,3,2,1,Y,公寓(5F含以下無電梯),3150000,,,,N,1100305,,9,1008,27.4,其他:第四種住宅區,,,76.31,,鋼筋混凝土造,5,680509,42,四層,,,英明一路131巷10之3號,前鎮區,光華段
買賣,房地(土地+建物),3,1,,3,2,2,Y,公寓(5F含以下無電梯),3000000,,,,N,1100318,,9,1018,33.92,其他:第二種特定商業專用區,,,89.93,,鋼筋混凝土造,5,701205,39,五層,,,瑞恩街102巷2號五樓,前鎮區,瑞隆段一小段
買賣,房地(土地+建物)+車位,1,1,1,5,2,2,Y,住宅大樓(11F含以上有電梯),9000000,,,,Y,1100311,,9,1039,24.95,其他:第二種商業區,,,261.88,住家用,鋼筋混凝土造,20,800702,30,七層,0,0,沱江街122號七樓之一,前鎮區,憲德段一小段
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,Y,住宅大樓(11F含以上有電梯),18800000,,,,Y,1100329,,9,1049,30.53,其他:第四種住宅區,,,240.58,住家用,鋼筋混凝土造,15,1030714,7,十二層,0,35.55,二聖一路168號十二樓,前鎮區,竹北段
買賣,房地(土地+建物)+車位,2,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),10880000,,,,Y,1100220,,9,1014,5.55,其他:第三種特定商業專用區,,,165.38,住家用,見其它登記事項,39,880209,22,三十五層,0,34.75,新光路11號三十五樓之1,前鎮區,獅甲段
買賣,房地(土地+建物),4,1,,3,2,2,Y,透天厝,4080000,,,,N,1100312,,9,1005,52,其他:第三種住宅區,,,57.12,見其它登記事項,加強磚造,2,570701,53,一層;二層,,,衙仁街30巷13號,前鎮區,仁愛段
買賣,房地(土地+建物),1,1,,2,2,2,Y,公寓(5F含以下無電梯),2200000,,,,N,1100401,,9,1001,42,其他:第四種住宅區,,,58.87,,鋼筋混凝土造,5,671016,42,五層,,,鎮東一街406巷6弄2號五樓之2,前鎮區,鎮昌段
買賣,房地(土地+建物),1,1,,2,1,1,Y,華廈(10F含以下有電梯),2000000,,,,N,1100313,,9,1017,15.45,其他:第三種住宅區,,,76.95,住家用,鋼筋混凝土造,6,830516,27,三層,,,天后街80巷3之1號三樓,前鎮區,佛公段
買賣,房地(土地+建物),3,1,,3,2,2,Y,公寓(5F含以下無電梯),11000000,,,,N,1100328,,9,1007,70.42,其他:第四種住宅區,,,153.47,,鋼筋混凝土造,5,741213,35,一層;騎樓;夾層,,,修文街171號,前鎮區,愛群段
買賣,房地(土地+建物)+車位,2,1,1,2,2,1,Y,住宅大樓(11F含以上有電梯),8600000,,,1000000,Y,1100127,,9,1038,9.45,其他:第五種住宅區,,,96.78,見其它登記事項,鋼筋混凝土造,18,1060608,4,二層,1000000,8.16,南寧街26號二樓,前鎮區,光華段一小段
買賣,房地(土地+建物),1,1,,3,2,2,Y,公寓(5F含以下無電梯),2800000,,,,N,1100318,,9,1018,27.16,其他:第三種住宅區,,,77.84,,鋼筋混凝土造,5,680226,42,四層,,,精忠街162巷6弄14之3號,前鎮區,瑞隆段一小段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),8950000,,,,Y,1100315,,9,1045,11.76,其他:第四種商業區,,,149.59,住家用,鋼筋混凝土造,15,941228,15,十五層,0,23.61,鄭和南路315號十五樓,前鎮區,憲德段二小段
買賣,房地(土地+建物),4,1,,7,3,5,Y,透天厝,10000000,,,,N,1100309,,9,1010,62.89,其他:第五種住宅區,,,214.28,,鋼筋混凝土造,4,731219,36,一層;二層;三層;四層;騎樓;地下層,,,保泰路239號,前鎮區,籬子內段崗山子小段
買賣,房地(土地+建物)+車位,2,1,1,3,2,1,Y,住宅大樓(11F含以上有電梯),11500000,,,,Y,1100323,,9,1023,21.33,其他:第三種住宅區,,,168.74,見其它登記事項,鋼筋混凝土造,15,1040708,6,十五層,0,37.21,瑞隆路533號十五樓,前鎮區,瑞崗段二小段
買賣,房地(土地+建物),1,1,,3,2,2,Y,華廈(10F含以下有電梯),3550000,,,,Y,1100327,,9,1018,10.34,其他:第三種住宅區,,,106.44,住家用,鋼筋混凝土造,9,861110,23,三層,,,瑞恩街120號三樓之2,前鎮區,瑞隆段一小段
買賣,房地(土地+建物),1,1,,3,2,2,Y,公寓(5F含以下無電梯),3000000,,,,N,1100223,,9,1018,26.04,其他:第三種住宅區,,,92.39,見其它登記事項,鋼筋混凝土造,5,691106,40,三層,,,瑞忠街46號三樓,前鎮區,瑞隆段一小段
買賣,房地(土地+建物),1,1,,3,2,2,Y,公寓(5F含以下無電梯),2500000,,,,N,1100223,,9,1018,26.04,其他:第三種住宅區,,,92.39,見其它登記事項,鋼筋混凝土造,5,691106,40,四層,,,瑞忠街46號四樓,前鎮區,瑞隆段一小段
買賣,房地(土地+建物),1,1,,3,2,2,Y,公寓(5F含以下無電梯),2000000,,,,N,1100223,,9,1018,26.04,其他:第三種住宅區,,,92.39,見其它登記事項,鋼筋混凝土造,5,691106,40,五層,,,瑞忠街46號五樓,前鎮區,瑞隆段一小段
買賣,房地(土地+建物),2,1,,3,2,1,Y,透天厝,3000000,,,,N,1100302,,9,1008,47,其他:第二種住宅區,,,68,住家用,加強磚造,2,590310,51,一層;二層,,,育樂路89巷1弄6號,前鎮區,光華段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),10000000,,,1800000,Y,1100329,,9,1007,12,其他:第五種商業區,,,154.58,住家用,鋼筋混凝土造,14,940504,16,六層,1800000,24.61,三多三路91號六樓之2,前鎮區,愛群段
買賣,房地(土地+建物),1,1,,4,2,6,Y,透天厝,12800000,,,,N,1100319,,9,1031,119.55,其他:第三種住宅區,,,228.12,,鋼筋混凝土造,4,670908,43,一層;二層;三層;四層;騎樓;地下層,,,和豐街111巷1號,前鎮區,草衙段二小段
買賣,房地(土地+建物),1,1,,3,2,2,Y,公寓(5F含以下無電梯),2720000,,,,N,1100227,,9,1008,28.2,其他:第四種住宅區,,,80.73,,鋼筋混凝土造,5,680509,42,四層,,,英明一路111巷5之3號,前鎮區,光華段
買賣,房地(土地+建物)+車位,2,2,2,,,,N,住宅大樓(11F含以上有電梯),22930000,,,,Y,1100226,,9,1014,34.47,其他:第五種商業區,,,541.47,住商用,鋼筋混凝土造,24,820730,28,十一層,0,0,中山二路91號十一樓之1,前鎮區,獅甲段
