申報種類,交易標的種類,土地數量,建物數量,車位數量,幾房,幾廳,幾衛,有無隔間,建物型態,房地總價,土地總價,建物總價,車位總價,有無管理組織,交易日期,土地移轉面積,代表地號都市土地使用分區,代表地號非都市土地使用分區,代表地號非都市土地使用地,建物移轉面積,代表建號主要用途,代表建號主要建材,代表建號總層數,代表建號建築完成日期,代表建號屋齡,代表建號層次,車位總價格,車位總持分面積,代表地號或門牌,行政區,地段,代表地號,代表建號,特殊交易態樣說明,備註欄
買賣,房地(土地+建物),1,1,,3,2,1,有,公寓(5樓含以下無電梯),"3,600,000",,,,無,1120227,32.94,其他-第五種住宅區,無使用分區資料,無土地編定使用地類別資料,72.52,無建物主要用途資料,鋼筋混凝土造,004,0690321,43,二層;,,,惠民路171巷2弄16之2號,楠梓區,加昌段,02610000,01984000,,
買賣,房地(土地+建物),1,1,,0,2,1,有,住宅大樓(11層含以上有電梯),"3,570,000",,,,有,1090330,10.82,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,74.26,見其他登記事項,見其他登記事項,014,1120112,0,三層;,,,金和街115號三樓,楠梓區,和平東段,00500001,00920000,0901.預售屋、或土地及建物分件登記案件,
買賣,房地(土地+建物),1,1,,3,1,2,有,公寓(5樓含以下無電梯),"3,500,000",,,,無,1120512,40.40,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,67.65,無建物主要用途資料,鋼筋混凝土造,005,0710227,41,五層;,,,元昌街95號五樓,楠梓區,藍昌段一小段,02300000,00682000,,
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"3,500,000",,,,無,1120504,26.62,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,86.92,住家用,鋼筋混凝土造,005,0701229,41,四層;,,,德民路356巷36弄9號四樓之1,楠梓區,和平段一小段,04370000,00582000,,
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"3,500,000",,,,無,1120516,25.42,其他-第五種住宅區,無使用分區資料,無土地編定使用地類別資料,78.20,住家用,鋼筋混凝土造,005,0711014,41,二層;,,,惠民路171巷9弄32之2號,楠梓區,加昌段,02430000,02815000,,
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"3,480,000",,,,無,1120420,28.74,其他-第四種住宅區,無使用分區資料,無土地編定使用地類別資料,81.34,無建物主要用途資料,鋼筋混凝土造,005,0700409,42,五層;,,,軍校路782巷39之5號,楠梓區,莒光段二小段,06150000,00780000,,
買賣,房地(土地+建物),1,1,,2,2,1,有,公寓(5樓含以下無電梯),"3,400,000",,,,無,1120307,22.45,其他-第四種住宅區,無使用分區資料,無土地編定使用地類別資料,63.46,無建物主要用途資料,鋼筋混凝土造,005,0701214,41,三層;,,,益群路9巷51之3號,楠梓區,加昌段,01550000,02511000,,
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"3,330,000",,,,無,1120313,29.87,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,89.91,住家用,鋼筋混凝土造,005,0701229,41,五層;,,,德民路356巷36弄23號五樓之1,楠梓區,和平段一小段,04380000,00589000,0304.其他增建,頂樓鐵皮屋
買賣,房地(土地+建物),1,1,,3,2,1,有,公寓(5樓含以下無電梯),"3,300,000",,,,無,1120420,30.74,其他-第五種住宅區,無使用分區資料,無土地編定使用地類別資料,79.92,住家用,鋼筋混凝土造,005,0720813,40,二層;,,,壽民路30巷1弄2之2號,楠梓區,加昌段,06420000,00201000,,
買賣,房地(土地+建物),1,1,,4,1,2,有,公寓(5樓含以下無電梯),"3,300,000",,,,無,1120304,26.48,其他-第五種住宅區,無使用分區資料,無土地編定使用地類別資料,90.02,無建物主要用途資料,鋼筋混凝土造,005,0740216,38,五層;,,,德民路496巷16號五樓之2,楠梓區,和平段五小段,04870000,00230000,0301.陽台外推0304.其他增建,鐵皮屋頂
買賣,房地(土地+建物),1,1,,5,0,3,有,公寓(5樓含以下無電梯),"3,250,000",,,,無,1120413,26.16,其他-第四種住宅區,無使用分區資料,無土地編定使用地類別資料,102.34,無建物主要用途資料,鋼筋混凝土造,005,0700803,42,四層;,,,後昌路1068號四樓之1,楠梓區,加昌段,16590000,00571000,,
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"3,200,000",,,,無,1120315,33.23,其他-第五種住宅區,無使用分區資料,無土地編定使用地類別資料,91.20,無建物主要用途資料,鋼筋混凝土造,005,0710902,41,三層;,,,德民路302巷3弄3號三樓之2,楠梓區,和平段四小段,01970000,00006000,,
買賣,房地(土地+建物),2,1,,3,2,1,有,公寓(5樓含以下無電梯),"3,150,000",,,,無,1120420,26.50,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,80.99,無建物主要用途資料,鋼筋混凝土造,005,0680806,44,五層;,,,加仁路42之5號,楠梓區,和平段一小段,05550000,00180000,0102.傢俱設備費,含未保存登記
買賣,房地(土地+建物),6,1,,3,2,1,有,公寓(5樓含以下無電梯),"3,150,000",,,,無,1120404,33.48,其他-第五種住宅區,無使用分區資料,無土地編定使用地類別資料,77.44,無建物主要用途資料,鋼筋混凝土造,004,0671120,44,四層;,,,德民路626之4號,楠梓區,加昌段,03870000,01202000,0301.陽台外推0304.其他增建,陽台增建。
買賣,房地(土地+建物),4,1,,3,2,2,有,公寓(5樓含以下無電梯),"3,100,000",,,,無,1120329,34.16,其他-第五種住宅區,無使用分區資料,無土地編定使用地類別資料,77.13,無建物主要用途資料,鋼筋混凝土造,004,0680228,44,三層;,,,德民路590之3號,楠梓區,加昌段,03960000,00114000,0103.土地增值稅或其他稅費,
買賣,房地(土地+建物),1,1,,2,2,1,有,公寓(5樓含以下無電梯),"3,090,000",,,,無,1120510,23.18,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,85.68,無建物主要用途資料,鋼筋混凝土造,005,0701222,41,四層;,,,惠民路8巷26號四樓,楠梓區,和平段五小段,04160000,00134000,0201.親友、員工、共有人或其他特殊關係間之交易,
買賣,房地(土地+建物),1,1,,2,2,1,有,公寓(5樓含以下無電梯),"3,080,000",,,,無,1120403,24.80,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,67.28,無建物主要用途資料,鋼筋混凝土造,005,0710227,41,五層;,,,元昌街91巷21號五樓之2,楠梓區,藍昌段一小段,02720000,00771000,,頂樓增建鐵皮屋
買賣,房地(土地+建物),2,1,,3,2,2,有,公寓(5樓含以下無電梯),"3,080,000",,,,無,1120421,33.40,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,83.64,無建物主要用途資料,鋼筋混凝土造,005,0701224,41,三層;,,,久昌街53巷12弄1號三樓之1,楠梓區,右昌段六小段,16760000,01243000,,
買賣,房地(土地+建物),1,1,,2,1,1,有,華廈(10層含以下有電梯),"3,030,000",,,,有,1120518,22.95,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,57.09,無建物主要用途資料,鋼筋混凝土造,005,0701222,41,五層;,,,啟昌街131號五樓之1,楠梓區,右昌段六小段,17600000,00991000,0102.傢俱設備費0305.未登記建物,前後陽台未登記產權，賣方已折價，買方同意賣方就本屋不須負擔滲漏水、壁癌等物之瑕疵擔保責任。
買賣,房地(土地+建物),2,1,,3,1,1,有,公寓(5樓含以下無電梯),"3,000,000",,,,無,1120516,20.90,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,66.61,無建物主要用途資料,鋼筋混凝土造,005,0701224,41,三層;,,,久昌街53巷2號三樓之2,楠梓區,右昌段六小段,16720000,01521000,0201.親友、員工、共有人或其他特殊關係間之交易,
買賣,房地(土地+建物),1,1,,2,2,3,有,透天厝,"3,000,000",,,,無,1120426,74.00,其他-第三種商業區,無使用分區資料,無土地編定使用地類別資料,180.54,無建物主要用途資料,鋼筋混凝土造,003,0690724,43,一層;二層;三層;騎樓;地下層;,,,瑞屏路14號,楠梓區,和平段二小段,03910000,00378000,0201.親友、員工、共有人或其他特殊關係間之交易,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,華廈(10層含以下有電梯),"3,000,000",,,,有,1120324,27.11,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,145.99,住商用,鋼筋混凝土造,007,0830127,29,三層;,0,0.00,清平街51巷38號三樓,楠梓區,清楠段,03110000,00047000,0201.親友、員工、共有人或其他特殊關係間之交易,
買賣,房地(土地+建物),1,1,,1,2,2,有,透天厝,"3,000,000",,,,無,1120514,49.00,其他-第四種住宅區,無使用分區資料,無土地編定使用地類別資料,82.51,無建物主要用途資料,加強磚造,002,0600331,52,一層;二層;騎樓;,,,和光街131巷14號,楠梓區,莒光段三小段,06110000,00147000,0201.親友、員工、共有人或其他特殊關係間之交易,本買賣件約定賣清即由買方負擔:增值稅、契稅、印花稅共50萬7559元。
買賣,土地,1,0,,,,,無,,"2,999,794",,,,無,1120209,49.58,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,右昌段四小段 1022-0 地號,楠梓區,右昌段四小段,10220000,,0103.土地增值稅或其他稅費0104.仲介費0105.地政士服務費,
買賣,土地,2,0,,,,,無,,"2,882,673",,,,無,1120427,24.90,其他-第四種住宅區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,後勁段三小段 654-0 地號,楠梓區,後勁段三小段,06540000,,0507.畸零地或有合併使用效益0701.政府機關標讓售,
買賣,土地,1,0,,,,,無,,"2,850,000",,,,無,1120602,82.00,其他-第四種住宅區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,右昌段四小段 940-0 地號,楠梓區,右昌段四小段,09400000,,,
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"2,800,000",,,,有,1120506,7.31,其他-第五種住宅區,無使用分區資料,無土地編定使用地類別資料,79.83,住家用,鋼筋混凝土造,013,0870710,25,三層;,,,壽民路142巷8號三樓,楠梓區,加昌段,05920005,05208000,,
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"2,680,000",,,,無,1120425,25.00,其他-第四種住宅區,無使用分區資料,無土地編定使用地類別資料,97.38,無建物主要用途資料,鋼筋混凝土造,005,0700523,42,五層;,,,吉昌街18巷50號五樓之1,楠梓區,藍昌段三小段,01480000,00290000,0304.其他增建,
買賣,房地(土地+建物),1,1,,2,2,1,有,公寓(5樓含以下無電梯),"2,680,000",,,,無,1120421,22.50,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,82.97,無建物主要用途資料,鋼筋混凝土造,005,0710227,41,五層;,,,青農路57巷4號五樓之2,楠梓區,楠梓段四小段,03490000,00278000,,
買賣,房地(土地+建物),1,1,,1,1,1,有,住宅大樓(11層含以上有電梯),"2,680,000",,,,有,1120513,7.53,其他-第三種商業區,無使用分區資料,無土地編定使用地類別資料,56.94,住家用,鋼筋混凝土造,015,0850205,27,四層;,,,旗楠路126巷111號四樓,楠梓區,清豐段,04060000,00295000,0301.陽台外推,
買賣,房地(土地+建物),1,1,,2,2,1,有,公寓(5樓含以下無電梯),"2,650,000",,,,無,1120311,22.60,其他-第四種住宅區,無使用分區資料,無土地編定使用地類別資料,63.41,無建物主要用途資料,鋼筋混凝土造,005,0701214,41,三層;,,,惠民路172巷11之3號,楠梓區,加昌段,01520000,02471000,,
買賣,房地(土地+建物),2,1,,3,2,1,有,公寓(5樓含以下無電梯),"2,600,000",,,,無,1120420,28.84,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,76.44,無建物主要用途資料,鋼筋混凝土造,005,0701223,41,五層;,,,久昌街23巷24號五樓之1,楠梓區,右昌段六小段,17280000,01320000,,
買賣,房地(土地+建物),1,1,,3,1,1,有,透天厝,"2,600,000",,,,無,1120509,62.00,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,71.09,無建物主要用途資料,加強磚造,002,0621130,49,一層;二層;,,,楠梓新路190巷68弄6號,楠梓區,楠都段三小段,07440000,00184000,,
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"2,560,000",,,,無,1120407,34.59,其他-第五種住宅區,無使用分區資料,無土地編定使用地類別資料,87.10,住家用,鋼筋混凝土造,005,0720813,40,五層;,,,壽民路16巷1弄12之5號,楠梓區,加昌段,06420000,00457000,,
買賣,房地(土地+建物),1,1,,2,2,2,有,透天厝,"2,460,000",,,,無,1120509,69.00,其他-第四種住宅區,無使用分區資料,無土地編定使用地類別資料,95.52,無建物主要用途資料,加強磚造,002,0660411,46,一層;二層;騎樓;,,,金田街9號,楠梓區,後勁段一小段,03190000,00277000,0201.親友、員工、共有人或其他特殊關係間之交易0302.頂樓加蓋,
買賣,房地(土地+建物),1,1,,3,2,1,有,公寓(5樓含以下無電梯),"2,450,000",,,,無,1120504,23.83,其他-第五種住宅區,無使用分區資料,無土地編定使用地類別資料,72.30,住家用,見其他登記事項,005,0740216,38,四層;,,,德民路496巷19號四樓之3,楠梓區,和平段五小段,04870000,00214000,,屋況有壁癌等情形
買賣,房地(土地+建物),1,1,,1,1,1,有,住宅大樓(11層含以上有電梯),"2,400,000",,,,有,1120422,5.14,其他-第二種特定商業專用區,無使用分區資料,無土地編定使用地類別資料,32.70,見其他登記事項,鋼筋混凝土造,011,0950626,17,十一層;,,,德惠路70巷19號十一樓之13,楠梓區,和平段五小段,00310000,03804000,0304.其他增建,夾層增建.陽台外推
買賣,房地(土地+建物),1,1,,2,1,2,有,公寓(5樓含以下無電梯),"2,400,000",,,,無,1120413,25.86,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,78.32,無建物主要用途資料,鋼筋混凝土造,005,0710227,41,一層;二層;騎樓;,,,元昌街99巷21號,楠梓區,藍昌段一小段,02340000,00635000,0201.親友、員工、共有人或其他特殊關係間之交易,
買賣,房地(土地+建物),1,1,,1,1,1,有,住宅大樓(11層含以上有電梯),"2,400,000",,,,有,1120611,7.03,其他-第三種商業區,無使用分區資料,無土地編定使用地類別資料,54.50,住家用,鋼筋混凝土造,015,0850205,27,十層;,,,旗楠路126巷113號十樓,楠梓區,清豐段,04060000,00313000,0201.親友、員工、共有人或其他特殊關係間之交易,
買賣,房地(土地+建物),1,1,,5,2,3,有,住宅大樓(11層含以上有電梯),"2,390,047",,,,無,1120504,100.03,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,205.39,住家用,鋼筋混凝土造,013,0831213,28,一層;二層;三層;四層;,,,德賢路248巷24號,楠梓區,和平段四小段,01110000,00908000,0201.親友、員工、共有人或其他特殊關係間之交易,
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"2,360,000",,,,無,1120528,26.16,其他-第四種住宅區,無使用分區資料,無土地編定使用地類別資料,105.32,無建物主要用途資料,鋼筋混凝土造,005,0700803,42,五層;,,,後昌路1078號五樓之2,楠梓區,加昌段,16590000,00573000,,
買賣,房地(土地+建物),1,1,,3,2,1,有,公寓(5樓含以下無電梯),"2,100,000",,,,無,1120427,25.42,其他-第五種住宅區,無使用分區資料,無土地編定使用地類別資料,78.35,住家用,鋼筋混凝土造,005,0711014,41,五層;,,,惠民路171巷9弄2之5號,楠梓區,加昌段,02430000,02854000,,
買賣,房地(土地+建物),1,1,,2,1,1,有,華廈(10層含以下有電梯),"2,000,000",,,,有,1120518,12.06,其他-第五種住宅區,無使用分區資料,無土地編定使用地類別資料,92.45,住家用,鋼筋混凝土造,008,0870417,25,三層;,,,藍昌路360巷53號三樓之1,楠梓區,德昌段,00370000,00097000,0201.親友、員工、共有人或其他特殊關係間之交易,
買賣,建物,0,1,,3,1,3,有,透天厝,"2,000,000",,,,無,1120315,,-,無使用分區資料,無土地編定使用地類別資料,147.64,住商用,鋼筋混凝土造,003,0680727,44,一層;二層;三層;屋頂突出物;騎樓;地下層;,,,建楠路82號,楠梓區,楠都段一小段,,00921000,0201.親友、員工、共有人或其他特殊關係間之交易,賣清
買賣,房地(土地+建物),1,1,,3,2,1,有,公寓(5樓含以下無電梯),"2,000,000",,,,無,1120608,26.16,其他-第四種住宅區,無使用分區資料,無土地編定使用地類別資料,105.32,無建物主要用途資料,鋼筋混凝土造,005,0700803,42,三層;,,,後昌路1078號三樓之2,楠梓區,加昌段,16590000,00585000,,
買賣,房地(土地+建物),1,1,,3,1,1,有,公寓(5樓含以下無電梯),"2,000,000",,,,無,1120506,34.20,其他-第五種商業區,無使用分區資料,無土地編定使用地類別資料,78.46,無建物主要用途資料,鋼筋混凝土造,005,0690512,43,四層;,,,加昌路332巷10弄4之7號,楠梓區,和平段二小段,05250000,00333000,,
買賣,房地(土地+建物),1,1,,3,1,2,有,公寓(5樓含以下無電梯),"2,000,000",,,,無,1120606,39.55,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,115.26,住家用,鋼筋混凝土造,005,0810715,31,二層;,,,盛昌街215巷1弄12之2號,楠梓區,右昌段七小段,09670000,00795000,,
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"2,000,000",,,,無,1120519,25.60,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,96.19,無建物主要用途資料,鋼筋混凝土造,005,0710227,41,五層;,,,久昌街227號五樓,楠梓區,右昌段三小段,10140000,00819000,,
買賣,車位,,,1,,,,無,,"2,000,000",,,"2,000,000",有,1120407,1.82,其他-第二種特定商業專用區,無使用分區資料,無土地編定使用地類別資料,16.02,無建物主要用途資料,無建物主要建材,,,,,"2,000,000",16.02,常興街69號等143戶共有部分,楠梓區,清楠段,05030000,,0801.僅車位交易,
買賣,房地(土地+建物),1,1,,3,1,2,有,公寓(5樓含以下無電梯),"1,800,000",,,,無,1120329,11.52,其他-第四種住宅區,無使用分區資料,無土地編定使用地類別資料,55.93,無建物主要用途資料,鋼筋混凝土造,005,0750530,37,三層;,,,樂群路73巷3號三樓之1,楠梓區,加昌段,11900000,03274000,0201.親友、員工、共有人或其他特殊關係間之交易,共有人間持分買賣
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"1,800,000",,,,有,1120308,6.27,其他-第五種商業區,無使用分區資料,無土地編定使用地類別資料,78.92,住家用,鋼筋混凝土造,016,0850705,27,六層;,,,後昌路886巷43號六樓,楠梓區,莒光段一小段,03320000,02358000,0201.親友、員工、共有人或其他特殊關係間之交易,
買賣,房地(土地+建物),2,1,,1,1,1,有,住宅大樓(11層含以上有電梯),"1,680,000",,,,有,1120430,4.12,其他-第二種特定商業專用區,無使用分區資料,無土地編定使用地類別資料,24.77,見其他登記事項,鋼筋混凝土造,011,0950626,17,九層;,,,德惠路70巷19號九樓之17,楠梓區,和平段五小段,00310000,03780000,,增建部分:夾層.另附一格機車車位
買賣,房地(土地+建物),2,1,,1,1,1,有,住宅大樓(11層含以上有電梯),"1,650,000",,,,有,1120428,3.96,其他-第二種特定商業專用區,無使用分區資料,無土地編定使用地類別資料,23.80,見其他登記事項,鋼筋混凝土造,011,0950626,17,二層;,,,德惠路70巷19號二樓之6,楠梓區,和平段五小段,00310000,03658000,0102.傢俱設備費0301.陽台外推,
買賣,房地(土地+建物),2,1,,1,1,1,有,住宅大樓(11層含以上有電梯),"1,600,000",,,,有,1120331,4.07,其他-第二種特定商業專用區,無使用分區資料,無土地編定使用地類別資料,24.50,見其他登記事項,鋼筋混凝土造,011,0950626,17,五層;,,,德惠路70巷19號五樓之18,楠梓區,和平段五小段,00310000,03717000,,
買賣,房地(土地+建物),1,1,,1,1,1,有,華廈(10層含以下有電梯),"1,600,000",,,,有,1120523,5.47,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,26.33,見其他登記事項,見其他登記事項,010,0930413,19,四層;,,,安泰街182巷1號四樓之3,楠梓區,清楠段,00050000,02953000,0101.裝潢費0102.傢俱設備費0301.陽台外推0303.夾層0504.含租約,
買賣,房地(土地+建物),1,1,,1,1,1,有,住宅大樓(11層含以上有電梯),"1,570,000",,,,有,1120405,1.79,其他-第三種商業區,無使用分區資料,無土地編定使用地類別資料,15.10,見其他登記事項,鋼筋混凝土造,013,0960604,16,十二層;,,,興楠路355巷83號十二樓之7,楠梓區,清豐段,04740000,03390000,0304.其他增建,
買賣,房地(土地+建物),1,1,,5,2,3,有,透天厝,"1,550,000",,,,無,1120518,38.00,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,40.00,無建物主要用途資料,加強磚造,002,0670605,45,一層;二層;,,,錦屏街68巷6號,楠梓區,後勁段三小段,01530000,00141000,0201.親友、員工、共有人或其他特殊關係間之交易0302.頂樓加蓋0304.其他增建,
買賣,房地(土地+建物),1,1,,1,0,1,有,住宅大樓(11層含以上有電梯),"1,500,000",,,,有,1120320,2.48,其他-第三種商業區,無使用分區資料,無土地編定使用地類別資料,21.34,見其他登記事項,鋼筋混凝土造,013,0960604,16,八層;,,,興楠路355巷83號八樓之1,楠梓區,清豐段,04740000,03255000,0102.傢俱設備費0303.夾層,增建夾層
買賣,房地(土地+建物),3,1,,3,1,1,有,公寓(5樓含以下無電梯),"1,500,000",,,,無,1120514,32.25,其他-第五種住宅區,無使用分區資料,無土地編定使用地類別資料,73.25,無建物主要用途資料,鋼筋混凝土造,004,0680106,44,二層;,,,壽民路82巷16之2號,楠梓區,加昌段,06120000,01229000,0201.親友、員工、共有人或其他特殊關係間之交易,
買賣,房地(土地+建物),1,1,,1,1,1,有,華廈(10層含以下有電梯),"1,400,000",,,,有,1120406,5.47,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,26.33,見使用執照,見使用執照,010,0930413,19,九層;,,,安泰街182巷1號九樓之5,楠梓區,清楠段,00050000,03170000,0301.陽台外推0303.夾層,
買賣,房地(土地+建物),1,1,,1,1,1,有,華廈(10層含以下有電梯),"1,350,000",,,,有,1120407,5.05,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,24.35,見使用執照,見使用執照,010,0930413,19,九層;,,,安泰街182巷3號九樓之2,楠梓區,清楠段,00050000,03183000,0102.傢俱設備費0301.陽台外推,賣方已折價讓售予買方.不負房屋瑕疵擔保責任
買賣,房地(土地+建物),1,1,,1,1,1,有,華廈(10層含以下有電梯),"1,330,000",,,,有,1120323,5.06,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,24.34,見使用執照,見其他登記事項,010,0930413,19,四層;,,,安泰街182巷1號四樓之16,楠梓區,清楠段,00050000,02964000,0303.夾層0304.其他增建,夾層增建  陽台外推
買賣,房地(土地+建物),1,1,,1,1,1,有,華廈(10層含以下有電梯),"1,300,000",,,,有,1120616,5.06,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,24.34,見使用執照,見使用執照,010,0930413,19,二層;,,,安泰街182巷1號二樓之16,楠梓區,清楠段,00050000,02874000,,
買賣,房地(土地+建物),1,1,,4,2,3,有,透天厝,"1,300,000",,,,無,1120602,36.50,其他-第四種住宅區,無使用分區資料,無土地編定使用地類別資料,64.89,見其他登記事項,見使用執照,003,0700723,42,一層;二層;三層;,,,楠梓新路243巷11號,楠梓區,楠梓段三小段,04390000,01657000,0201.親友、員工、共有人或其他特殊關係間之交易,
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,有,住宅大樓(11層含以上有電梯),"1,300,000",,,,有,1120508,17.06,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,98.79,見其他登記事項,見其他登記事項,015,1060603,6,二層;,0,16.42,大學二十六街1158號二樓,楠梓區,援中段一小段,01850001,01151000,0201.親友、員工、共有人或其他特殊關係間之交易,
買賣,房地(土地+建物),1,1,,1,1,1,有,華廈(10層含以下有電梯),"1,280,000",,,,有,1120310,9.54,其他-住宅區(特),無使用分區資料,無土地編定使用地類別資料,32.00,住家用,見使用執照,006,0900907,22,四層;,,,芎蕉五街151號四樓之8,楠梓區,芎蕉段,02150003,00237000,0303.夾層,
買賣,房地(土地+建物),1,1,,1,1,1,有,華廈(10層含以下有電梯),"1,250,000",,,,有,1120505,9.10,其他-住宅區(特),無使用分區資料,無土地編定使用地類別資料,30.45,住家用,見使用執照,006,0900907,22,五層;,,,芎蕉五街151號五樓之1,楠梓區,芎蕉段,02150003,00263000,,
買賣,房地(土地+建物),1,1,,1,1,1,有,華廈(10層含以下有電梯),"1,200,000",,,,有,1120518,5.06,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,24.38,見使用執照,見使用執照,010,0930413,19,八層;,,,安泰街182巷3號八樓之8,楠梓區,清楠段,00050000,03152000,,
買賣,房地(土地+建物),2,1,,1,0,1,有,華廈(10層含以下有電梯),"1,200,000",,,,有,1120219,3.98,其他-第三種商業區,無使用分區資料,無土地編定使用地類別資料,25.17,無建物主要用途資料,鋼筋混凝土造,006,0701231,41,六層;,,,楠都東街183號六樓之1,楠梓區,楠都段三小段,08800000,00452000,,
買賣,房地(土地+建物),1,1,,1,0,1,有,住宅大樓(11層含以上有電梯),"1,180,000",,,,有,1120528,1.78,其他-第三種商業區,無使用分區資料,無土地編定使用地類別資料,15.01,見其他登記事項,鋼筋混凝土造,013,0960604,16,六層;,,,興楠路355巷85號六樓之12,楠梓區,清豐段,04740000,03209000,0101.裝潢費0102.傢俱設備費0303.夾層0304.其他增建,建商二次施工。
買賣,土地,2,0,,,,,無,,"1,050,000",,,,無,1120612,101.38,其他-道路用地,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,藍昌段三小段 137-0 地號,楠梓區,藍昌段三小段,01370000,,0604.(包含)公共設施保留地(用地),
買賣,土地,1,0,,,,,無,,"889,180",,,,無,1120516,57.49,其他-道路用地,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,加昌段 1309-0 地號,楠梓區,加昌段,13090000,,0604.(包含)公共設施保留地(用地),
買賣,土地,6,0,,,,,無,,"765,000",,,,無,1120605,19.44,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,後勁段二小段 674-0 地號,楠梓區,後勁段二小段,06740000,,0201.親友、員工、共有人或其他特殊關係間之交易,
買賣,房地(土地+建物),1,1,,,,,無,華廈(10層含以下有電梯),"750,000",,,,無,1120417,6.91,其他-第五種商業區,無使用分區資料,無土地編定使用地類別資料,45.60,商業用,鋼筋混凝土造,008,0791213,32,地下層;,,,加昌路298號地下一層之7,楠梓區,和平段二小段,05120000,01073000,,
買賣,土地,2,0,,,,,無,,"646,000",,,,無,1120331,16.41,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,後勁段二小段 671-0 地號,楠梓區,後勁段二小段,06710000,,0201.親友、員工、共有人或其他特殊關係間之交易0401.未登記建物,
買賣,土地,1,0,,,,,無,,"607,200",,,,無,1120612,4.00,其他-第二種特定商業專用區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,右昌段四小段 610-3 地號,楠梓區,右昌段四小段,06100003,,0701.政府機關標讓售,
買賣,房地(土地+建物),1,1,,,,,無,華廈(10層含以下有電梯),"500,000",,,,無,1120417,8.37,其他-第五種商業區,無使用分區資料,無土地編定使用地類別資料,57.64,商業用,鋼筋混凝土造,008,0791213,32,地下層;,,,加昌路298號地下一層之15,楠梓區,和平段二小段,05120000,01081000,,
買賣,土地,1,0,,,,,無,,"489,600",,,,無,1120410,4.50,其他-第四種住宅區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,後勁段三小段 280-13 地號,楠梓區,後勁段三小段,02800013,,,無
