申報種類,交易標的種類,土地數量,建物數量,車位數量,幾房,幾廳,幾衛,有無隔間,建物型態,房地總價,土地總價,建物總價,車位總價,有無管理組織,交易日期,土地移轉面積,代表地號都市土地使用分區,代表地號非都市土地使用分區,代表地號非都市土地使用地,建物移轉面積,代表建號主要用途,代表建號主要建材,代表建號總層數,代表建號建築完成日期,代表建號屋齡,代表建號層次,車位總價格,車位總持分面積,代表地號或門牌,行政區,地段,代表地號,代表建號,特殊交易態樣說明,備註欄
1120906,房地(土地+建物)+車位,1,1,1,2,1,1,有,住宅大樓(11層含以上有電梯),"11,390,000",,,,有,1120807,16.22,其他-第三種住宅區,,,122.80,見其他登記事項,見其他登記事項,015,1081119,4,十二層;,0,28.07,高雄市苓雅區身修路６３號十二樓,苓雅區,五塊厝段,19490000,22085000,0101.裝潢費0102.傢俱設備費,
1120620,房地(土地+建物),1,1,,5,2,4,有,透天厝,"11,250,000",,,,無,1120620,76.00,其他-第三種住宅區,,,146.85,見其他登記事項,加強磚造,003,0630225,49,一層;二層;三層;騎樓;,,,高雄市苓雅區尚仁街５６號,苓雅區,林德官段,11390004,04479000,0302.頂樓加蓋0304.其他增建,
1120710,房地(土地+建物),1,1,,,,,無,住宅大樓(11層含以上有電梯),"11,237,300",,,,有,1120613,9.20,其他-第五種商業區,,,132.68,商業用,鋼造,027,0860212,26,二十二層;,,,高雄市苓雅區海邊路３１號２２樓之５,苓雅區,成功段,07030000,01814000,,
1120815,房地(土地+建物),1,1,,4,2,4,有,透天厝,"11,000,000",,,,無,1120730,68.00,其他-第四種住宅區,,,83.20,見其他登記事項,加強磚造,002,0611221,51,一層;二層;騎樓;,,,高雄市苓雅區和平一路３９巷１２號,苓雅區,林德官段一小段,17640000,03671000,0304.其他增建,
1120629,房地(土地+建物),2,1,,3,2,2,有,公寓(5樓含以下無電梯),"11,000,000",,,,無,1120607,46.11,其他-第四種住宅區,,,194.51,見其他登記事項,鋼筋混凝土造,005,0720722,40,一層;地下層;,,,高雄市苓雅區和平一路８９巷３７號,苓雅區,林德官段一小段,16930001,13134000,,
1120814,房地(土地+建物)+車位,1,1,1,2,2,1,有,住宅大樓(11層含以上有電梯),"11,000,000",,,,有,1120813,24.12,其他-第三種住宅區,,,124.73,見其他登記事項,見其他登記事項,014,1090818,3,七層;,0,39.65,高雄市苓雅區憲政路１３０號七樓之２,苓雅區,五塊厝段四小段,27360000,20656000,,
1120606,房地(土地+建物),2,1,,3,2,2,有,公寓(5樓含以下無電梯),"10,800,000",,,,無,1120603,28.43,其他-第四種住宅區,,,85.07,無建物主要用途資料,鋼筋混凝土造,005,0690507,43,一層;,,,高雄市苓雅區建國一路６２巷２０弄３號,苓雅區,正昌段,08260000,01017000,0101.裝潢費,
1120717,房地(土地+建物)+車位,2,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"10,700,000",,,,有,1120615,19.00,其他-第二種特定商業專用區,,,177.20,住家用,鋼筋混凝土造,012,0870825,25,九層;,0,24.94,高雄市苓雅區武智街３０巷６號９樓之２,苓雅區,武聖段,11160000,04420000,,
1120605,房地(土地+建物),2,2,,1,1,1,有,公寓(5樓含以下無電梯),"10,680,000",,,,無,1120521,34.65,其他-第四種住宅區,,,99.08,無建物主要用途資料,鋼筋混凝土造,005,0701215,41,一層;,,,高雄市苓雅區輔仁路１５１巷１１號,苓雅區,五塊厝段,15850000,18247000,,
1120814,房地(土地+建物)+車位,2,1,1,4,2,2,有,華廈(10層含以下有電梯),"10,650,000",,,,有,1120813,30.03,其他-第三種特定商業專用區,,,181.00,見其他登記事項,鋼筋混凝土造,007,0760824,36,三層;,0,0.00,高雄市苓雅區光華一路１４８之３８號三樓,苓雅區,林德官段二小段,35000001,16393000,0301.陽台外推0304.其他增建,原成交價格為1100萬元正，賣方折讓35萬元正予買方，賣方不負滲漏水等瑕疵擔保責任。
1120808,房地(土地+建物)+車位,3,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"10,500,000",,,,有,1120708,9.45,其他-第五種住宅區,,,182.42,住家用,鋼筋混凝土造,025,0840127,28,二十層;電梯樓梯間;,0,0.00,高雄市苓雅區民權一路２６巷１號２０樓之２,苓雅區,林德官段一小段,32310000,19632000,0301.陽台外推,
1120906,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"10,500,000",,,,無,1120722,30.20,其他-第二種住宅區,,,104.34,無建物主要用途資料,鋼筋混凝土造,005,0730829,39,一層;,,,高雄市苓雅區樂仁路２３巷２０號,苓雅區,五塊厝段四小段,27220024,15336000,0304.其他增建,一樓空地增建
1120704,房地(土地+建物)+車位,1,1,1,2,2,1,有,住宅大樓(11層含以上有電梯),"10,200,000",,,,有,1120627,6.18,其他-第五種商業區,,,91.23,見其他登記事項,見其他登記事項,015,1110609,1,八層;,0,11.15,高雄市苓雅區成功一路２２６號八樓之１,苓雅區,苓洲段,06310000,04288000,,
1120707,房地(土地+建物)+車位,2,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"10,160,000",,,"1,360,000",有,1090720,11.05,其他-第五種商業區,,,133.97,見其他登記事項,鋼筋混凝土造,015,1111223,0,八層;,"1,360,000",18.70,高雄市苓雅區中正一路２５７號八樓之５,苓雅區,福河段,00990001,03352000,0901.預售屋、或土地及建物分件登記案件,112.6.30增購車位
1120913,房地(土地+建物)+車位,1,1,1,1,1,1,有,住宅大樓(11層含以上有電梯),"10,050,000",,,,有,1120824,5.68,其他-第五種商業區,,,147.17,見其他登記事項,見其他登記事項,029,1070911,5,十八層;,0,0.00,高雄市苓雅區七賢一路１２１號十八樓之７,苓雅區,林德官段,12940023,21547000,,
1120724,房地(土地+建物),1,1,,2,2,2,有,住宅大樓(11層含以上有電梯),"10,000,000",,,,有,1120621,5.80,其他-第五種商業區,,,93.20,見其他登記事項,見其他登記事項,015,1110714,1,十二層;,,,高雄市苓雅區中正一路２６０號十二樓之３,苓雅區,五塊厝段,20400000,22248000,,總價含屋內裝潢
1120901,房地(土地+建物),1,1,,5,2,3,有,透天厝,"10,000,000",,,,無,1120616,70.10,其他-第三種住宅區,,,80.10,無建物主要用途資料,加強磚造,002,0680406,44,一層;二層;,,,高雄市苓雅區義勇路１８１巷２弄６號,苓雅區,正昌段,06710000,00892000,0304.其他增建,壹樓空地、三樓
1120628,房地(土地+建物)+車位,4,1,1,2,1,2,有,華廈(10層含以下有電梯),"10,000,000",,,,有,1120528,13.37,其他-第四種商業區,,,121.96,無建物主要用途資料,鋼筋混凝土造,007,0710226,41,一層;二層;騎樓;,0,0.00,高雄市苓雅區興中一路２２８之１號,苓雅區,過田子段,10730002,08939000,,
1120712,房地(土地+建物),1,1,,6,2,5,有,透天厝,"10,000,000",,,,無,1120615,68.25,其他-第四種住宅區,,,120.60,無建物主要用途資料,鋼筋混凝土造,003,0661223,45,一層;二層;三層;騎樓;,,,高雄市苓雅區正大路１０９巷３１號,苓雅區,正言段,03140000,00126000,0304.其他增建,四至五樓整層、地下室、後方空地一至五樓增建
1120628,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"9,950,000",,,,無,1120619,47.00,其他-第三種特定商業專用區,,,96.14,無建物主要用途資料,鋼筋混凝土造,004,0680216,44,四層;,,,高雄市苓雅區海邊路６４巷３號四樓,苓雅區,成功段,02000000,00089000,,
1120823,房地(土地+建物),1,1,,3,2,2,有,華廈(10層含以下有電梯),"9,930,000",,,,有,1120602,29.11,其他-第三種住宅區,,,145.59,無建物主要用途資料,鋼筋混凝土造,007,0730919,39,五層;電梯樓梯間;,,,高雄市苓雅區林南街１０巷７號五樓,苓雅區,林德官段二小段,34080000,14142000,0201.親友、員工、共有人或其他特殊關係間之交易,
1120627,房地(土地+建物),1,1,,4,2,2,有,住宅大樓(11層含以上有電梯),"9,930,000",,,,有,1120621,15.29,其他-第五種商業區,,,156.33,見其他登記事項,鋼筋混凝土造,012,0740312,38,五層;,,,高雄市苓雅區中正二路８１號五樓,苓雅區,林德官段,11960001,14674000,,
1120810,房地(土地+建物),1,1,,4,2,2,有,住宅大樓(11層含以上有電梯),"9,780,000",,,,有,1120618,15.84,其他-第五種商業區,,,192.78,見其他登記事項,鋼筋混凝土造,020,0781221,33,十層;,,,高雄市苓雅區光華一路２６３號十樓之２,苓雅區,林德官段一小段,26810000,18007000,0301.陽台外推,
1120810,房地(土地+建物),1,1,,2,2,2,有,透天厝,"9,700,000",,,,無,1120619,73.94,其他-第三種住宅區,,,98.40,見其他登記事項,加強磚造,002,0611024,51,一層;二層;,,,高雄市苓雅區大順三路１１巷２８號,苓雅區,正明段,04680000,00224000,,
1120724,房地(土地+建物),2,1,,5,1,2,有,透天厝,"9,680,000",,,,無,1120617,76.59,其他-第四種住宅區,,,77.60,見其他登記事項,加強磚造,002,0660407,46,一層;二層;,,,高雄市苓雅區義勇路１４７巷５號,苓雅區,正昌段,02600000,00625000,0302.頂樓加蓋0304.其他增建,其他增建: 一樓空地、三樓增建
1120512,房地(土地+建物),1,1,,3,2,2,有,透天厝,"9,500,000",,,,無,1120512,61.04,其他-第四種商業區,,,76.04,無建物主要用途資料,加強磚造,002,0600205,52,一層;二層;,,,高雄市苓雅區樂善街３５之１７號,苓雅區,正明段,01000000,00060000,,
1120612,房地(土地+建物)+車位,1,1,1,2,1,1,有,住宅大樓(11層含以上有電梯),"9,500,000",,,,有,1120603,6.21,其他-第五種商業區,,,101.61,見其他登記事項,見其他登記事項,015,1100201,2,二層;,0,16.54,高雄市苓雅區中正二路１８６號二樓之２,苓雅區,林德官段,11870000,21953000,,
1120619,房地(土地+建物)+車位,1,1,1,2,2,1,有,住宅大樓(11層含以上有電梯),"9,500,000",,,,有,1120606,11.50,其他-第三種商業區,,,111.61,住家用,鋼筋混凝土造,015,0971103,15,十四層;,0,21.51,高雄市苓雅區英明路１６３巷５１號十四樓之２,苓雅區,林聖段一小段,20100000,04434000,0102.傢俱設備費,
1120705,房地(土地+建物)+車位,1,1,1,4,2,2,有,華廈(10層含以下有電梯),"9,500,000",,,,有,1120609,35.36,其他-第三種住宅區,,,225.96,無建物主要用途資料,鋼筋混凝土造,007,0780727,34,六層;,0,0.00,高雄市苓雅區廣東二街７６號６樓,苓雅區,林興段,02260000,02110000,0301.陽台外推,
1120919,房地(土地+建物)+車位,1,1,1,4,2,3,有,華廈(10層含以下有電梯),"9,400,000",,,,無,1120823,38.43,其他-第四種住宅區,,,187.41,見其他登記事項,鋼筋混凝土造,007,0730620,39,三層;,0,0.00,高雄市苓雅區輔仁路１７５號三樓,苓雅區,五塊厝段,15610000,15170000,,
1120703,房地(土地+建物),1,1,,5,2,4,有,透天厝,"9,380,000",,,,無,1120622,46.00,其他-第三種住宅區,,,165.72,見其他登記事項,鋼筋混凝土造,004,0790122,33,一層;二層;三層;四層;屋頂突出物;騎樓;地下層;,,,高雄市苓雅區武仁街３３號,苓雅區,武聖段,06050000,04047000,,本標的目前有多處壁癌情形，買方同意自行修復並負擔修繕所需費用，賣方已折讓價金，依現況點交給買方，賣方不負民法規範瑕疵保固之責任。
1120720,房地(土地+建物),3,1,,4,2,2,有,華廈(10層含以下有電梯),"9,350,000",,,,無,1120706,26.81,其他-第四種住宅區,,,184.45,無建物主要用途資料,鋼筋混凝土造,007,0780310,34,六層;,,,高雄市苓雅區廣西路４巷２２號６樓,苓雅區,林興段,03860000,02097000,,
1120828,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"9,350,000",,,,有,1120622,19.58,其他-第三種住宅區,,,158.30,住家用,鋼筋混凝土造,014,0861111,26,八層;,0,14.92,高雄市苓雅區憲政路１２３巷６弄７８號８樓之２,苓雅區,五塊厝段四小段,27050000,20162000,0301.陽台外推,
1120920,房地(土地+建物),1,1,,2,1,2,有,住宅大樓(11層含以上有電梯),"9,324,270",,,,有,1120819,5.80,其他-第五種商業區,,,93.20,見其他登記事項,見其他登記事項,015,1110714,1,五層;,,,高雄市苓雅區中正一路２６０號五樓之３,苓雅區,五塊厝段,20400000,22241000,,
1120815,房地(土地+建物),1,1,,4,2,3,有,透天厝,"9,300,000",,,,無,1120808,59.00,其他-第四種住宅區,,,111.00,住家用,鋼筋混凝土造,003,0830119,30,一層;二層;三層;屋頂突出物;,,,高雄市苓雅區河南路１７巷４弄８號,苓雅區,福裕段,09890000,01745000,0304.其他增建,增建一樓空地+2F+3F
1120720,房地(土地+建物)+車位,1,1,1,1,1,1,有,住宅大樓(11層含以上有電梯),"9,280,000",,,,有,1120710,4.95,其他-第五種商業區,,,76.30,見其他登記事項,見其他登記事項,015,1110609,1,十五層;,0,11.15,高雄市苓雅區成功一路２２６號十五樓之６,苓雅區,苓洲段,06310000,04351000,,
1120719,房地(土地+建物),1,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"9,200,000",,,,有,1120716,6.20,其他-第三種特定商業專用區,,,145.13,住家用,鋼筋混凝土造,035,0860421,26,二十三層;,,,高雄市苓雅區新光路６２巷８號２３樓之１,苓雅區,意誠段,01990000,04920000,,
1120705,房地(土地+建物)+車位,2,1,1,2,1,2,有,住宅大樓(11層含以上有電梯),"9,140,000",,,,有,1120614,11.11,其他-第二種特定商業專用區,,,96.70,見其他登記事項,鋼筋混凝土造,015,1111230,0,十層;,0,12.95,高雄市苓雅區建國一路９１號十樓之２,苓雅區,五塊厝段,15070000,22619000,,
1120815,房地(土地+建物)+車位,1,1,1,1,1,1,有,住宅大樓(11層含以上有電梯),"9,130,000",,,"1,300,000",有,1120718,4.95,其他-第五種商業區,,,76.30,見其他登記事項,見其他登記事項,015,,,十二層;,"1,300,000",11.15,高雄市苓雅區成功一路２２６號十二樓之６,苓雅區,苓洲段,06310000,04348000,,
1120809,房地(土地+建物),1,1,,4,3,4,有,透天厝,"9,000,000",,,,無,1120707,48.00,其他-第四種商業區,,,82.30,見其他登記事項,加強磚造,002,0590519,53,一層;二層;騎樓;,,,高雄市苓雅區河北路６巷２４號,苓雅區,福河段,15670000,00444000,,
1120615,房地(土地+建物),1,1,,4,2,3,有,住宅大樓(11層含以上有電梯),"9,000,000",,,,有,1120611,13.05,其他-第五種商業區,,,154.73,見其他登記事項,鋼筋混凝土造,017,0780114,34,五層;,,,高雄市苓雅區林森二路３號五樓之７,苓雅區,過田子段,10820000,11102000,0304.其他增建,其中一主臥有陽台增建(面林森二路)
1120719,房地(土地+建物),1,1,,4,2,2,有,住宅大樓(11層含以上有電梯),"9,000,000",,,,有,1120627,15.06,其他-第五種商業區,,,145.17,無建物主要用途資料,鋼筋混凝土造,012,0790313,33,九層;電梯樓梯間;,,,高雄市苓雅區成功一路２１０之２號９樓,苓雅區,苓洲段,06520000,02606000,,
1120804,房地(土地+建物)+車位,2,1,1,1,2,1,有,住宅大樓(11層含以上有電梯),"9,000,000",,,,有,1120714,16.74,其他-第二種特定商業專用區,,,163.84,住家用,鋼筋混凝土造,016,0830713,29,七層;,0,0.00,高雄市苓雅區建國一路９０之１號７樓之４,苓雅區,正言段,03090000,01508000,,土地成交價新台幣615萬元整、建物成交價新台幣285萬元整，總成交價新台幣900萬元整。
1120923,土地,2,0,,,,,無,,"9,000,000",,,,無,1120903,57.00,其他-第五種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,,苓雅區,過田子段,06430006,,0401.未登記建物,
1120829,房地(土地+建物),1,1,,5,2,2,有,住宅大樓(11層含以上有電梯),"8,980,000",,,,有,1120708,21.15,其他-第五種商業區,,,235.33,無建物主要用途資料,鋼筋混凝土造,012,0790316,33,八層;,,,高雄市苓雅區光華一路２３２號８樓之２,苓雅區,林德官段,13970000,18082000,0301.陽台外推,本案標的有車位使用權壹位
1120711,土地,2,0,,,,,無,,"8,969,200",,,,無,1120605,68.00,其他-第三種住宅區,,,,無建物主要用途資料,無建物主要建材,,,,,,,,苓雅區,福裕段,07090000,,0701.政府機關標讓售,
1120726,房地(土地+建物),1,1,,4,2,2,有,住宅大樓(11層含以上有電梯),"8,880,000",,,,有,1120722,15.44,其他-第五種商業區,,,181.84,無建物主要用途資料,鋼筋混凝土造,017,0780114,35,三層;,,,高雄市苓雅區永樂街１１３號三樓之４,苓雅區,過田子段,10820000,11036000,,
1120821,土地,3,0,,,,,無,,"8,785,942",,,,無,1120731,239.57,其他-道路用地,,,,無建物主要用途資料,無建物主要建材,,,,,,,,苓雅區,正言段,07810000,,0604.(包含)公共設施保留地(用地),
1120824,房地(土地+建物),1,1,,5,2,4,有,透天厝,"8,680,000",,,,無,1120724,56.00,其他-第二種住宅區,,,68.82,無建物主要用途資料,加強磚造,002,0620330,50,一層;二層;,,,高雄市苓雅區廣東二街１１２巷１４號,苓雅區,林興段,01490000,00217000,0302.頂樓加蓋0303.夾層,
1120724,房地(土地+建物),1,1,,4,2,2,有,住宅大樓(11層含以上有電梯),"8,650,000",,,,有,1120720,27.85,其他-第四種住宅區,,,170.09,無建物主要用途資料,鋼筋混凝土造,014,0781220,34,十三層;,,,高雄市苓雅區英明路１２２號十三樓之１,苓雅區,林聖段,10630000,03289000,,
1120723,房地(土地+建物),1,1,,1,1,1,有,住宅大樓(11層含以上有電梯),"8,630,000",,,,有,1120713,5.25,其他-第五種商業區,,,68.55,見其他登記事項,見其他登記事項,015,1110609,1,十四層;,,,高雄市苓雅區成功一路２２６號十四樓之５,苓雅區,苓洲段,06310000,04336000,,
1120723,房地(土地+建物),1,1,,1,1,1,有,住宅大樓(11層含以上有電梯),"8,510,000",,,,有,1120713,5.25,其他-第五種商業區,,,68.55,見其他登記事項,見其他登記事項,015,1110609,1,十三層;,,,高雄市苓雅區成功一路２２６號十三樓之５,苓雅區,苓洲段,06310000,04335000,,
1120628,房地(土地+建物),1,1,,1,1,1,有,住宅大樓(11層含以上有電梯),"8,240,000",,,,有,1120615,5.69,其他-第五種商業區,,,81.53,住家用,鋼筋混凝土造,015,1051212,7,十一層;,,,高雄市苓雅區光華一路４３號十一樓,苓雅區,林德官段一小段,24070000,21095000,0301.陽台外推,
1120825,土地,4,0,,,,,無,,"8,238,100",,,,無,1120731,13.00,其他-第五種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,,苓雅區,成功段,05300000,,0701.政府機關標讓售,
1120807,房地(土地+建物)+車位,1,1,1,2,2,1,有,住宅大樓(11層含以上有電梯),"8,200,000",,,,有,1120722,6.58,其他-第五種商業區,,,87.38,住家用,鋼筋混凝土造,015,1051125,7,十二層;,0,4.93,高雄市苓雅區復興二路８號十二樓之２,苓雅區,過田子段,08980011,13253000,0301.陽台外推,
1120829,房地(土地+建物),1,1,,3,2,1,有,華廈(10層含以下有電梯),"8,200,000",,,,有,1120714,31.18,其他-第四種住宅區,,,66.24,住家用,鋼筋混凝土造,010,0680310,44,一層;,,,高雄市苓雅區林泉街２２巷１３弄８號,苓雅區,林德官段二小段,33540000,09288000,,
1120705,房地(土地+建物),1,1,,4,2,2,有,住宅大樓(11層含以上有電梯),"8,200,000",,,,有,1120612,26.82,其他-第四種住宅區,,,166.02,無建物主要用途資料,鋼筋混凝土造,014,0781220,33,十二層;,,,高雄市苓雅區英明路１２２號十二樓之３,苓雅區,林聖段,10630000,03283000,,
1120921,房地(土地+建物)+車位,1,1,1,2,1,1,有,住宅大樓(11層含以上有電梯),"8,060,000",,,,有,1120824,4.04,其他-第五種商業區,,,91.82,見其他登記事項,見其他登記事項,029,1070911,5,十三層;,0,19.05,高雄市苓雅區七賢一路１２１號十三樓之１０,苓雅區,林德官段,12940023,21623000,0102.傢俱設備費,
1120710,房地(土地+建物),2,1,,3,2,2,有,透天厝,"8,000,000",,,,無,1120602,64.48,其他-第三種住宅區,,,76.90,無建物主要用途資料,加強磚造,002,0640113,48,一層;二層;,,,高雄市苓雅區憲法路２３巷７號,苓雅區,正憲段,05210000,00205000,,
1120811,房地(土地+建物),1,1,,3,2,2,有,透天厝,"8,000,000",,,,無,1120713,69.00,其他-第三種住宅區,,,76.64,無建物主要用途資料,加強磚造,002,0661118,46,一層;二層;,,,高雄市苓雅區正義路１０巷９６號,苓雅區,衛武段,02290000,01463000,,
1120814,房地(土地+建物),1,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"8,000,000",,,,有,1120725,15.37,其他-第五種住宅區,,,127.36,見其他登記事項,鋼筋混凝土造,014,0770212,35,六層;,,,高雄市苓雅區青年一路２４號六樓,苓雅區,林德官段一小段,29440000,16796000,,
1120713,房地(土地+建物),1,1,,1,1,1,有,公寓(5樓含以下無電梯),"8,000,000",,,,無,1120628,28.14,其他-第四種住宅區,,,88.95,見其他登記事項,鋼筋混凝土造,005,0710716,41,一層;騎樓;,,,高雄市苓雅區建國一路８６巷１７號,苓雅區,正言段,03230000,00493000,0304.其他增建,
1120628,房地(土地+建物),2,1,,3,2,2,有,公寓(5樓含以下無電梯),"7,980,000",,,,無,1120619,44.06,其他-第三種特定商業專用區,,,100.29,無建物主要用途資料,鋼筋混凝土造,004,0680216,44,三層;,,,高雄市苓雅區海邊路６４巷５號３樓,苓雅區,成功段,01990000,01150000,,
1120828,房地(土地+建物),1,1,,2,2,1,有,住宅大樓(11層含以上有電梯),"7,950,000",,,,有,1120808,5.69,其他-第五種商業區,,,80.31,住家用,鋼筋混凝土造,015,1051212,7,四層;,,,高雄市苓雅區光華一路４９號四樓,苓雅區,林德官段一小段,24070000,21129000,0102.傢俱設備費,
1120420,房地(土地+建物),1,1,,3,1,1,有,住宅大樓(11層含以上有電梯),"7,900,000",,,,有,1120417,7.71,其他-第五種商業區,,,88.62,住家用,鋼筋混凝土造,015,0960515,16,八層;,,,高雄市苓雅區光明街８３號八樓之７,苓雅區,成功段,02960000,02317000,0301.陽台外推,
1120731,房地(土地+建物),1,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"7,900,000",,,,有,1120713,12.73,其他-第五種商業區,,,102.58,見其他登記事項,鋼筋混凝土造,012,0690908,43,十二層;,,,高雄市苓雅區海邊路４２號十二樓之６,苓雅區,成功段,04400000,00765000,,
1120908,房地(土地+建物),1,1,,4,2,2,有,華廈(10層含以下有電梯),"7,900,000",,,,無,1120805,22.74,其他-第三種住宅區,,,150.77,見其他登記事項,鋼筋混凝土造,007,0790505,33,四層;,,,高雄市苓雅區武嶺街４６號四樓之２,苓雅區,武聖段,14060000,04070000,0301.陽台外推,
1120703,房地(土地+建物),2,1,,3,2,3,有,住宅大樓(11層含以上有電梯),"7,800,000",,,,有,1120523,12.62,其他-第三種特定商業專用區,,,168.79,見其他登記事項,鋼筋混凝土造,019,0790530,33,十四層;十五層;,,,高雄市苓雅區中華四路１９巷５號１５樓之３,苓雅區,意誠段,01850000,02502000,,
1120804,房地(土地+建物),1,1,,4,2,2,有,透天厝,"7,800,000",,,,無,1120623,60.00,其他-第三種住宅區,,,74.40,無建物主要用途資料,加強磚造,002,0661118,46,一層;二層;,,,高雄市苓雅區正義路１０巷９２號,苓雅區,衛武段,02300000,00975000,0302.頂樓加蓋0303.夾層0304.其他增建,
1120725,房地(土地+建物),1,1,,1,1,2,有,住宅大樓(11層含以上有電梯),"7,800,000",,,,有,1120722,5.86,其他-第五種商業區,,,80.15,見其他登記事項,見其他登記事項,015,1091230,3,七層;,,,高雄市苓雅區復興二路１４２號七樓之７,苓雅區,過田子段,08350000,13356000,,
1120809,房地(土地+建物),1,1,,2,2,1,有,華廈(10層含以下有電梯),"7,800,000",,,,有,1120720,31.18,其他-第四種住宅區,,,70.89,無建物主要用途資料,鋼筋混凝土造,010,0680310,44,七層;,,,高雄市苓雅區林泉街２２巷１３弄４之６號,苓雅區,林德官段二小段,33540000,09470000,,
1120719,房地(土地+建物),1,1,,4,2,2,有,透天厝,"7,800,000",,,,無,1120623,67.97,其他-第四種住宅區,,,124.35,無建物主要用途資料,鋼筋混凝土造,003,0690110,43,一層;二層;三層;,,,高雄市苓雅區義勇路４８巷２之１號,苓雅區,正文段,02730000,00606000,,地下室增建，賣方實拿750萬，仲介服務費30萬
1120717,房地(土地+建物)+車位,2,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"7,700,000",,,,有,1120527,9.68,其他-第五種商業區,,,101.13,無建物主要用途資料,鋼筋混凝土造,012,0741002,38,八層;,0,0.00,高雄市苓雅區中正二路１０１號八樓之３,苓雅區,林德官段,11980004,14931000,0301.陽台外推,
1120714,房地(土地+建物),1,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"7,700,000",,,,有,1120521,13.67,其他-第四種商業區,,,130.46,見其他登記事項,鋼筋混凝土造,014,0780601,34,十三層;,,,高雄市苓雅區苓雅二路１８９巷２號１３樓之１,苓雅區,苓雅寮段,04920000,02793000,0102.傢俱設備費,賣方已折價，買方同意賣方就本屋不須負擔滲漏水、壁癌等物之瑕疵擔保責任。
1120614,房地(土地+建物),2,1,,3,2,2,有,公寓(5樓含以下無電梯),"7,700,000",,,,無,1120607,44.80,其他-第五種商業區,,,97.71,住家用,鋼筋混凝土造,005,0840504,28,一層;,,,高雄市苓雅區民權一路７巷２５號,苓雅區,苓東段,03940000,01521000,,
1120824,房地(土地+建物),1,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"7,620,000",,,,有,1120722,9.63,其他-第四種商業區,,,113.15,住家用,鋼筋混凝土造,015,0821229,30,五層;,,,高雄市苓雅區武廟路６３號５樓之２,苓雅區,五塊厝段,17880000,19116000,,
1120716,房地(土地+建物),1,1,,3,1,1,有,住宅大樓(11層含以上有電梯),"7,600,000",,,,有,1120716,6.80,其他-第五種商業區,,,80.78,住家用,鋼筋混凝土造,015,0960508,16,四層;,,,高雄市苓雅區光明街８９號四樓之８,苓雅區,成功段,02990000,02114000,,
1120825,房地(土地+建物),4,1,,4,2,2,有,住宅大樓(11層含以上有電梯),"7,600,000",,,,有,1120715,19.47,其他-第二種特定商業專用區,,,156.47,無建物主要用途資料,鋼筋混凝土造,015,0760515,36,十一層;,,,高雄市苓雅區仁愛三街３０８之７號十一樓之１,苓雅區,過田子段,08190000,10388000,,
1120704,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"7,600,000",,,,無,1120605,34.70,其他-第三種住宅區,,,78.51,無建物主要用途資料,鋼筋混凝土造,005,0680917,44,一層;,,,高雄市苓雅區英明路１３８巷１０弄１號,苓雅區,林聖段,10560007,02116000,0102.傢俱設備費0301.陽台外推,
1120828,房地(土地+建物),1,1,,4,2,2,有,住宅大樓(11層含以上有電梯),"7,600,000",,,,有,1120719,8.13,其他-第五種商業區,,,140.72,住家用,鋼筋混凝土造,012,0780511,34,十一層;,,,高雄市苓雅區四維四路１７０之５號１１樓,苓雅區,苓雅寮段,04810000,02693000,0102.傢俱設備費,
1120724,房地(土地+建物),2,1,,3,2,2,有,華廈(10層含以下有電梯),"7,550,000",,,,有,1120620,22.05,其他-第二種特定商業專用區,,,110.64,見其他登記事項,鋼筋混凝土造,008,0701201,42,六層;,,,高雄市苓雅區林泉街８巷２號六樓之３,苓雅區,林德官段二小段,33500000,12063000,,
1120814,房地(土地+建物),5,1,,3,2,2,有,華廈(10層含以下有電梯),"7,500,000",,,,無,1120811,25.25,其他-第二種特定商業專用區,,,142.84,見其他登記事項,鋼筋混凝土造,007,0730418,39,四層;,,,高雄市苓雅區四維二路９４號四樓,苓雅區,林德官段二小段,33710000,13714000,0301.陽台外推,
1120710,房地(土地+建物),2,1,,4,2,2,有,住宅大樓(11層含以上有電梯),"7,500,000",,,,有,1120609,14.50,其他-第五種商業區,,,171.11,見其他登記事項,鋼筋混凝土造,012,0741002,38,九層;,,,高雄市苓雅區中正二路１０１號九樓之１,苓雅區,林德官段,11980004,14932000,0301.陽台外推,
