申報種類,交易標的種類,土地數量,建物數量,車位數量,幾房,幾廳,幾衛,有無隔間,建物型態,房地總價,土地總價,建物總價,車位總價,有無管理組織,交易日期,備註欄,行政區代碼,代表段號,土地移轉面積,代表地號都市土地使用分區,代表地號非都市土地使用分區,代表地號非都市土地使用地,建物移轉面積,代表建號主要用途,代表建號主要建材,代表建號總層數,代表建號建築完成日期,代表建號屋齡,代表建號層次,車位總價格,車位總持分面積,代表地號或門牌,行政區,地段,代表地號,代表建號,特殊交易態樣說明,登記日期
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"9,600,000",,,,有,1100722,,9,光華段一小段,23.77,第五種住宅區,,,155.54,住家用,鋼筋混凝土造,14,890831,21,五層;,0,14.25,光華二路76號五樓,前鎮區,光華段一小段,19030000,7468000,,1100831
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"8,300,000",,,,有,1100816,,9,憲德段二小段,13.52,第四種商業區,,,151.1,住家用,鋼筋混凝土造,15,960109,15,二層;,0,16.54,光華三路197號二樓,前鎮區,憲德段二小段,260002,1755000,,1100831
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"5,800,000",,,,有,1100707,,9,臨北段,9.87,第五種住宅區,,,86.06,住家用,鋼筋混凝土造,15,991221,11,十五層;,,,瑞南街58之2號十五樓,前鎮區,臨北段,4790000,481000,,1100831
買賣,土地,2,0,,,,,有,,"2,652,000",,,,無,1100817,,9,仁愛段,65,第三種住宅區,,,,無建物主要用途資料,無建物主要建材,,,,,,,仁愛段 218-213 地號,前鎮區,仁愛段,2180213,,0701.政府機關標讓售,1100831
買賣,房地(土地+建物),1,1,,1,0,1,有,住宅大樓(11層含以上有電梯),"1,500,000",,,,有,1100816,,9,愛群段,3.82,第五種商業區,,,43.01,住家用,鋼筋混凝土造,16,771212,33,四層;,,,三多三路153號四樓之7,前鎮區,愛群段,17770000,6332000,,1100831
買賣,土地,1,0,,,,,有,,"1,149,120",,,,無,1100820,,9,仁愛段,42,第三種住宅區,,,,無建物主要用途資料,無建物主要建材,,,,,,,仁愛段 202-104 地號,前鎮區,仁愛段,2020104,,0701.政府機關標讓售,1100831
買賣,房地(土地+建物),1,1,,4,2,4,有,華廈(10層含以下有電梯),"7,560,000",,,,有,1100809,,11,青島段三小段,33.31,第三種住宅區,,,190.62,住商用,鋼筋混凝土造,8,861126,24,一層;二層;三層;騎樓;,,,宏平路460巷19號,小港區,青島段三小段,13970000,702000,,1100831
買賣,房地(土地+建物),2,1,,2,1,2,有,透天厝,"3,500,000",,,,無,1100719,,11,莊段,55,第三種住宅區,,,75.2,住家用,加強磚造,2,651202,45,一層;二層;,,,復華路122巷10號,小港區,莊段,350000,272000,,1100831
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"2,150,000",,,,無,1100716,,11,港和段二小段,61.25,第五種住宅區,,,95.93,見其他登記事項,鋼筋混凝土造,4,681024,42,三層;,,,中船二村3之2號,小港區,港和段二小段,5070000,798000,,1100831
買賣,房地(土地+建物)+車位,1,1,1,4,2,5,有,透天厝,"24,000,000",,,,有,1100316,,12,過埤段,101,第三之一種住宅區,,,277.84,見其他登記事項,鋼筋混凝土造,4,1100517,0,一層;二層;三層;四層;騎樓;,0,0,高鳳一路85號,鳳山區,過埤段,7610004,922000,0101.裝潢費,1100831
買賣,房地(土地+建物),2,1,,4,2,4,有,透天厝,"19,000,000",,,,無,1100629,,12,華英段,90.18,第三之一種住宅區,,,179.63,見其他登記事項,見其他登記事項,4,930428,17,一層;二層;三層;四層;屋頂突出物;,,,文正路32號,鳳山區,華英段,430012,186000,,1100831
買賣,土地,13,0,,,,,有,,"16,016,524",,,,無,1100810,,12,鳳山段草店尾小段,814.76,道路用地,,,,無建物主要用途資料,無建物主要建材,,,,,,,鳳山段草店尾小段 188-7 地號,鳳山區,鳳山段草店尾小段,1880007,,0604.(包含)公共設施保留地(用地),1100831
買賣,房地(土地+建物)+車位,1,1,1,4,2,3,有,住宅大樓(11層含以上有電梯),"11,600,000",,,,有,1100804,,12,大貝湖段,29.12,第三之二種住宅區,,,190.78,見其他登記事項,鋼筋混凝土造,14,920701,18,十三層;十四層;,0,21.72,文衡路423號十三樓,鳳山區,大貝湖段,1420000,303000,0301.陽台外推0304.其他增建,1100831
買賣,房地(土地+建物),1,1,,2,2,2,有,公寓(5樓含以下無電梯),"8,000,000",,,,有,1100620,,12,文英段,27.31,第三之一種住宅區,,,161.68,住商用,鋼筋混凝土造,10,830216,27,一層;二層;騎樓;,,,文化路45之16號一樓,鳳山區,文英段,10240000,4405000,,1100831
買賣,房地(土地+建物)+車位,1,1,1,2,2,1,有,住宅大樓(11層含以上有電梯),"6,600,000",,,"1,450,000",有,1100713,,12,竹子腳段,9.78,第二之五種商業區,,,119.11,見其他登記事項,見其他登記事項,15,1100624,0,十三層;,"1,450,000",26.28,東福街38號十三樓,鳳山區,竹子腳段,2710009,11890000,,1100831
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"6,000,000",,,,有,1100819,,12,中崙段,41.41,第三之一種住宅區,,,122.6,住家用,鋼筋混凝土造,7,830818,27,一層;,,,中崙二路582巷12號,鳳山區,中崙段,170000,519000,,1100831
買賣,房地(土地+建物),1,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"5,630,000",,,,有,1100801,,12,文英段,8.46,第三之一種住宅區,,,116.44,住家用,鋼筋混凝土造,23,830827,27,七層;,,,建國路三段291號七樓,鳳山區,文英段,16780000,4976000,0301.陽台外推,1100831
買賣,房地(土地+建物),1,1,,3,1,1,有,住宅大樓(11層含以上有電梯),"5,000,000",,,,有,1100803,,12,頂新段,7.09,第二之五種商業區,,,87.01,見其他登記事項,見其他登記事項,15,1050204,5,五層;,,,頂新五街60號五樓,鳳山區,頂新段,600000,1256000,,1100831
買賣,房地(土地+建物),1,1,,3,2,2,有,透天厝,"3,435,000",,,,無,1100722,,12,五甲段,48,第三之一種住宅區,,,69.6,住家用,加強磚造,2,650702,45,一層;二層;夾層;,,,五甲二路494巷17弄4號,鳳山區,五甲段,3370012,9545000,0701.政府機關標讓售,1100831
買賣,房地(土地+建物),2,1,,3,1,1,有,公寓(5樓含以下無電梯),"2,350,000",,,,無,1100712,,12,新庄子段,36.8,第三之一種住宅區,,,84.66,住家用,鋼筋混凝土造,4,680720,42,四層;,,,新生街55之2號,鳳山區,新庄子段,730002,2689000,,1100831
買賣,土地,3,0,,,,,有,,"1,418,399",,,,無,1100810,,12,五甲段,70.76,道路用地,,,,無建物主要用途資料,無建物主要建材,,,,,,,五甲段 157-4 地號,鳳山區,五甲段,1570004,,0604.(包含)公共設施保留地(用地),1100831
買賣,土地,1,0,,,,,有,,"1,305,000",,,,無,1100810,,12,文英段,12,乙種工業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,文英段 1043-7 地號,鳳山區,文英段,10430007,,0701.政府機關標讓售,1100831
買賣,土地,1,0,,,,,有,,"2,181",,,,無,1090528,,12,赤山段,0.27,道路用地,,,,無建物主要用途資料,無建物主要建材,,,,,,,赤山段 551-2 地號,鳳山區,赤山段,5510002,,,1100831
買賣,房地(土地+建物),3,1,,3,2,2,有,公寓(5樓含以下無電梯),"300,000",,,,無,1100818,,13,龍潭段,27.44,住宅區,,,80.85,住家用,鋼筋混凝土造,5,700801,40,五層;,,,前厝路20巷3之4號,林園區,龍潭段,11450000,188000,,1100831
買賣,房地(土地+建物),1,1,,5,2,5,有,透天厝,"10,660,000",,,,無,1100709,,14,昭明段,92.07,住宅區,,,197.58,住家用,鋼筋混凝土造,3,1100610,0,一層;二層;三層;屋頂突出物;,,,鳳林一路82巷83之2號,大寮區,昭明段,5310000,924000,,1100831
買賣,房地(土地+建物),1,1,,5,2,5,有,透天厝,"10,580,000",,,,無,1100628,,14,昭明段,99.77,住宅區,,,197.69,住家用,鋼筋混凝土造,4,1100610,0,一層;二層;三層;四層;,,,鳳林一路82巷83號,大寮區,昭明段,5310001,922000,,1100831
買賣,土地,1,0,,,,,有,,"7,680,000",,,,無,1100817,,14,上寮北段,768.01,農業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,上寮北段 202-0 地號,大寮區,上寮北段,2020000,,0201.親友、員工、共有人或其他特殊關係間之交易,1100831
買賣,房地(土地+建物)+車位,1,1,1,2,1,2,有,住宅大樓(11層含以上有電梯),"6,680,000",,,"800,000",有,1100803,,14,翁公園段,13.88,商業區,,,107.03,見其他登記事項,鋼筋混凝土造,14,1100223,0,十二層;,"800,000",6.12,崇明街29號十二樓,大寮區,翁公園段,38080000,6619000,0101.裝潢費,1100831
買賣,土地,1,0,,,,,有,,"2,000,000",,,,無,1100728,,14,會結北段,291.08,農業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,會結北段 10-0 地號,大寮區,會結北段,100000,,,1100831
買賣,房地(土地+建物),2,1,,4,1,2,有,透天厝,"1,257,500",,,,無,1100824,,14,翁公園段,56,住宅區,,,89.3,住商用,加強磚造,2,621202,48,一層;二層;騎樓;,,,忠孝路159號,大寮區,翁公園段,30520073,596000,,1100831
買賣,房地(土地+建物),2,1,,5,2,5,有,透天厝,"8,580,000",,,,無,1100712,,15,興山段,81.25,-,鄉村區,乙種建築用地,181.3,見其他登記事項,見其他登記事項,4,1100412,0,一層;二層;三層;四層;,,,興山路92之10號,大樹區,興山段,7960014,182000,,1100831
買賣,房地(土地+建物),1,1,,2,2,2,有,華廈(10層含以下有電梯),"4,390,000",,,,有,1100724,,15,新興段,28.82,住宅區,,,82.81,見其他登記事項,見其他登記事項,6,1100511,0,二層;,,,九大路691巷66號二樓之1,大樹區,新興段,10150000,563000,,1100831
買賣,房地(土地+建物),1,1,,6,2,6,有,透天厝,"19,500,000",,,,無,1100728,,17,澄合段,88.21,第三種住宅區,,,245.76,見其他登記事項,見其他登記事項,4,1090310,1,一層;二層;三層;四層;見其他登記事項;,,,名湖街415號,仁武區,澄合段,590001,1587000,,1100831
買賣,房地(土地+建物),4,1,,5,2,2,有,透天厝,"9,000,000",,,,有,1100320,,17,八德段,83.95,第四種住宅區,,,183.21,住家用,鋼筋混凝土造,4,850702,25,一層;二層;三層;四層;屋頂突出物;,,,八德南路398巷38號,仁武區,八德段,15410000,662000,,1100831
買賣,房地(土地+建物),1,1,,4,3,3,有,華廈(10層含以下有電梯),"6,600,000",,,,有,1100730,,18,松埔段,97.29,-,鄉村區,乙種建築用地,215.12,住家用,鋼筋混凝土造,5,860204,24,一層;二層;三層;四層;屋頂突出物;地下層;,,,松埔北巷2之135號,鳥松區,松埔段,6450000,1144000,,1100831
買賣,土地,1,0,,,,,有,,"1,018,080",,,,無,1100815,,18,仁和段,46.77,道路用地(附一),,,,無建物主要用途資料,無建物主要建材,,,,,,,仁和段 666-1 地號,鳥松區,仁和段,6660001,,0506.具重建或重劃、都更等效益0507.畸零地或有合併使用效益,1100831
買賣,土地,1,0,,,,,有,,"933,691",,,,無,1100820,,18,育英段,38.28,綠地用地,,,,無建物主要用途資料,無建物主要建材,,,,,,,育英段 145-0 地號,鳥松區,育英段,1450000,,0604.(包含)公共設施保留地(用地),1100831
買賣,土地,1,0,,,,,有,,"268,560",,,,無,1100815,,18,仁和段,12.32,道路用地(附一),,,,無建物主要用途資料,無建物主要建材,,,,,,,仁和段 623-1 地號,鳥松區,仁和段,6230001,,,1100831
買賣,土地,2,0,,,,,有,,"15,300,000",,,,無,1100711,,19,大德段,126.22,住宅區,,,,無建物主要用途資料,無建物主要建材,,,,,,,大德段 40-0 地號,岡山區,大德段,400000,,,1100831
買賣,房地(土地+建物),1,1,,4,2,3,有,透天厝,"14,600,000",,,,無,1100326,,19,下竹圍段,70.9,住宅區,,,168.63,住家用,鋼筋混凝土造,3,1100511,0,一層;二層;三層;見其他登記事項;,,,竹圍西街176號,岡山區,下竹圍段,430053,3010000,,1100831
買賣,房地(土地+建物),2,1,,5,2,6,有,透天厝,"14,600,000",,,,無,1100727,,19,大紅段,101.15,住宅區,,,185.62,見其他登記事項,鋼筋混凝土造,4,1080930,2,一層;二層;三層;四層;屋頂突出物;,,,華園路32巷18弄16號,岡山區,大紅段,730029,2528000,,1100831
買賣,房地(土地+建物),2,1,,4,2,5,有,透天厝,"12,500,000",,,,無,1100704,,19,大紅段,63.15,住宅區,,,183.12,見其他登記事項,鋼筋混凝土造,4,1080930,2,一層;二層;三層;四層;屋頂突出物;,,,華園路32巷18弄2號,岡山區,大紅段,730023,2523000,,1100831
買賣,房地(土地+建物),1,1,,4,1,3,有,透天厝,"2,650,165",,,,無,1100729,,19,下竹圍段,94.37,住宅區,,,180.2,住家用,鋼筋混凝土造,4,970403,13,一層;二層;三層;四層;,,,竹圍北街133巷40號,岡山區,下竹圍段,10060,2539000,0201.親友、員工、共有人或其他特殊關係間之交易,1100831
買賣,土地,1,0,,,,,有,,"1,164,800",,,,無,1100805,,19,石螺段,55.02,-,鄉村區,乙種建築用地,,無建物主要用途資料,無建物主要建材,,,,,,,石螺段 1819-0 地號,岡山區,石螺段,18190000,,,1100831
買賣,土地,1,0,,,,,有,,"41,680,000",,,,無,1100608,,20,仕隆段,1811,分區界線尚未分割,,,,無建物主要用途資料,無建物主要建材,,,,,,,仕隆段 1242-0 地號,橋頭區,仕隆段,12420000,,,1100831
買賣,房地(土地+建物)+車位,1,1,2,,,,無,住宅大樓(11層含以上有電梯),"16,850,000",,,"2,360,000",有,1100802,,20,後壁田段,40.65,第四種住宅區,,,227.62,見其他登記事項,鋼筋混凝土造,15,1050130,6,一層;二層;,"2,360,000",47.3,橋新三路503號,橋頭區,後壁田段,3090000,536000,,1100831
買賣,房地(土地+建物)+車位,1,1,2,,,,無,住宅大樓(11層含以上有電梯),"15,200,000",,,"2,360,000",有,1100731,,20,後壁田段,35.1,第四種住宅區,,,203.37,見其他登記事項,鋼筋混凝土造,15,1050130,6,一層;二層;,"2,360,000",47.3,橋新三路511號,橋頭區,後壁田段,3090000,532000,,1100831
買賣,土地,1,0,,,,,有,,"8,400,000",,,,無,1100817,本案過戶所產生之代書代辦費、登記規費、印花稅由買方負擔,20,興樹段,119.12,住宅區,,,,無建物主要用途資料,無建物主要建材,,,,,,,興樹段 336-0 地號,橋頭區,興樹段,3360000,,,1100831
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"7,090,000",,,,有,1100728,,20,後壁田段,17.29,第六種住宅區,,,135.34,見其他登記事項,鋼筋混凝土造,15,1080322,2,九層;,0,6.14,經武路1110號九樓,橋頭區,後壁田段,3570000,2018000,,1100831
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"7,090,000",,,,有,1100806,,20,後壁田段,17.29,第六種住宅區,,,135.34,見其他登記事項,鋼筋混凝土造,15,1080322,2,十二層;,0,6.14,經武路1102號十二樓,橋頭區,後壁田段,3570000,2249000,,1100831
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"6,930,000",,,,有,1100806,,20,後壁田段,17.29,第六種住宅區,,,135.34,見其他登記事項,鋼筋混凝土造,15,1080322,2,十層;,0,6.14,經武路1110號十樓,橋頭區,後壁田段,3570000,2019000,,1100831
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"4,160,000",,,,有,1100802,,20,仕和段,16.79,住宅區,,,113.15,住家用,鋼筋混凝土造,13,831117,27,八層;,0,0,南溝路金福二巷31號八樓之3,橋頭區,仕和段,9270000,948000,,1100831
買賣,房地(土地+建物),2,1,,5,2,3,有,透天厝,"8,880,000",,,,無,1100811,,24,東安段,126.08,住宅區,,,166.05,見使用執照,見其他登記事項,3,1000520,10,一層;二層;三層;見其他登記事項;,,,大社路106巷15弄16號,路竹區,東安段,11470007,2083000,0201.親友、員工、共有人或其他特殊關係間之交易,1100831
買賣,房地(土地+建物),1,1,,4,1,2,有,透天厝,"1,509,960",,,,無,1100804,二親買賣負扶養照護責任,24,文南段,72.94,住宅區,,,95.04,住商用,加強磚造,2,680208,42,一層;二層;騎樓;,,,永福路55巷19號,路竹區,文南段,3630000,79000,0201.親友、員工、共有人或其他特殊關係間之交易0302.頂樓加蓋,1100831
買賣,土地,3,0,,,,,有,,"1,225,097",,,,無,1100810,,24,立德段,22.45,住宅區,,,,無建物主要用途資料,無建物主要建材,,,,,,,立德段 417-0 地號,路竹區,立德段,4170000,,0701.政府機關標讓售,1100831
買賣,房地(土地+建物),1,2,,5,2,4,有,華廈(10層含以下有電梯),"18,800,000",,,,有,1100716,,25,東方段,114.76,住宅區,,,936.22,商業用,鋼筋混凝土造,10,821215,28,地下層;,,,東方路35號地下室,湖內區,東方段,70000,127000,0102.傢俱設備費,1100831
買賣,房地(土地+建物),2,1,,4,3,3,有,透天厝,"7,230,000",,,,無,1100410,,26,福東段,85.98,住宅區,,,180.51,住家用,鋼筋混凝土造,4,820920,28,一層;二層;三層;四層;屋頂突出物;騎樓;,,,和平路三段78巷5弄72號,茄萣區,福東段,7990078,823000,,1100831
買賣,土地,2,0,,,,,有,,"31,000,000",,,,無,1100310,,27,烏樹林段,29457,-,一般農業區,養殖用地,,無建物主要用途資料,無建物主要建材,,,,,,,烏樹林段 818-0 地號,永安區,烏樹林段,8180000,,,1100831
買賣,土地,2,0,,,,,有,,"3,600,000",,,,無,1100726,,27,保興段,1093.67,-,一般農業區,農牧用地,,無建物主要用途資料,無建物主要建材,,,,,,,保興段 146-4 地號,永安區,保興段,1460004,,0201.親友、員工、共有人或其他特殊關係間之交易,1100831
買賣,土地,1,0,,,,,有,,"16,191,181",,,,無,1100823,,30,十八份段,8303.17,-,一般農業區,農牧用地,,無建物主要用途資料,無建物主要建材,,,,,,,十八份段 355-0 地號,旗山區,十八份段,3550000,,0704.協議價購,1100831
買賣,土地,1,0,,,,,有,,"2,150,000",,,,無,1100729,,31,成功段,1358.43,-,一般農業區,農牧用地,,無建物主要用途資料,無建物主要建材,,,,,,,成功段 834-0 地號,美濃區,成功段,8340000,,,1100831
買賣,土地,1,0,,,,,有,,"100,000",,,,無,1100715,"土地增值稅新台幣26468元未含買賣金額內
由買方負擔",31,美中段,60.1,住宅區,,,,無建物主要用途資料,無建物主要建材,,,,,,,美中段 484-0 地號,美濃區,美中段,4840000,,0103.土地增值稅或其他稅費0201.親友、員工、共有人或其他特殊關係間之交易,1100831
買賣,房地(土地+建物),1,1,,3,2,2,有,透天厝,"5,000,000",,,,無,1100820,,34,月眉段二小段,240,-,特定農業區,甲種建築用地,181.06,住商用,鋼筋混凝土造,2,490807,61,一層;二層;,,,清水路33號,杉林區,月眉段二小段,41490000,130000,,1100831
買賣,房地(土地+建物),2,1,,3,1,2,有,透天厝,"3,500,000",,,,無,1100809,,35,內豐段,106.26,-,一般農業區,甲種建築用地,80.1,住家用,加強磚造,1,660101,45,一層;,,,內門73號,內門區,內豐段,7820000,104000,,1100831
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,有,住宅大樓(11層含以上有電梯),"6,400,000",,,,有,1100715,,1,興仁段,6.55,第五種商業區,,,95.67,見其他登記事項,見其他登記事項,15,1090515,1,三層;,0,5.54,大公路99號三樓之5,鹽埕區,興仁段,3910000,1010000,,1100901
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"25,980,000",,,,有,1100812,,2,龍中段,33.52,第四種住宅區,,,261.06,見其他登記事項,見其他登記事項,26,1050713,5,十六層;,0,33.85,美術館路6號十六樓,鼓山區,龍中段,1980000,7016000,,1100901
買賣,房地(土地+建物)+車位,1,1,2,4,2,3,有,住宅大樓(11層含以上有電梯),"24,260,000",,,,有,1100718,,2,青海段,17.75,特定第四種商業區,,,309.76,見其他登記事項,見其他登記事項,29,1071018,3,十九層;,0,36.84,明誠四路25號十九樓,鼓山區,青海段,2120000,14406000,,1100901
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"24,020,000",,,,有,1100725,,2,青海段,21.26,特定第五種住宅區,,,253.81,見其他登記事項,見其他登記事項,29,1050120,6,十五層;,0,18.77,美術南三路319號十五樓,鼓山區,青海段,3550002,13608000,,1100901
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"9,100,000",,,,有,1100803,,2,龍中段,12.45,第四種商業區,,,123.83,住家用,鋼筋混凝土造,15,940804,16,二層;,0,6.3,龍德路399號二樓,鼓山區,龍中段,910000,1872000,,1100901
買賣,房地(土地+建物),1,1,,2,2,1,有,住宅大樓(11層含以上有電梯),"6,000,000",,,,有,1100823,,2,內惟段六小段,11.68,第四種住宅區,,,100.58,住家用,鋼筋混凝土造,15,1000524,10,八層;,,,鼓山三路40之1號八樓之2,鼓山區,內惟段六小段,11770000,1710000,0201.親友、員工、共有人或其他特殊關係間之交易,1100901
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"4,820,000",,,,有,1100722,,2,龍華段八小段,7.17,第四種商業區,,,68.63,住家用,鋼筋混凝土造,14,940520,16,四層;,,,文忠路117號四樓,鼓山區,龍華段八小段,22080000,9643000,,1100901
買賣,房地(土地+建物)+車位,1,1,1,4,2,5,有,住宅大樓(11層含以上有電梯),"39,680,000",,,"2,500,000",有,1100331,,3,新庄段二小段,34.45,第五種住宅區,,,427.62,見其他登記事項,見其他登記事項,29,1070514,3,二十三層;,"2,500,000",20.01,博愛二路282號二十三樓,左營區,新庄段二小段,5990000,5222000,,1100901
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"28,100,000",,,"2,100,000",有,1100505,,3,新光段,14.28,第四種商業區,,,270.6,見其他登記事項,見其他登記事項,29,1071225,2,十四層;,"2,100,000",25.01,文萊路308號十四樓之1,左營區,新光段,3560000,5912000,,1100901
買賣,房地(土地+建物)+車位,1,1,2,4,2,2,有,住宅大樓(11層含以上有電梯),"27,900,000",,,"4,900,000",有,1100529,,3,新光段,15.56,第四種商業區,,,281.36,見其他登記事項,見其他登記事項,29,1071225,2,二十一層;,0,47.28,文萊路308號二十一樓之3,左營區,新光段,3560000,5974000,,1100901
買賣,房地(土地+建物)+車位,3,1,1,5,3,3,有,住宅大樓(11層含以上有電梯),"15,650,000",,,,有,1100708,,3,新庄段八小段,27.46,第五種住宅區,,,395.52,住家用,鋼骨混凝土造,24,791002,31,二十層;二十一層;,0,0,至聖路312號二十樓之2,左營區,新庄段八小段,410000,363000,0301.陽台外推0304.其他增建,1100901
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,有,住宅大樓(11層含以上有電梯),"15,500,000",,,,有,1100813,,3,福山段,10.46,第五種商業區,,,219.38,住家用,鋼筋混凝土造,25,1021202,8,三層;,0,17.44,重愛路256號三樓,左營區,福山段,3170000,7323000,,1100901
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"7,200,000",,,,有,1100808,,3,興隆段,22.04,第三種住宅區,,,119.76,住家用,鋼筋混凝土造,13,1000916,10,四層;,0,9.16,介壽路221巷59號四樓,左營區,興隆段,8640000,2894000,,1100901
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"6,390,000",,,,有,1100817,賣方賣清，移轉一切稅費買方負擔。,3,福山段,12.49,第四種住宅區,,,94.71,見其他登記事項,見其他登記事項,15,1070419,3,四層;,,,重忠路90號四樓,左營區,福山段,1320000,8175000,0102.傢俱設備費0103.土地增值稅或其他稅費,1100901
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"6,300,000",,,"800,000",有,1100805,,3,新庄段十四小段,13.06,第三種住宅區,,,103.42,住家用,鋼筋混凝土造,13,861218,24,四層;,"800,000",4.83,文康路129巷20號四樓,左營區,新庄段十四小段,15280000,1768000,,1100901
買賣,房地(土地+建物),1,1,,4,2,2,有,住宅大樓(11層含以上有電梯),"6,100,000",,,,有,1100723,,3,新民段,10.56,第五種住宅區,,,138.56,住家用,見使用執照,23,881020,22,八層;,,,大中二路357號八樓之2,左營區,新民段,60000,4071000,0304.其他增建,1100901
買賣,房地(土地+建物),1,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"5,380,000",,,,有,1100724,,3,福山段,7.5,第四種商業區,,,95.44,住家用,鋼筋混凝土造,17,840302,26,十四層;,,,文天路123號十四樓之3,左營區,福山段,3460000,786000,,1100901
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,有,住宅大樓(11層含以上有電梯),"4,900,000",,,,有,1100813,,3,菜公段六小段,7.37,第五種住宅區,,,89.09,住家用,見其他登記事項,14,880910,22,十層;,0,13.87,榮德街353號十樓之1,左營區,菜公段六小段,10160000,3708000,,1100901
買賣,房地(土地+建物),1,1,,5,2,3,有,透天厝,"13,800,000",,,,無,1100718,,4,清豐段,73.75,第三種住宅區,,,173.55,見其他登記事項,鋼筋混凝土造,4,950724,15,一層;二層;三層;四層;,,,清豐路78巷22號,楠梓區,清豐段,1580022,2626000,,1100901
買賣,房地(土地+建物),2,1,,5,2,4,有,透天厝,"11,700,000",,,,無,1100812,,4,高昌段,93.9,第三種住宅區,,,217.24,見使用執照,見使用執照,4,920107,19,一層;二層;三層;四層;屋頂突出物;,,,高昌街9巷8號,楠梓區,高昌段,2120006,1711000,,1100901
買賣,房地(土地+建物),1,1,,4,2,2,有,透天厝,"8,800,000",,,,無,1100722,,4,楠梓段二小段,76,第三種住宅區,,,116.57,無建物主要用途資料,加強磚造,2,740605,36,一層;二層;屋頂突出物;,,,高楠公路1870巷72號,楠梓區,楠梓段二小段,3560000,406000,0302.頂樓加蓋,1100901
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"7,900,000",,,,有,1100801,另附一格機車車位,4,藍昌段二小段,12.1,第四種商業區,,,143.53,住家用,鋼筋混凝土造,15,1011225,9,六層;,0,28.69,裕昌街201號六樓,楠梓區,藍昌段二小段,10170000,924000,,1100901
買賣,房地(土地+建物),1,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"6,250,000",,,,有,1100806,,4,藍田中段,11.34,第三種商業區,,,112.21,住家用,見其他登記事項,15,1030509,7,六層;,,,大學二十六街27巷23號六樓,楠梓區,藍田中段,2560000,1377000,,1100901
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,有,住宅大樓(11層含以上有電梯),"5,730,000",,,,有,1100706,,4,藍昌段三小段,10,第四種商業區,,,130.07,見其他登記事項,見其他登記事項,15,1050224,5,二層;,0,7.55,盛昌街286號二樓之2,楠梓區,藍昌段三小段,4860000,988000,0102.傢俱設備費,1100901
買賣,房地(土地+建物),2,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"5,600,000",,,,有,1100620,,4,和平段五小段,34,第三種住宅區,,,233.58,住家用,鋼筋混凝土造,12,820323,28,二層;,,,德信街20巷12號二樓,楠梓區,和平段五小段,3110000,937000,0304.其他增建,1100901
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,有,住宅大樓(11層含以上有電梯),"5,300,000",,,"900,000",有,1100718,,4,楠都段三小段,9.86,第五種住宅區,,,99.44,見其他登記事項,見其他登記事項,15,1060123,4,八層;,"900,000",29.27,朝明路116巷86號八樓,楠梓區,楠都段三小段,6020000,1785000,,1100901
買賣,房地(土地+建物),1,1,,2,2,1,有,住宅大樓(11層含以上有電梯),"4,670,000",,,,有,1100706,,4,藍田中段,12.96,第三種住宅區,,,80.74,見其他登記事項,見其他登記事項,15,1051115,5,七層;,,,大學五十街66號七樓,楠梓區,藍田中段,3340000,1801000,,1100901
