申報種類,交易標的種類,土地數量,建物數量,車位數量,幾房,幾廳,幾衛,有無隔間,建物型態,房地總價,土地總價,建物總價,車位總價,有無管理組織,交易日期,備註欄,行政區代碼,代表段號,土地移轉面積,代表地號都市土地使用分區,代表地號非都市土地使用分區,代表地號非都市土地使用地,建物移轉面積,代表建號主要用途,代表建號主要建材,代表建號總層數,代表建號建築完成日期,代表建號屋齡,代表建號層次,車位總價格,車位總持分面積,代表地號或門牌,行政區,地段
買賣,房地(土地+建物),1,1,,1,1,1,Y,住宅大樓(11F含以上有電梯),4380000,,,,Y,1100124,,7,804,5.29,其他:第四種商業區,,,58.66,住家用,鋼筋混凝土造,14,1010928,8,九層,,,光明街1號九樓之1,前金區,文東段
買賣,房地(土地+建物),1,1,,2,1,1,Y,公寓(5F含以下無電梯),1388888,,,,N,1100130,,7,805,11.6,其他:第五種商業區,,,34.99,,鋼筋混凝土造,5,671024,42,五層,,,光復二街161之4號,前金區,博孝段
買賣,房地(土地+建物)+車位,1,1,1,1,2,1,Y,住宅大樓(11F含以上有電梯),8000000,,,,Y,1100129,,7,800,9.92,其他:第四種商業區,,,115.55,見其它登記事項,見其它登記事項,15,1070712,3,十三層,0,25.85,六合二路151巷2號十三樓之5,前金區,前金段
買賣,房地(土地+建物),2,1,,1,1,1,Y,住宅大樓(11F含以上有電梯),2320000,,,,Y,1100127,,7,804,2.71,其他:第五種商業區,,,40.84,,鋼筋混凝土造,16,690109,41,十層,,,五福三路61號10樓之24,前金區,文東段
買賣,房地(土地+建物),1,1,,2,1,1,Y,住宅大樓(11F含以上有電梯),6660000,,,,Y,1100312,,7,803,6.23,其他:第五種商業區,,,92.61,見其它登記事項,見其它登記事項,15,1060103,4,三層,,,七賢二路395號三樓之3,前金區,北金段
買賣,房地(土地+建物),2,1,,1,1,1,Y,住宅大樓(11F含以上有電梯),2500000,,,,Y,1091217,,7,800,4.27,其他:第四種住宅區,,,45.61,住家用,鋼筋混凝土造,20,841219,25,九層,,,河南二路166號九樓之3,前金區,前金段
買賣,房地(土地+建物)+車位,1,1,2,4,2,2,Y,住宅大樓(11F含以上有電梯),27680000,,,4300000,Y,1100220,,7,803,41.19,其他:第四種住宅區,,,315.57,見其它登記事項,見其它登記事項,15,1080612,2,十三層,0,67.82,旺盛街128號十三樓,前金區,北金段
買賣,房地(土地+建物)+車位,3,1,1,3,1,2,Y,住宅大樓(11F含以上有電梯),12000000,,,,Y,1100208,,7,800,10.09,其他:第五種商業區,,,147.25,住家用,鋼筋混凝土造,15,1040703,6,十三層,0,0,中華三路103號十三樓,前金區,前金段
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,Y,住宅大樓(11F含以上有電梯),7950000,,,,Y,1100130,,7,803,6.4,其他:第五種商業區,,,90.64,見其它登記事項,見其它登記事項,14,1051017,4,十層,0,14.64,七賢二路358號十樓之2,前金區,北金段
買賣,房地(土地+建物),1,1,,0,0,4,Y,住宅大樓(11F含以上有電梯),4250000,,,,Y,1100309,,7,801,7.58,其他:第五種商業區,,,115.84,商業用,鋼筋混凝土造,12,790331,31,六層,,,市中一路167號六樓,前金區,後金段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),12280000,,,,Y,1091229,,7,806,12.62,其他:第四種商業區,,,163.64,見其它登記事項,見其它登記事項,15,1091106,0,六層,0,22.87,光復三街39號六樓之1,前金區,民生段
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,Y,華廈(10F含以下有電梯),2800000,,,,Y,1100223,,7,801,35.93,其他:第三種特定商業專用區,,,216.78,住家用,鋼筋混凝土造,7,781205,31,五層,0,0,國民街15號五樓之4,前金區,後金段
買賣,土地,1,0,,,,,Y,,408442,,,,N,1100302,,7,803,4,其他:第五種商業區,,,,,,,,,,,,北金段1142-0地號,前金區,北金段
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,Y,住宅大樓(11F含以上有電梯),12300000,,,,Y,1100304,,7,800,26.94,其他:第三種商業區,,,254.18,住家用,鋼筋混凝土造,15,950303,15,四層,0,0,新盛二街86號四樓之1,前金區,前金段
買賣,房地(土地+建物),1,1,,4,2,2,Y,透天厝,9660000,,,,N,1100310,,7,803,78,其他:第四種住宅區,,,117.44,,加強磚造,2,461230,63,一層;二層;騎樓,,,旺盛街84號,前金區,北金段
買賣,房地(土地+建物),1,1,,2,1,1,Y,住宅大樓(11F含以上有電梯),6000000,,,,Y,1100225,,7,803,5.95,其他:第五種商業區,,,74.87,見其它登記事項,見其它登記事項,14,1051017,4,九層,,,七賢二路358號九樓之1,前金區,北金段
買賣,房地(土地+建物),2,1,,1,1,1,Y,住宅大樓(11F含以上有電梯),1630000,,,,Y,1100313,,7,804,2.85,其他:第五種商業區,,,32.93,住家用,鋼筋混凝土造,13,860217,24,十一層,,,允文街75號十一樓之7,前金區,文東段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),19890000,,,,Y,1100218,,7,801,16.22,其他:第五種商業區,,,254.77,見其它登記事項,見其它登記事項,15,1060508,4,十四層,0,14.42,成功一路412號十四樓之1,前金區,後金段
買賣,土地,2,0,,,,,Y,,44000000,,,,N,1091217,,7,804,159,其他:第五種商業區,,,,,,,,,,,,文東段1031-0地號,前金區,文東段
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,Y,住宅大樓(11F含以上有電梯),16500000,,,,Y,1091218,,7,805,14.3,其他:第五種商業區,,,208.77,住家用,鋼筋混凝土造,15,960208,14,十三層,0,20.69,五福三路68號十三樓之2,前金區,博孝段
買賣,房地(土地+建物),1,1,,2,1,1,Y,住宅大樓(11F含以上有電梯),6500000,,,,Y,1091224,,7,800,7.04,其他:第四種商業區,,,98.72,住家用,鋼筋混凝土造,15,980217,12,十一層,,,中山橫路132號十一樓之1,前金區,前金段
買賣,建物,0,1,,6,2,3,Y,透天厝,2520000,,,,N,1100114,,7,805,,,,,53.07,,加強磚造,3,531225,56,一層;二層;三層;騎樓,,,成功一路354號,前金區,博孝段
買賣,房地(土地+建物),1,1,,1,1,1,Y,住宅大樓(11F含以上有電梯),2200000,,,,Y,1091229,,7,802,3.76,其他:第五種商業區,,,44.25,住家用,鋼筋混凝土造,12,840811,25,八層,,,中華三路217號八樓之10,前金區,東金段
買賣,房地(土地+建物),2,1,,2,2,2,Y,華廈(10F含以下有電梯),3680000,,,,Y,1091218,,7,800,11.45,其他:第四種商業區,,,56.65,,鋼筋混凝土造,8,660129,44,八層,,,福音街25之27號,前金區,前金段
買賣,房地(土地+建物)+車位,1,1,1,1,1,1,Y,住宅大樓(11F含以上有電梯),2000000,,,,Y,1100126,,7,802,4.84,其他:第五種商業區,,,56.95,住家用,鋼筋混凝土造,12,840811,25,四層,0,0,中華三路217號四樓之6,前金區,東金段
買賣,土地,1,0,,,,,Y,,1364080,,,,N,1100201,,7,805,8,,,,,,,,,,,,,博孝段515-53地號,前金區,博孝段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),12000000,,,,Y,1100129,,7,801,6.87,其他:第五種商業區,,,190.74,住家用,鋼骨鋼筋混凝土造,35,850215,25,二十二層,0,0,河東路178號二十二樓之2,前金區,後金段
買賣,房地(土地+建物),1,1,,1,1,1,Y,住宅大樓(11F含以上有電梯),1750000,,,,Y,1100218,,7,803,3.95,其他:第五種商業區,,,40.98,,鋼筋混凝土造,12,701228,39,四層,,,七賢二路322號4樓之2,前金區,北金段
買賣,房地(土地+建物),1,1,,3,1,1,Y,住宅大樓(11F含以上有電梯),5000000,,,,Y,1100127,,7,805,6.52,其他:第五種商業區,,,81.23,住家用,鋼筋混凝土造,15,940919,15,七層,,,市中一路15號七樓之3,前金區,博孝段
買賣,房地(土地+建物),1,1,,,,,N,華廈(10F含以下有電梯),2000000,,,,N,1100221,,7,800,4.95,其他:第三種商業區,,,29.88,,鋼筋混凝土造,8,681126,41,一層;騎樓,,,中山橫路153號,前金區,前金段
買賣,房地(土地+建物),1,1,,4,2,2,Y,華廈(10F含以下有電梯),10400000,,,,N,1100218,,7,805,30.03,其他:第三種住宅區,,,165.86,住商用,鋼筋混凝土造,7,810321,29,一層;二層;騎樓,,,光復二街51號,前金區,博孝段
買賣,房地(土地+建物),1,1,,3,2,2,Y,住宅大樓(11F含以上有電梯),6450000,,,,Y,1100227,,7,800,13.22,其他:第四種商業區,,,148.17,,鋼筋混凝土造,12,740612,36,九層;十層,,,中山橫路93號9樓之6號,前金區,前金段
買賣,房地(土地+建物)+車位,1,1,1,,,,N,住宅大樓(11F含以上有電梯),7330000,,,,Y,1061231,,7,800,5.91,其他:第五種商業區,,,88.05,見其它登記事項,見其它登記事項,15,1091019,0,十層,0,5.4,中正四路169號十樓之5,前金區,前金段
買賣,房地(土地+建物)+車位,1,1,1,,,,N,住宅大樓(11F含以上有電梯),8010000,,,,Y,1071212,,7,800,6.87,其他:第五種商業區,,,96.99,見其它登記事項,見其它登記事項,15,1091019,0,五層,0,14.34,中正四路169號五樓之5,前金區,前金段
買賣,房地(土地+建物),1,1,,,,,N,住宅大樓(11F含以上有電梯),6720000,,,,Y,1071217,,7,800,5.33,其他:第五種商業區,,,82.65,見其它登記事項,見其它登記事項,15,1091019,0,四層,,,中正四路169號四樓之5,前金區,前金段
買賣,房地(土地+建物)+車位,1,1,1,,,,N,住宅大樓(11F含以上有電梯),7750000,,,,Y,1070725,,7,800,6.41,其他:第五種商業區,,,97.43,見其它登記事項,見其它登記事項,15,1091019,0,二層,0,5.4,中正四路169號二樓之3,前金區,前金段
買賣,房地(土地+建物),1,1,,,,,N,住宅大樓(11F含以上有電梯),7250000,,,,Y,1070616,,7,800,5.84,其他:第五種商業區,,,92.03,見其它登記事項,見其它登記事項,15,1091019,0,七層,,,中正四路169號七樓之3,前金區,前金段
買賣,房地(土地+建物),1,1,,,,,N,住宅大樓(11F含以上有電梯),6500000,,,,Y,1070624,,7,800,5.32,其他:第五種商業區,,,81.07,見其它登記事項,見其它登記事項,15,1091019,0,七層,,,中正四路169號七樓之6,前金區,前金段
買賣,房地(土地+建物)+車位,1,1,1,,,,N,住宅大樓(11F含以上有電梯),12430000,,,,Y,1070723,,7,800,9.23,其他:第五種商業區,,,144.68,見其它登記事項,見其它登記事項,15,1091019,0,十五層,0,14.34,中正四路169號十五樓之7,前金區,前金段
買賣,房地(土地+建物)+車位,1,1,1,,,,N,住宅大樓(11F含以上有電梯),11480000,,,,Y,1080113,,7,800,9.3,其他:第五種商業區,,,139.55,見其它登記事項,見其它登記事項,15,1091019,0,七層,0,14.34,中正四路169號七樓之9,前金區,前金段
買賣,房地(土地+建物)+車位,1,1,1,,,,N,住宅大樓(11F含以上有電梯),12430000,,,,Y,1071117,,7,800,9.23,其他:第五種商業區,,,144.68,見其它登記事項,見其它登記事項,15,1091019,0,十二層,0,14.34,中正四路169號十二樓之7,前金區,前金段
買賣,房地(土地+建物),1,1,,,,,N,住宅大樓(11F含以上有電梯),7650000,,,,Y,1061230,,7,800,5.84,其他:第五種商業區,,,92.03,見其它登記事項,見其它登記事項,15,1091019,0,十層,,,中正四路169號十樓之3,前金區,前金段
買賣,房地(土地+建物),1,1,,,,,N,住宅大樓(11F含以上有電梯),7180000,,,,Y,1071206,,7,800,5.84,其他:第五種商業區,,,92.03,見其它登記事項,見其它登記事項,15,1091019,0,三層,,,中正四路169號三樓之3,前金區,前金段
買賣,房地(土地+建物),1,1,,,,,N,住宅大樓(11F含以上有電梯),7150000,,,,Y,1070616,,7,800,5.84,其他:第五種商業區,,,92.03,見其它登記事項,見其它登記事項,15,1091019,0,五層,,,中正四路169號五樓之3,前金區,前金段
買賣,房地(土地+建物),1,1,,,,,N,住宅大樓(11F含以上有電梯),7500000,,,,Y,1070105,,7,800,5.84,其他:第五種商業區,,,92.03,見其它登記事項,見其它登記事項,15,1091019,0,六層,,,中正四路169號六樓之3,前金區,前金段
買賣,房地(土地+建物)+車位,1,1,1,,,,N,住宅大樓(11F含以上有電梯),8230000,,,,Y,1070916,,7,800,6.41,其他:第五種商業區,,,97.43,見其它登記事項,見其它登記事項,15,1091019,0,十一層,0,5.4,中正四路169號十一樓之3,前金區,前金段
買賣,房地(土地+建物),1,1,,,,,N,住宅大樓(11F含以上有電梯),6770000,,,,Y,1070105,,7,800,5.33,其他:第五種商業區,,,82.65,見其它登記事項,見其它登記事項,15,1091019,0,六層,,,中正四路169號六樓之5,前金區,前金段
買賣,房地(土地+建物)+車位,1,1,1,,,,N,住宅大樓(11F含以上有電梯),7790000,,,,Y,1071002,,7,800,6.74,其他:第五種商業區,,,95.85,見其它登記事項,見其它登記事項,15,1091019,0,十一層,0,13.2,中正四路169號十一樓之5,前金區,前金段
買賣,房地(土地+建物)+車位,1,1,1,,,,N,住宅大樓(11F含以上有電梯),11560000,,,,Y,1080112,,7,800,9.3,其他:第五種商業區,,,139.55,見其它登記事項,見其它登記事項,15,1091019,0,八層,0,14.34,中正四路169號八樓之9,前金區,前金段
買賣,房地(土地+建物)+車位,1,1,1,,,,N,住宅大樓(11F含以上有電梯),11730000,,,,Y,1080112,,7,800,9.3,其他:第五種商業區,,,139.55,見其它登記事項,見其它登記事項,15,1091019,0,十層,0,14.34,中正四路169號十樓之9,前金區,前金段
買賣,房地(土地+建物),1,1,,,,,N,住宅大樓(11F含以上有電梯),6450000,,,,Y,1071229,,7,800,5.32,其他:第五種商業區,,,81.07,見其它登記事項,見其它登記事項,15,1091019,0,六層,,,中正四路169號六樓之6,前金區,前金段
買賣,房地(土地+建物)+車位,1,1,1,,,,N,住宅大樓(11F含以上有電梯),11400000,,,,Y,1070707,,7,800,9.3,其他:第五種商業區,,,139.55,見其它登記事項,見其它登記事項,15,1091019,0,九層,0,14.34,中正四路169號九樓之9,前金區,前金段
買賣,房地(土地+建物),1,1,,,,,N,住宅大樓(11F含以上有電梯),6890000,,,,Y,1071108,,7,800,5.33,其他:第五種商業區,,,82.65,見其它登記事項,見其它登記事項,15,1091019,0,七層,,,中正四路169號七樓之5,前金區,前金段
買賣,房地(土地+建物),1,1,,,,,N,住宅大樓(11F含以上有電梯),6550000,,,,Y,1071222,,7,800,5.33,其他:第五種商業區,,,82.65,見其它登記事項,見其它登記事項,15,1091019,0,三層,,,中正四路169號三樓之5,前金區,前金段
買賣,房地(土地+建物),1,1,,,,,N,住宅大樓(11F含以上有電梯),7040000,,,,Y,1070819,,7,800,5.84,其他:第五種商業區,,,92.03,見其它登記事項,見其它登記事項,15,1091019,0,四層,,,中正四路169號四樓之3,前金區,前金段
買賣,房地(土地+建物),1,1,,,,,N,住宅大樓(11F含以上有電梯),7360000,,,,Y,1070206,,7,800,5.84,其他:第五種商業區,,,92.03,見其它登記事項,見其它登記事項,15,1091019,0,九層,,,中正四路169號九樓之3,前金區,前金段
買賣,房地(土地+建物),1,1,,,,,N,住宅大樓(11F含以上有電梯),6330000,,,,Y,1080108,,7,800,5.32,其他:第五種商業區,,,81.07,見其它登記事項,見其它登記事項,15,1091019,0,三層,,,中正四路169號三樓之6,前金區,前金段
買賣,房地(土地+建物)+車位,1,1,1,,,,N,住宅大樓(11F含以上有電梯),11900000,,,,Y,1080404,,7,800,9.3,其他:第五種商業區,,,139.55,見其它登記事項,見其它登記事項,15,1091019,0,十二層,0,14.34,中正四路169號十二樓之9,前金區,前金段
買賣,房地(土地+建物),1,1,,,,,N,住宅大樓(11F含以上有電梯),6570000,,,,Y,1080308,,7,800,5.32,其他:第五種商業區,,,81.07,見其它登記事項,見其它登記事項,15,1091019,0,八層,,,中正四路169號八樓之6,前金區,前金段
買賣,房地(土地+建物),1,1,,,,,N,住宅大樓(11F含以上有電梯),6420000,,,,Y,1080323,,7,800,5.32,其他:第五種商業區,,,81.07,見其它登記事項,見其它登記事項,15,1091019,0,五層,,,中正四路169號五樓之6,前金區,前金段
買賣,房地(土地+建物)+車位,1,1,1,,,,N,住宅大樓(11F含以上有電梯),9210000,,,,Y,1080405,,7,800,7.85,其他:第五種商業區,,,113.69,見其它登記事項,見其它登記事項,15,1091019,0,六層,0,14.34,中正四路169號六樓之8,前金區,前金段
買賣,房地(土地+建物)+車位,1,1,1,,,,N,住宅大樓(11F含以上有電梯),7210000,,,,Y,1080410,,7,800,5.9,其他:第五種商業區,,,86.47,見其它登記事項,見其它登記事項,15,1091019,0,十二層,0,5.4,中正四路169號十二樓之6,前金區,前金段
買賣,房地(土地+建物),1,1,,,,,N,住宅大樓(11F含以上有電梯),6390000,,,,Y,1080305,,7,800,5.33,其他:第五種商業區,,,82.65,見其它登記事項,見其它登記事項,15,1091019,0,二層,,,中正四路169號二樓之5,前金區,前金段
買賣,房地(土地+建物),1,1,,,,,N,住宅大樓(11F含以上有電梯),10220000,,,,Y,1080309,,7,800,7.76,其他:第五種商業區,,,125.21,見其它登記事項,見其它登記事項,15,1091019,0,六層,,,中正四路169號六樓之9,前金區,前金段
買賣,房地(土地+建物),1,1,,3,1,2,Y,住宅大樓(11F含以上有電梯),5600000,,,,Y,1091029,,8,906,32.22,其他:第五種商業區,,,258.54,,鋼筋混凝土造,12,770805,32,一層;地下層,,,新光路26之8號,苓雅區,意誠段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),7380000,,,850000,Y,1091112,,8,901,11.47,其他:第三種特定商業專用區,,,130.81,住家用,鋼筋混凝土造,15,940822,15,六層,850000,9.88,建國一路167之2號六樓之2,苓雅區,五塊厝段
買賣,房地(土地+建物),2,1,,6,2,3,Y,透天厝,6360000,,,,N,1091112,,8,902,59,其他:第二種特定商業專用區,,,66.84,住家用,加強磚造,2,551025,54,一層;二層,,,林森二路82巷31號,苓雅區,過田子段
買賣,房地(土地+建物)+車位,1,1,2,3,2,3,Y,住宅大樓(11F含以上有電梯),26550000,,,3550000,Y,1091017,,8,901,28.27,其他:第五種住宅區,,,322.87,住家用,鋼筋混凝土造,27,1040901,5,二十四層,0,36.7,河北路235號二十四樓,苓雅區,五塊厝段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),13100000,,,1950000,Y,1091020,,8,901,24.73,其他:第三種住宅區,,,174.32,見其他登記事項,見其他登記事項,15,1090103,1,五層,1950000,16.58,家齊路37號五樓,苓雅區,五塊厝段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),12500000,,,1700000,Y,1090927,,8,901,25.04,其他:第三種住宅區,,,174.55,見其他登記事項,見其他登記事項,15,1090103,1,六層,1700000,16.58,家齊路39號六樓,苓雅區,五塊厝段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),13100000,,,2050000,Y,1091025,,8,901,25.36,其他:第三種住宅區,,,175.61,見其他登記事項,見其他登記事項,15,1090103,1,七層,2050000,17.64,家齊路39號七樓,苓雅區,五塊厝段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),6250000,,,,Y,1091106,,8,906,5.5,其他:第三種特定商業專用區,,,140.01,住家用,鋼筋混凝土造,35,860421,24,十九層,0,12.65,新光路62巷7號19樓之1,苓雅區,意誠段
買賣,房地(土地+建物),1,1,,3,2,2,Y,住宅大樓(11F含以上有電梯),4950000,,,,Y,1091027,,8,900,9.12,其他:第五種商業區,,,110.7,,鋼筋混凝土造,12,711203,38,十二層,,,中正二路89號十二樓之6,苓雅區,林德官段
買賣,房地(土地+建物),1,1,,3,2,2,Y,公寓(5F含以下無電梯),9880000,,,,N,1091107,,8,927,28.8,其他:第四種住宅區,,,73.97,,鋼筋混凝土造,5,700122,40,一層,,,和平一路145巷10號,苓雅區,林德官段二小段
買賣,房地(土地+建物)+車位,1,1,2,3,2,2,Y,住宅大樓(11F含以上有電梯),21800000,,,3400000,Y,1090906,,8,901,23.27,其他:第五種住宅區,,,267.71,住家用,鋼筋混凝土造,27,1040901,5,二十五層,0,36.7,河北路236號二十五樓,苓雅區,五塊厝段
買賣,房地(土地+建物),1,1,,4,2,2,Y,公寓(5F含以下無電梯),3650000,,,,N,1091104,,8,901,25.1,其他:第三種特定商業專用區,,,118.83,,鋼筋混凝土造,5,750131,35,四層,,,建國一路175之13號四樓,苓雅區,五塊厝段
買賣,房地(土地+建物)+車位,1,1,1,4,2,3,Y,住宅大樓(11F含以上有電梯),20500000,,,,Y,1091110,,8,900,22.02,其他:第五種商業區,,,333.63,住家用,鋼筋混凝土造,15,970108,13,五層,0,16.67,光華一路210號五樓之2,苓雅區,林德官段
買賣,土地,1,0,,,,,Y,,7500000,,,,N,1090918,,8,909,71,其他:第四種住宅區,,,,,,,,,,,,福裕段242-0地號,苓雅區,福裕段
買賣,房地(土地+建物)+車位,2,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),24880000,,,1900000,Y,1091108,,8,900,14.78,其他:第四種商業區,,,230.63,見其他登記事項,見其他登記事項,29,1080709,1,二十一層,1900000,26.01,和平一路298號二十一樓,苓雅區,林德官段
買賣,房地(土地+建物)+車位,2,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),22900000,,,1750000,Y,1090905,,8,900,14.51,其他:第四種商業區,,,228.13,見其他登記事項,見其他登記事項,29,1080709,1,十層,1750000,26.01,和平一路306號十樓,苓雅區,林德官段
買賣,房地(土地+建物),1,1,,3,2,3,Y,透天厝,8000000,,,,N,1091027,,8,902,63,其他:第三種商業區,,,146.16,,加強磚造,3,591104,50,一層;二層;三層;騎樓,,,永樂街239號,苓雅區,過田子段
買賣,房地(土地+建物)+車位,3,1,2,3,2,2,Y,住宅大樓(11F含以上有電梯),20600000,,,,Y,1091106,,8,911,31.68,其他:第二種特定商業專用區,,,260.26,見其他登記事項,鋼筋混凝土造,15,1061228,3,十一層,0,35.34,青年一路105號十一樓,苓雅區,苓東段
買賣,房地(土地+建物),2,1,,6,2,4,Y,透天厝,10300000,,,,N,1091031,,8,902,71,其他:第三種商業區,,,63.88,住家用,加強磚造,2,550922,54,一層;二層,,,文橫二路9巷20號,苓雅區,過田子段
買賣,房地(土地+建物)+車位,2,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),20800000,,,1600000,Y,1091108,,8,900,12.98,其他:第四種商業區,,,195.73,見其他登記事項,見其他登記事項,29,1080709,1,二十一層,1600000,26.01,和平一路296號二十一樓,苓雅區,林德官段
買賣,房地(土地+建物),1,1,,3,1,2,Y,公寓(5F含以下無電梯),4334170,,,,N,1090818,,8,900,21.7,其他:第四種商業區,,,79.72,,鋼筋混凝土造,5,680407,41,五層,,,和平一路266之4號,苓雅區,林德官段
買賣,房地(土地+建物),1,1,,,,,N,透天厝,23980000,,,,N,1090916,,8,900,76,其他:第五種商業區,,,167.52,住商用,加強磚造,3,610810,48,一層;二層;三層;騎樓,,,和平一路153號,苓雅區,林德官段
買賣,房地(土地+建物)+車位,2,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),22580000,,,1600000,Y,1091109,,8,900,12.98,其他:第四種商業區,,,195.73,見其他登記事項,見其他登記事項,29,1080709,1,十九層,1600000,26.01,和平一路296號十九樓,苓雅區,林德官段
買賣,房地(土地+建物),1,1,,2,1,1,Y,公寓(5F含以下無電梯),2500000,,,,N,1091031,,8,900,16.66,其他:第三種住宅區,,,55.94,,鋼筋混凝土造,5,680518,41,四層,,,泰順街31號四樓之3,苓雅區,林德官段
買賣,房地(土地+建物),1,1,,3,2,3,Y,透天厝,11000000,,,,N,1091102,,8,931,68,其他:第四種住宅區,,,152.4,,加強磚造,3,630115,47,一層;二層;三層;騎樓,,,河北一路28號,苓雅區,五塊厝段一小段
買賣,房地(土地+建物)+車位,2,1,3,7,2,2,Y,住宅大樓(11F含以上有電梯),60000000,,,6000000,Y,1091017,,8,911,73.09,其他:第五種住宅區,,,573.99,見其他登記事項,鋼筋混凝土造,24,981109,11,一層;二層,6000000,66.3,永定街58號,苓雅區,苓東段
買賣,房地(土地+建物),2,1,,3,1,2,Y,透天厝,10000000,,,,N,1091020,,8,900,67,其他:第二種特定商業專用區,,,73.88,,加強磚造,2,611229,48,一層;二層,,,尚義街190巷11號,苓雅區,林德官段
買賣,房地(土地+建物),1,1,,3,2,1,Y,公寓(5F含以下無電梯),3500000,,,,N,1090920,,8,922,24.98,其他:第五種住宅區,,,67.2,,鋼筋混凝土造,5,690519,40,一層,,,大順三路282巷8號,苓雅區,正福段
買賣,房地(土地+建物)+車位,3,1,1,4,2,3,Y,住宅大樓(11F含以上有電梯),6888000,,,,Y,1091101,,8,900,13.54,其他:第五種商業區,,,274.82,住家用,鋼骨鋼筋混凝土造,27,890628,20,十四層,0,27.52,民族二路36號十四樓之1,苓雅區,林德官段
買賣,房地(土地+建物),1,1,,4,2,2,Y,住宅大樓(11F含以上有電梯),8080000,,,,Y,1091022,,8,927,17.65,其他:第三種特定商業專用區,,,166.45,,鋼筋混凝土造,12,760106,34,七層,,,光華一路148之90號七樓,苓雅區,林德官段二小段
買賣,房地(土地+建物),1,1,,,,,N,透天厝,21000000,,,,N,1091018,其他增建;1樓空地，1~3樓增建，另增建頂樓鐵皮屋,8,926,91,其他:第五種住宅區,,,244.57,,鋼筋混凝土造,4,671117,42,一層;二層;三層;四層;騎樓;地下層,,,五權街254號,苓雅區,林德官段一小段
買賣,房地(土地+建物),4,1,,3,2,2,Y,住宅大樓(11F含以上有電梯),4160000,,,,Y,1091206,屋況需整修,8,902,12.19,其他:第四種商業區,,,103.23,,鋼筋混凝土造,12,710226,39,三層,,,興中一路222號三樓之10,苓雅區,過田子段
買賣,房地(土地+建物),1,1,,3,2,1,Y,住宅大樓(11F含以上有電梯),5300000,,,,Y,1091209,陽台外推;本標的廚房旁窗框處有滲水情形，買賣雙方合意依現況交付，買方自行處理，且全屋不負民法規範之滲漏水瑕疵擔保責任。,8,906,6.27,其他:第五種商業區,,,107.22,住家用,鋼筋混凝土造,22,830910,26,十七層;電梯樓梯間,,,中華四路104號17樓之1,苓雅區,意誠段
買賣,房地(土地+建物),1,1,,3,2,1,Y,公寓(5F含以下無電梯),2150000,,,,N,1091120,其他增建;頂樓加蓋已廢棄。,8,901,28.17,其他:第四種商業區,,,73.09,,鋼筋混凝土造,4,670708,42,四層,,,武廟路39巷18之3號,苓雅區,五塊厝段
買賣,房地(土地+建物),1,6,,11,5,5,Y,公寓(5F含以下無電梯),15650000,,,,N,1091130,建物型態:公寓,8,906,85.34,其他:第五種商業區,,,302.75,,鋼筋混凝土造,5,661110,43,三層,,,新光路28巷44之2號,苓雅區,意誠段
買賣,房地(土地+建物)+車位,2,1,1,3,0,0,Y,住宅大樓(11F含以上有電梯),6200000,,,,Y,1091208,格局為辦公室,8,901,14.37,其他:第五種商業區,,,166.97,,鋼筋混凝土造,12,791228,30,八層,0,14.03,中正一路372號8樓之3,苓雅區,五塊厝段
買賣,房地(土地+建物),1,1,,4,2,3,Y,透天厝,22050000,,,,N,1091216,其他增建;一樓後方空地增建到三樓，四樓鐵皮,8,902,67,其他:第五種商業區,,,160.16,住商用,加強磚造,3,561028,53,一層;二層;三層;騎樓,,,復興二路31之1號,苓雅區,過田子段
買賣,房地(土地+建物)+車位,2,1,1,3,1,0,Y,住宅大樓(11F含以上有電梯),8360000,,,,Y,1091223,親友、員工、共有人或其他特殊關係間之交易;承買人為現承租人,8,900,11.45,其他:第五種商業區,,,222.25,商業用,鋼筋混凝土造,25,810629,28,十一層,0,0,光華一路206號11樓之1,苓雅區,林德官段
