申報種類,交易標的種類,土地數量,建物數量,車位數量,幾房,幾廳,幾衛,有無隔間,建物型態,房地總價,土地總價,建物總價,車位總價,有無管理組織,交易日期,土地移轉面積,代表地號都市土地使用分區,代表地號非都市土地使用分區,代表地號非都市土地使用地,建物移轉面積,代表建號主要用途,代表建號主要建材,代表建號總層數,代表建號建築完成日期,代表建號屋齡,代表建號層次,車位總價格,車位總持分面積,代表地號或門牌,行政區,地段,代表地號,代表建號,特殊交易態樣說明,備註欄
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"7,000,000",,,,無,1121015,30.95,其他-第四種住宅區,,,91.06,無建物主要用途資料,鋼筋混凝土造,二層;,0700331,43,二層;,,,高雄市三民區民族一路１００巷４２之１號,三民區,大港段,35240000,13265000,,
買賣,房地(土地+建物),1,1,,2,2,1,有,透天厝,"7,000,000",,,,無,1120917,49.00,其他-第四種住宅區,,,57.22,住家用,加強磚造,一層;二層;,0490621,63,一層;二層;,,,高雄市三民區天津街２２１巷１０號,三民區,三塊厝段四小段,20680000,00505000,,
買賣,房地(土地+建物),1,1,,2,2,1,有,透天厝,"7,000,000",,,,無,1120917,49.00,其他-第四種住宅區,,,57.22,住家用,加強磚造,一層;二層;,0490621,63,一層;二層;,,,高雄市三民區天津街２２１巷１２號,三民區,三塊厝段四小段,20690000,00504000,,
買賣,房地(土地+建物),1,1,,2,2,4,有,透天厝,"7,000,000",,,,無,1120810,76.00,其他-第二種商業區,,,128.52,住商用,加強磚造,一層;二層;騎樓;,0601229,52,一層;二層;騎樓;,,,高雄市三民區鐵道三街９６號,三民區,三塊厝段,11790005,05101000,0201.親友、員工、共有人或其他特殊關係間之交易,
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,有,住宅大樓(11層含以上有電梯),"7,000,000",,,"1,400,000",有,1120829,17.86,其他-第二種商業區,,,80.13,住家用,鋼筋混凝土造,五層;,0850625,27,五層;,"1,400,000",0.00,高雄市三民區德山街３０巷２０弄１２號五樓,三民區,建民段,06290000,02803000,,
買賣,房地(土地+建物),2,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"6,980,000",,,,有,1120809,11.30,其他-第五種住宅區,,,49.85,住家用,鋼筋混凝土造,六層;,0990401,13,六層;,,,高雄市三民區大順二路５２號六樓之１,三民區,大順段,03990001,03890000,,
買賣,房地(土地+建物)+車位,1,1,1,2,1,2,有,住宅大樓(11層含以上有電梯),"6,970,000",,,"1,150,000",有,1110309,6.07,其他-第五種商業區,,,48.09,見其他登記事項,見其他登記事項,十二層;,1120719,0,十二層;,"1,150,000",19.75,高雄市三民區順昌街１１號十二樓,三民區,灣中段,00630000,03011000,0901.預售屋、或土地及建物分件登記案件,
買賣,房地(土地+建物),1,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"6,960,000",,,,有,1121031,11.80,其他-第四種住宅區,,,84.70,住家用,鋼筋混凝土造,三層;,0870122,26,三層;,,,高雄市三民區河堤路４９８之１號三樓,三民區,鼎泰段,14740001,05340000,0201.親友、員工、共有人或其他特殊關係間之交易,有機車位，編號1
買賣,房地(土地+建物)+車位,1,1,1,1,1,2,有,住宅大樓(11層含以上有電梯),"6,960,000",,,"1,050,000",有,1100713,6.15,其他-第五種商業區,,,46.42,見其他登記事項,見其他登記事項,八層;,1120719,0,八層;,"1,050,000",19.75,高雄市三民區順昌街２９號八樓,三民區,灣中段,00630000,03177000,0901.預售屋、或土地及建物分件登記案件,
買賣,房地(土地+建物),1,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"6,950,000",,,,有,1120829,21.07,其他-第三種住宅區,,,78.50,住家用,鋼筋混凝土造,三層;,0820811,30,三層;,,,高雄市三民區大福街２６３號三樓之２,三民區,大裕段一小段,03310000,02045000,,本標的現況有b1平面車位@.權狀未有登記
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"6,930,000",,,,有,1121015,13.24,其他-第五種住宅區,,,53.68,住家用,鋼筋混凝土造,八層;,0950410,18,八層;,,,高雄市三民區鼎中路７６２巷３３號八樓,三民區,覆鼎金段覆鼎金一小段,06910000,11749000,,
買賣,房地(土地+建物),1,1,,2,2,1,有,華廈(10層含以下有電梯),"6,900,000",,,,有,1121004,18.32,其他-第四種住宅區,,,33.29,見其他登記事項,鋼筋混凝土造,四層;,1120317,1,四層;,,,高雄市三民區金山路２２號四樓,三民區,金獅段,00180000,01532000,,
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"6,900,000",,,,有,1121104,8.51,其他-第五種商業區,,,57.84,住家用,鋼筋混凝土造,八層;,0941121,18,八層;,,,高雄市三民區教仁路７０之２號八樓,三民區,大順段,09110000,03721000,,
買賣,房地(土地+建物),1,1,,2,2,1,有,住宅大樓(11層含以上有電梯),"6,860,000",,,,有,1121203,10.32,其他-第四種住宅區,,,51.47,住家用,鋼筋混凝土造,五層;,0950904,17,五層;,,,高雄市三民區大豐一路２９１號五樓,三民區,大裕段一小段,02100000,04163000,0102.傢俱設備費,
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,有,住宅大樓(11層含以上有電梯),"6,800,000",,,,有,1121208,21.25,其他-第五種住宅區,,,88.53,住家用,鋼筋混凝土造,一層;,0820826,30,一層;,0,0.00,高雄市三民區大中一路２３５巷２０號一樓,三民區,鼎盛段,00810000,00592000,,
買賣,房地(土地+建物)+車位,1,1,1,2,2,1,有,住宅大樓(11層含以上有電梯),"6,800,000",,,,有,1121101,7.81,其他-第四種商業區,,,48.86,住家用,鋼筋混凝土造,二層;,0900322,23,二層;,0,11.56,高雄市三民區義華路４２１巷２１之１號二樓,三民區,獅頭段,26770000,21669000,0102.傢俱設備費,
買賣,房地(土地+建物),1,1,,1,2,1,有,住宅大樓(11層含以上有電梯),"6,800,000",,,,有,1121018,4.73,其他-第四種商業區,,,40.43,見其他登記事項,鋼筋混凝土造,十一層;,1091102,3,十一層;,,,高雄市三民區建興路３６５巷３號十一樓之３,三民區,建安段,04010000,02907000,,
買賣,房地(土地+建物),2,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"6,800,000",,,,有,1121112,8.37,其他-第三種商業區,,,43.89,住家用,鋼筋混凝土造,七層;,1010611,11,七層;,,,高雄市三民區建興路８１之１號七樓,三民區,建豐段,07030000,02051000,0102.傢俱設備費,
買賣,房地(土地+建物),1,1,,3,2,3,有,透天厝,"6,800,000",,,,無,1121122,52.00,其他-第四種住宅區,,,80.18,住家用,加強磚造,一層;二層;,0520629,60,一層;二層;,,,高雄市三民區自強一路２０７巷１０之３號,三民區,河濱段,02720000,00667000,,
買賣,房地(土地+建物),2,1,,3,2,2,有,公寓(5樓含以下無電梯),"6,800,000",,,,無,1120929,30.67,其他-第三種住宅區,,,70.60,無建物主要用途資料,鋼筋混凝土造,一層;,0680412,44,一層;,,,高雄市三民區覺民路５３１巷３７弄７號,三民區,義民段,11290000,00093000,0304.其他增建,前後法定空地增建
買賣,房地(土地+建物),2,1,,2,3,3,有,透天厝,"6,800,000",,,,無,1121002,35.00,其他-第五種商業區,,,114.66,無建物主要用途資料,加強磚造,一層;二層;三層;騎樓;,0630419,49,一層;二層;三層;騎樓;,,,高雄市三民區大順二路３３５號,三民區,建興段,00170000,00765000,0201.親友、員工、共有人或其他特殊關係間之交易,
買賣,房地(土地+建物),1,1,,3,2,1,有,住宅大樓(11層含以上有電梯),"6,800,000",,,,有,1120830,9.56,其他-第三種住宅區,,,53.85,住家用,鋼筋混凝土造,六層;,0851210,27,六層;,,,高雄市三民區鼎瑞街１１６號六樓之１,三民區,鼎泰段,14470000,03002000,0102.傢俱設備費,
買賣,房地(土地+建物),1,1,,3,2,1,有,住宅大樓(11層含以上有電梯),"6,800,000",,,,有,1120929,8.35,其他-第四種商業區,,,73.31,住家用,鋼筋混凝土造,七層;八層;,0840518,28,七層;八層;,,,高雄市三民區春陽街２３１號七樓之２,三民區,灣子內段寶珠溝小段,07350000,05542000,,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"6,800,000",,,,有,1121028,10.07,其他-第四種商業區,,,67.91,住家用,鋼筋混凝土造,四層;,0840502,28,四層;,0,0.00,高雄市三民區覺民路１７８號四樓之１,三民區,獅頭段一小段,18710000,18273000,,
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,有,住宅大樓(11層含以上有電梯),"6,780,000",,,,有,1121109,8.54,其他-第四種商業區,,,53.79,住家用,鋼筋混凝土造,四層;,0870507,26,四層;,0,17.63,高雄市三民區鼎力路７６之１號四樓,三民區,金獅段,01500000,00253000,,
買賣,房地(土地+建物),2,1,,3,2,2,有,公寓(5樓含以下無電梯),"6,750,000",,,,無,1120921,34.05,其他-第四種住宅區,,,83.55,無建物主要用途資料,鋼筋混凝土造,一層;,0681128,44,一層;,,,高雄市三民區建工路２７２巷８號,三民區,大豐段一小段,03630000,00109000,,
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,有,住宅大樓(11層含以上有電梯),"6,750,000",,,,有,1120920,9.64,其他-第四種住宅區,,,37.88,見其他登記事項,見其他登記事項,九層;,1111013,1,九層;,0,7.21,高雄市三民區同盟一路９３號九樓之８,三民區,建生段,00930000,00677000,0201.親友、員工、共有人或其他特殊關係間之交易,
買賣,房地(土地+建物)+車位,1,1,1,2,2,1,有,住宅大樓(11層含以上有電梯),"6,700,000",,,"1,850,000",有,1080905,10.72,其他-第四種住宅區,,,47.40,見其他登記事項,見其他登記事項,五層;,1120522,0,五層;,"1,850,000",27.96,高雄市三民區延慶街１７６號五樓之６,三民區,大港段,35350000,27115000,0901.預售屋、或土地及建物分件登記案件,土地價格為243萬，建物價格為242萬
買賣,房地(土地+建物),2,1,,7,5,6,有,透天厝,"6,700,000",,,,無,1120914,88.50,其他-第五種商業區,,,257.60,住商用,加強磚造,一層;二層;三層;騎樓;,0500130,63,一層;二層;三層;騎樓;,,,高雄市三民區自立一路１９０號,三民區,三塊厝段,13170000,02569000,0201.親友、員工、共有人或其他特殊關係間之交易0304.其他增建,
買賣,房地(土地+建物),4,1,,2,1,0,有,住宅大樓(11層含以上有電梯),"6,680,000",,,,有,1121114,14.91,其他-第五種商業區,,,95.40,無建物主要用途資料,鋼筋混凝土造,九層;,0800918,32,九層;,,,高雄市三民區大順二路１４７號九樓之２,三民區,建興段,07120000,01258000,,
買賣,房地(土地+建物),1,1,,2,1,2,有,透天厝,"6,650,000",,,,無,1121010,64.00,其他-第四種住宅區,,,89.28,住家用,加強磚造,一層;二層;,0531027,59,一層;二層;,,,高雄市三民區自強一路２０７巷３１之５號,三民區,三塊厝段二小段,14300012,02949000,,
買賣,房地(土地+建物),1,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"6,600,000",,,,有,1120929,8.08,其他-第四種商業區,,,84.70,住家用,鋼筋混凝土造,九層;電梯樓梯間;,0831004,29,九層;電梯樓梯間;,,,高雄市三民區建安街４３巷５號九樓之１,三民區,建民段,04960000,01911000,,
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,有,華廈(10層含以下有電梯),"6,600,000",,,,有,1120817,20.42,其他-第三種住宅區,,,85.81,住家用,鋼筋混凝土造,四層;,0820701,30,四層;,0,0.00,高雄市三民區修武街１６巷２弄１號四樓之１,三民區,獅頭段,23800000,15969000,0201.親友、員工、共有人或其他特殊關係間之交易,
買賣,房地(土地+建物),1,1,,4,2,2,有,住宅大樓(11層含以上有電梯),"6,600,000",,,,有,1120414,13.22,其他-第三種商業區,,,96.14,住家用,鋼筋混凝土造,八層;,0841017,27,八層;,,,高雄市三民區建興路１０８號八樓,三民區,建豐段,05790000,00995000,0102.傢俱設備費,
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"6,550,000",,,,無,1120923,30.40,其他-第三種商業區,,,93.27,無建物主要用途資料,鋼筋混凝土造,二層;,0760708,36,二層;,,,高雄市三民區華德街２８巷１３號二樓,三民區,建德段,08820000,00255000,,
買賣,房地(土地+建物),1,1,,3,2,2,有,華廈(10層含以下有電梯),"6,510,000",,,,有,1121103,23.99,其他-第二種特定商業專用區,,,95.47,無建物主要用途資料,鋼筋混凝土造,七層;,0700824,42,七層;,,,高雄市三民區建國一路３９４之６號,三民區,凱歌段,07310000,01282000,0304.其他增建,樓頂平台歸七樓保管使用(詳附彩虹新世界合約書)、頂樓增建
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,有,住宅大樓(11層含以上有電梯),"6,510,000",,,"1,200,000",有,1091130,6.15,其他-第五種商業區,,,46.42,見其他登記事項,見其他登記事項,十五層;,1120719,0,十五層;,"1,200,000",19.75,高雄市三民區順昌街１５號十五樓,三民區,灣中段,00630000,02998000,0901.預售屋、或土地及建物分件登記案件,
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"6,500,000",,,,無,1121021,25.35,其他-第四種商業區,,,83.68,無建物主要用途資料,鋼筋混凝土造,一層;,0730412,40,一層;,,,高雄市三民區義華路３１５巷８號,三民區,獅頭段,26850013,09133000,0301.陽台外推0304.其他增建,一樓空地增建。
買賣,房地(土地+建物),1,1,,2,2,3,有,透天厝,"6,500,000",,,,無,1120903,59.42,其他-第四種住宅區,,,75.20,無建物主要用途資料,加強磚造,一層;二層;,0690516,43,一層;二層;,,,高雄市三民區鼎中路６３５巷１７弄１３號,三民區,鼎盛段,05220000,00429000,0302.頂樓加蓋0304.其他增建,1樓後方增建至3樓.3樓增建鐵皮屋
買賣,房地(土地+建物),1,1,,2,1,2,有,透天厝,"6,500,000",,,,無,1121112,45.30,其他-第四種住宅區,,,68.21,住家用,加強磚造,一層;二層;,0531225,59,一層;二層;,,,高雄市三民區中愛街１５號,三民區,中都段三小段,11460000,00040000,,
買賣,房地(土地+建物),1,1,,2,1,2,有,透天厝,"6,500,000",,,,無,1121114,63.00,其他-第四種住宅區,,,84.23,無建物主要用途資料,加強磚造,一層;二層;,0601218,52,一層;二層;,,,高雄市三民區嫩江街１６５巷４號,三民區,三塊厝段四小段,26470000,06849000,,
買賣,房地(土地+建物),1,1,,2,2,1,有,住宅大樓(11層含以上有電梯),"6,500,000",,,,有,1121113,10.47,其他-第二種特定商業專用區,,,59.93,住家用,鋼筋混凝土造,七層;電梯樓梯間;,0841115,28,七層;電梯樓梯間;,,,高雄市三民區明賢街９０號七樓之１,三民區,鼎泰段,13530000,02292000,0301.陽台外推,
買賣,房地(土地+建物),1,1,,3,2,2,有,透天厝,"6,500,000",,,,無,1120929,65.00,其他-第四種住宅區,,,74.82,無建物主要用途資料,加強磚造,一層;二層;,0680207,45,一層;二層;,,,高雄市三民區建工路２１２巷７號,三民區,大豐段一小段,00560000,00492000,0303.夾層,"壹樓空地增建,鐵皮屋頂增建,夾層增建"
買賣,房地(土地+建物),1,1,,4,1,2,有,透天厝,"6,500,000",,,,無,1121113,50.00,其他-第四種住宅區,,,57.22,住家用,加強磚造,一層;二層;,0490621,63,一層;二層;,,,高雄市三民區天津街２２１巷２６號,三民區,三塊厝段四小段,20760000,00497000,0304.其他增建,1-2樓後方增建到滿
買賣,房地(土地+建物),1,1,,3,2,2,有,華廈(10層含以下有電梯),"6,500,000",,,,有,1120703,21.78,其他-第三種住宅區,,,84.26,無建物主要用途資料,鋼筋混凝土造,五層;,0780210,34,五層;,,,高雄市三民區凱國路２２巷１之２號五樓,三民區,凱歌段,08410000,00597000,,
買賣,房地(土地+建物),1,1,,4,1,2,有,住宅大樓(11層含以上有電梯),"6,500,000",,,,有,1120825,11.24,其他-第三種商業區,,,71.29,住家用,鋼筋混凝土造,二層;,0861211,26,二層;,,,高雄市三民區褒揚街２９１之１號二樓,三民區,獅頭段一小段,17020000,19983000,0101.裝潢費0102.傢俱設備費0504.含租約,
買賣,房地(土地+建物)+車位,1,1,1,2,2,1,有,住宅大樓(11層含以上有電梯),"6,470,000",,,"1,550,000",有,1080705,10.72,其他-第四種住宅區,,,47.40,見其他登記事項,見其他登記事項,九層;,1120522,0,九層;,"1,550,000",27.96,高雄市三民區延慶街１７６號九樓之６,三民區,大港段,35350000,27119000,0901.預售屋、或土地及建物分件登記案件,土地價格為246萬，建物價格為246萬
買賣,房地(土地+建物),1,1,,2,2,2,有,公寓(5樓含以下無電梯),"6,460,000",,,,無,1121103,26.92,其他-第三種住宅區,,,84.06,無建物主要用途資料,鋼筋混凝土造,一層;,0720816,40,一層;,,,高雄市三民區有光路１４０號,三民區,有光段,03910000,00472000,,
買賣,房地(土地+建物)+車位,1,1,1,2,1,2,有,住宅大樓(11層含以上有電梯),"6,450,000",,,"1,050,000",有,1090918,6.09,其他-第五種商業區,,,46.42,見其他登記事項,見其他登記事項,十四層;,1120719,0,十四層;,"1,050,000",19.75,高雄市三民區順昌街１９號十四樓,三民區,灣中段,00630000,02965000,0901.預售屋、或土地及建物分件登記案件,另有讓渡B1ED11106300035
買賣,房地(土地+建物)+車位,1,1,1,2,1,2,有,住宅大樓(11層含以上有電梯),"6,450,000",,,"1,050,000",有,1090921,6.09,其他-第五種商業區,,,46.42,見其他登記事項,見其他登記事項,十五層;,1120719,0,十五層;,"1,050,000",19.75,高雄市三民區順昌街２５號十五樓,三民區,灣中段,00630000,03150000,0901.預售屋、或土地及建物分件登記案件,另有讓渡
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,有,住宅大樓(11層含以上有電梯),"6,450,000",,,"1,050,000",有,1091014,6.09,其他-第五種商業區,,,46.42,見其他登記事項,見其他登記事項,十五層;,1120719,0,十五層;,"1,050,000",19.75,高雄市三民區順昌街２７號十五樓,三民區,灣中段,00630000,03167000,0901.預售屋、或土地及建物分件登記案件,另有讓渡
買賣,房地(土地+建物)+車位,1,1,1,2,1,2,有,住宅大樓(11層含以上有電梯),"6,450,000",,,"1,050,000",有,1091031,6.09,其他-第五種商業區,,,46.42,見其他登記事項,見其他登記事項,十五層;,1120719,0,十五層;,"1,050,000",19.75,高雄市三民區順昌街１７號十五樓,三民區,灣中段,00630000,02982000,,
買賣,房地(土地+建物),1,1,,3,2,2,有,華廈(10層含以下有電梯),"6,400,000",,,,有,1121119,15.91,其他-第四種住宅區,,,79.13,住家用,鋼筋混凝土造,七層;,0820831,30,七層;,,,高雄市三民區義德路５８巷３號七樓之１,三民區,獅頭段,24820000,16301000,,
買賣,房地(土地+建物),1,1,,2,2,2,有,住宅大樓(11層含以上有電梯),"6,400,000",,,,有,1121019,16.05,其他-第三種住宅區,,,65.95,住家用,鋼筋混凝土造,十層;,0831124,29,十層;,,,高雄市三民區鼎強街７３之２號十樓,三民區,覆鼎金段覆鼎金小段,15140000,09065000,0304.其他增建,
買賣,房地(土地+建物)+車位,1,1,1,2,2,1,有,住宅大樓(11層含以上有電梯),"6,400,000",,,"1,550,000",有,1080612,10.72,其他-第四種住宅區,,,47.40,見其他登記事項,見其他登記事項,七層;,1120522,0,七層;,"1,550,000",27.96,高雄市三民區延慶街１７６號七樓之６,三民區,大港段,35350000,27117000,0901.預售屋、或土地及建物分件登記案件,土地價格為243萬，建物價格為242萬
買賣,房地(土地+建物),1,1,,2,2,3,有,透天厝,"6,400,000",,,,無,1121029,58.13,其他-第四種商業區,,,73.14,住家用,加強磚造,一層;二層;,0570815,55,一層;二層;,,,高雄市三民區士良街８４巷２４號,三民區,灣成段,07700000,00132000,0304.其他增建,本標的物現況有多處壁癌及滲漏水之屋況問題，買方同意自行修復並負擔修繕所需費用，賣方已折讓價金，依現況點交給買方，賣方不負民法規範滲漏水瑕疵保固之責任。
買賣,房地(土地+建物),1,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"6,370,000",,,,有,1120920,11.07,其他-第四種商業區,,,63.65,住家用,鋼筋混凝土造,二層;,0880521,24,二層;,,,高雄市三民區皓東路７６巷２８號二樓,三民區,獅頭段,22170000,20576000,,
買賣,房地(土地+建物)+車位,1,1,1,2,2,1,有,住宅大樓(11層含以上有電梯),"6,360,000",,,"1,550,000",有,1080504,10.72,其他-第四種住宅區,,,47.40,見其他登記事項,見其他登記事項,八層;,1120522,0,八層;,"1,550,000",27.96,高雄市三民區延慶街１７６號八樓之６,三民區,大港段,35350000,27118000,0901.預售屋、或土地及建物分件登記案件,土地價格為241萬，建物價格為240萬
買賣,房地(土地+建物)+車位,1,1,1,2,1,2,有,住宅大樓(11層含以上有電梯),"6,350,000",,,"1,050,000",有,1100208,6.15,其他-第五種商業區,,,46.42,見其他登記事項,見其他登記事項,十二層;,1120719,0,十二層;,"1,050,000",19.75,高雄市三民區順昌街１５號十二樓,三民區,灣中段,00630000,02995000,,"另有讓渡
建商自售"
買賣,房地(土地+建物)+車位,1,1,1,2,1,2,有,住宅大樓(11層含以上有電梯),"6,350,000",,,"1,050,000",有,1100811,6.15,其他-第五種商業區,,,46.42,見其他登記事項,見其他登記事項,十六層;,1120719,0,十六層;,"1,050,000",19.75,高雄市三民區順昌街２９號十六樓,三民區,灣中段,00630000,03185000,,另有讓渡
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,有,住宅大樓(11層含以上有電梯),"6,350,000",,,"1,050,000",有,1100227,6.15,其他-第五種商業區,,,49.07,見其他登記事項,見其他登記事項,七層;,1120719,0,七層;,"1,050,000",19.75,高雄市三民區順昌街３３號七樓,三民區,灣中段,00630000,03193000,0901.預售屋、或土地及建物分件登記案件,另有讓渡
買賣,房地(土地+建物)+車位,1,1,1,2,2,1,有,住宅大樓(11層含以上有電梯),"6,350,000",,,"1,800,000",有,1081120,10.72,其他-第四種住宅區,,,47.40,見其他登記事項,見其他登記事項,五層;,1120522,0,五層;,"1,800,000",27.96,高雄市三民區延慶街１７８號五樓之５,三民區,大港段,35350000,27197000,0901.預售屋、或土地及建物分件登記案件,土地價格為228萬，建物價格為227萬
買賣,房地(土地+建物)+車位,1,1,1,2,2,1,有,住宅大樓(11層含以上有電梯),"6,350,000",,,"1,800,000",有,1081120,10.72,其他-第四種住宅區,,,47.40,見其他登記事項,見其他登記事項,五層;,1120522,0,五層;,"1,800,000",27.96,高雄市三民區延慶街１７８號五樓之３,三民區,大港段,35350000,27181000,0901.預售屋、或土地及建物分件登記案件,土地價格為228萬，建物價格為227萬
買賣,房地(土地+建物)+車位,1,1,1,2,1,2,有,住宅大樓(11層含以上有電梯),"6,350,000",,,"1,200,000",無,1090109,6.15,其他-第五種商業區,,,49.07,見其他登記事項,見其他登記事項,十五層;,1120719,0,十五層;,"1,200,000",19.75,高雄市三民區順昌街３３號十五樓,三民區,灣中段,00630000,03201000,,
買賣,房地(土地+建物),1,1,,3,2,2,有,華廈(10層含以下有電梯),"6,350,000",,,,有,1120917,27.72,其他-第三種住宅區,,,91.92,住家用,鋼筋混凝土造,七層;電梯樓梯間;,0840628,28,七層;電梯樓梯間;,,,高雄市三民區鼎勇街３３巷２弄７號七樓,三民區,灣愛段,00030000,01261000,0301.陽台外推,
買賣,房地(土地+建物)+車位,1,1,1,2,1,2,有,住宅大樓(11層含以上有電梯),"6,300,000",,,"1,000,000",有,1091208,6.15,其他-第五種商業區,,,46.42,見其他登記事項,見其他登記事項,十三層;,1120719,0,十三層;,"1,000,000",19.75,高雄市三民區順昌街１５號十三樓,三民區,灣中段,00630000,02996000,,另有讓渡
買賣,房地(土地+建物),1,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"6,300,000",,,,有,1121112,8.91,其他-第四種商業區,,,95.88,住家用,鋼筋混凝土造,十八層;電梯樓梯間;,0831004,29,十八層;電梯樓梯間;,,,高雄市三民區建安街４３巷３號十八樓之１,三民區,建民段,04960000,01860000,0102.傢俱設備費,
買賣,房地(土地+建物),1,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"6,300,000",,,,有,1121004,10.25,其他-第五種商業區,,,84.35,無建物主要用途資料,鋼筋混凝土造,十一層;,0690721,43,十一層;,,,高雄市三民區建國二路１６號十一樓之３,三民區,長明段,05220000,00488000,0301.陽台外推,
買賣,房地(土地+建物)+車位,1,1,1,2,1,2,有,住宅大樓(11層含以上有電梯),"6,250,000",,,"1,050,000",有,1100225,6.07,其他-第五種商業區,,,48.29,見其他登記事項,見其他登記事項,七層;,1120719,0,七層;,"1,050,000",19.75,高雄市三民區順昌街１３號七樓,三民區,灣中段,00630000,03019000,0901.預售屋、或土地及建物分件登記案件,另有讓渡
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,有,住宅大樓(11層含以上有電梯),"6,250,000",,,"1,050,000",有,1100224,6.09,其他-第五種商業區,,,48.25,見其他登記事項,見其他登記事項,七層;,1120719,0,七層;,"1,050,000",19.75,高雄市三民區順昌街３１號七樓,三民區,灣中段,00630000,03207000,0901.預售屋、或土地及建物分件登記案件,另有讓渡
買賣,房地(土地+建物)+車位,1,1,1,2,1,2,有,住宅大樓(11層含以上有電梯),"6,230,000",,,"1,050,000",有,1100225,6.15,其他-第五種商業區,,,46.42,見其他登記事項,見其他登記事項,十六層;,1120719,0,十六層;,"1,050,000",19.75,高雄市三民區順昌街１５號十六樓,三民區,灣中段,00630000,02999000,,"另有讓渡
建商自售"
買賣,房地(土地+建物)+車位,1,1,1,2,1,2,有,住宅大樓(11層含以上有電梯),"6,200,000",,,"1,050,000",有,1100225,6.07,其他-第五種商業區,,,48.09,見其他登記事項,見其他登記事項,四層;,1120719,0,四層;,"1,050,000",19.75,高雄市三民區順昌街１１號四樓,三民區,灣中段,00630000,03003000,0901.預售屋、或土地及建物分件登記案件,另有讓渡
買賣,房地(土地+建物)+車位,1,1,1,2,1,2,有,住宅大樓(11層含以上有電梯),"6,200,000",,,"1,000,000",有,1100225,6.15,其他-第五種商業區,,,46.42,見其他登記事項,見其他登記事項,七層;,1120719,0,七層;,"1,000,000",19.75,高雄市三民區順昌街２９號七樓,三民區,灣中段,00630000,03176000,0901.預售屋、或土地及建物分件登記案件,另有讓渡
買賣,房地(土地+建物),1,1,,4,2,2,有,公寓(5樓含以下無電梯),"6,200,000",,,,無,1121128,30.20,其他-第四種商業區,,,107.25,無建物主要用途資料,鋼筋混凝土造,三層;,0751110,37,三層;,,,高雄市三民區察哈爾二街２９０巷１號三樓,三民區,三塊厝段四小段,30190001,12376000,0304.其他增建,
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,有,住宅大樓(11層含以上有電梯),"6,200,000",,,"1,000,000",有,1100227,6.15,其他-第五種商業區,,,46.42,見其他登記事項,見其他登記事項,六層;,1120719,0,六層;,"1,000,000",19.75,高雄市三民區順昌街２９號六樓,三民區,灣中段,00630000,03175000,0901.預售屋、或土地及建物分件登記案件,另有讓渡
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,有,住宅大樓(11層含以上有電梯),"6,200,000",,,,有,1120822,10.59,其他-第五種住宅區,,,105.33,住家用,鋼筋混凝土造,二十三層;電梯樓梯間;,0830523,29,二十三層;電梯樓梯間;,0,0.00,高雄市三民區大中一路２３５巷１號二十三樓,三民區,覆鼎金段覆鼎金一小段,06880000,08439000,0201.親友、員工、共有人或其他特殊關係間之交易,
買賣,房地(土地+建物),2,1,,3,2,2,有,透天厝,"6,200,000",,,,無,1121001,54.90,其他-第四種住宅區,,,102.11,無建物主要用途資料,鋼筋混凝土造,一層;二層;屋頂突出物;夾層;,0770506,35,一層;二層;屋頂突出物;夾層;,,,高雄市三民區昌裕街２巷１９弄４號,三民區,大裕段一小段,01230060,00998000,,
買賣,房地(土地+建物)+車位,1,1,1,2,1,2,有,住宅大樓(11層含以上有電梯),"6,150,000",,,"1,050,000",有,1100202,6.15,其他-第五種商業區,,,46.42,見其他登記事項,見其他登記事項,七層;,1120719,0,七層;,"1,050,000",19.75,高雄市三民區順昌街１５號七樓,三民區,灣中段,00630000,02990000,,另有讓渡
